country_code,year,y_true,y_pred,feature_code
EUU,2011,42.7603181706847,39.665457069536814,NE.EXP.GNFS.ZS
EUU,2012,44.1957848279421,42.60969596444442,NE.EXP.GNFS.ZS
EUU,2013,44.2609873268027,44.53901871005833,NE.EXP.GNFS.ZS
FRA,2011,28.4213374764194,25.502344385635446,NE.EXP.GNFS.ZS
FRA,2012,29.2030271868495,27.00462373334378,NE.EXP.GNFS.ZS
FRA,2013,29.3647378670492,27.7764114818779,NE.EXP.GNFS.ZS
GBR,2011,30.71365624968,27.61521463711106,NE.EXP.GNFS.ZS
GBR,2012,29.9874983204519,29.89001996754145,NE.EXP.GNFS.ZS
GBR,2013,29.8702042760468,30.26496803657883,NE.EXP.GNFS.ZS
IDN,2011,26.3273530888836,24.43262117703645,NE.EXP.GNFS.ZS
IDN,2012,24.5943787881769,26.31089250197172,NE.EXP.GNFS.ZS
IDN,2013,23.9235763793605,26.457319055470645,NE.EXP.GNFS.ZS
IND,2011,24.5404113195634,19.538667481664675,NE.EXP.GNFS.ZS
IND,2012,24.5344306614108,23.175025933815633,NE.EXP.GNFS.ZS
IND,2013,25.4308613005206,22.821752125687006,NE.EXP.GNFS.ZS
ITA,2011,26.8724634660876,24.089076833166448,NE.EXP.GNFS.ZS
ITA,2012,28.3792428359574,26.028253920228448,NE.EXP.GNFS.ZS
ITA,2013,28.6332430796987,27.654459393764274,NE.EXP.GNFS.ZS
JPN,2011,14.9249962098743,14.860879751173169,NE.EXP.GNFS.ZS
JPN,2012,14.5447525563827,15.33001882973673,NE.EXP.GNFS.ZS
JPN,2013,15.9153981234384,14.866485679739045,NE.EXP.GNFS.ZS
KOR,2011,53.3377319003336,47.18275269850661,NE.EXP.GNFS.ZS
KOR,2012,54.0940513351953,52.50355578996902,NE.EXP.GNFS.ZS
KOR,2013,51.2920711097027,58.15707003733133,NE.EXP.GNFS.ZS
MEX,2011,31.0367071399496,30.16838695656561,NE.EXP.GNFS.ZS
MEX,2012,32.2655677637235,31.37497895046424,NE.EXP.GNFS.ZS
MEX,2013,31.3056529459396,32.609350240229105,NE.EXP.GNFS.ZS
RUS,2011,28.0553614798549,29.74835776477605,NE.EXP.GNFS.ZS
RUS,2012,26.9073203393663,28.408986005415446,NE.EXP.GNFS.ZS
RUS,2013,25.845336826255,27.0359938007432,NE.EXP.GNFS.ZS
SAU,2011,56.0492397321467,50.62599262494275,NE.EXP.GNFS.ZS
SAU,2012,54.2708404963725,56.532841222397835,NE.EXP.GNFS.ZS
SAU,2013,51.9179576046333,54.65556257689315,NE.EXP.GNFS.ZS
TUR,2011,22.9937012536403,21.51314421861959,NE.EXP.GNFS.ZS
TUR,2012,24.3608755208614,22.45007216001061,NE.EXP.GNFS.ZS
TUR,2013,23.7930095050818,23.42369495915986,NE.EXP.GNFS.ZS
USA,2011,13.5305390136184,11.77414877607726,NE.EXP.GNFS.ZS
USA,2012,13.5289189711659,13.107810753136215,NE.EXP.GNFS.ZS
USA,2013,13.5445244306501,13.572910363855188,NE.EXP.GNFS.ZS
ZAF,2011,30.4609405932431,28.89880200365374,NE.EXP.GNFS.ZS
ZAF,2012,29.7238793583952,30.505278366402198,NE.EXP.GNFS.ZS
ZAF,2013,30.9713411232732,30.213486054227083,NE.EXP.GNFS.ZS
ARG,2014,14.4054785893756,15.361554487475784,NE.EXP.GNFS.ZS
ARG,2015,10.7056520504538,15.632716647886413,NE.EXP.GNFS.ZS
ARG,2016,12.5270951690009,12.138004825172754,NE.EXP.GNFS.ZS
AUS,2014,21.0394549992806,20.114223882791016,NE.EXP.GNFS.ZS
AUS,2015,19.984845509759,20.465942473832513,NE.EXP.GNFS.ZS
AUS,2016,19.2510570754507,20.010561473966952,NE.EXP.GNFS.ZS
BRA,2014,11.0119428207843,12.848380716009189,NE.EXP.GNFS.ZS
BRA,2015,12.9001914177405,12.715067530877562,NE.EXP.GNFS.ZS
BRA,2016,12.4666790443888,14.371439894816884,NE.EXP.GNFS.ZS
CAN,2014,31.7365758733408,31.38415585846934,NE.EXP.GNFS.ZS
CAN,2015,31.8499609634443,32.53304168806501,NE.EXP.GNFS.ZS
CAN,2016,31.5025724093362,32.51050266612458,NE.EXP.GNFS.ZS
CHN,2014,23.5100609074235,26.275175018413186,NE.EXP.GNFS.ZS
CHN,2015,21.3540798828848,25.32234235053526,NE.EXP.GNFS.ZS
CHN,2016,19.5843800536482,23.404630943466394,NE.EXP.GNFS.ZS
DEU,2014,45.6192633128717,46.938601784885115,NE.EXP.GNFS.ZS
DEU,2015,46.920738356608,47.036033491532095,NE.EXP.GNFS.ZS
DEU,2016,46.0732628543356,48.01055788992416,NE.EXP.GNFS.ZS
EUU,2014,44.8664727160836,46.55744877073077,NE.EXP.GNFS.ZS
EUU,2015,45.7491496511678,47.787136919983055,NE.EXP.GNFS.ZS
EUU,2016,45.2379069409548,48.86149902093196,NE.EXP.GNFS.ZS
FRA,2014,29.666684498073,29.53357782246964,NE.EXP.GNFS.ZS
FRA,2015,30.5926223781313,29.824453984680414,NE.EXP.GNFS.ZS
FRA,2016,30.2475371833945,30.667095803982562,NE.EXP.GNFS.ZS
GBR,2014,28.1976244868514,30.263117492764138,NE.EXP.GNFS.ZS
GBR,2015,27.2637435853891,29.04294250347278,NE.EXP.GNFS.ZS
GBR,2016,28.2370587834234,27.93448494657335,NE.EXP.GNFS.ZS
IDN,2014,23.6659845969367,21.95627579961463,NE.EXP.GNFS.ZS
IDN,2015,21.1601792598059,21.489784247059607,NE.EXP.GNFS.ZS
IDN,2016,19.0889938536664,20.165371277730777,NE.EXP.GNFS.ZS
IND,2014,22.9679630081088,25.46901878132588,NE.EXP.GNFS.ZS
IND,2015,19.8131891564097,26.859805294300042,NE.EXP.GNFS.ZS
IND,2016,19.1582349105904,23.649226665055682,NE.EXP.GNFS.ZS
ITA,2014,29.1088281864091,28.87496767995314,NE.EXP.GNFS.ZS
ITA,2015,29.7159823723612,29.229376386607907,NE.EXP.GNFS.ZS
ITA,2016,29.3278907466434,29.791738154597628,NE.EXP.GNFS.ZS
JPN,2014,17.540301551347,16.75300604435764,NE.EXP.GNFS.ZS
JPN,2015,17.6109755367671,18.59352548248596,NE.EXP.GNFS.ZS
JPN,2016,16.2663956864248,19.001163205496656,NE.EXP.GNFS.ZS
KOR,2014,47.8314208662979,54.38283747367651,NE.EXP.GNFS.ZS
KOR,2015,42.989561527711,50.68542389765827,NE.EXP.GNFS.ZS
KOR,2016,40.1326509111205,46.09902339787112,NE.EXP.GNFS.ZS
MEX,2014,31.8734413093812,31.251455715146157,NE.EXP.GNFS.ZS
MEX,2015,34.5248858421072,31.82500199078302,NE.EXP.GNFS.ZS
MEX,2016,37.0421710841871,34.53714560970163,NE.EXP.GNFS.ZS
RUS,2014,27.1110970517525,28.442042883417127,NE.EXP.GNFS.ZS
RUS,2015,28.703389442924,30.24532956712104,NE.EXP.GNFS.ZS
RUS,2016,25.8544829769167,30.958088468423316,NE.EXP.GNFS.ZS
SAU,2014,46.8752915114018,52.620996112750305,NE.EXP.GNFS.ZS
SAU,2015,33.3211712418097,48.688198361594736,NE.EXP.GNFS.ZS
SAU,2016,31.1442093932068,37.65243390277105,NE.EXP.GNFS.ZS
TUR,2014,25.2055416974053,23.73431062947257,NE.EXP.GNFS.ZS
TUR,2015,24.5312773389092,25.034535114286527,NE.EXP.GNFS.ZS
TUR,2016,23.0835091311263,24.54078047293355,NE.EXP.GNFS.ZS
USA,2014,13.5315904003143,13.616040481567088,NE.EXP.GNFS.ZS
USA,2015,12.4236465531845,13.508337417963732,NE.EXP.GNFS.ZS
USA,2016,11.8813817409368,12.595135768253414,NE.EXP.GNFS.ZS
ZAF,2014,31.4686452082634,31.566437501910862,NE.EXP.GNFS.ZS
ZAF,2015,30.152888329641,32.36494054648565,NE.EXP.GNFS.ZS
ZAF,2016,30.5809279982381,31.187255459520134,NE.EXP.GNFS.ZS
ARG,2017,11.3202833596733,13.45182780207578,NE.EXP.GNFS.ZS
ARG,2018,14.6198312492533,12.71330064403776,NE.EXP.GNFS.ZS
ARG,2019,17.4397039105268,15.99274386609206,NE.EXP.GNFS.ZS
AUS,2017,21.2057506620343,19.87040412960251,NE.EXP.GNFS.ZS
AUS,2018,21.8219046176483,20.603057524615597,NE.EXP.GNFS.ZS
AUS,2019,24.1109654423664,19.7785733139005,NE.EXP.GNFS.ZS
BRA,2017,12.5189678685484,12.957824936875438,NE.EXP.GNFS.ZS
BRA,2018,14.6349994952986,12.418543704254553,NE.EXP.GNFS.ZS
BRA,2019,14.1053621286953,14.198931872448656,NE.EXP.GNFS.ZS
CAN,2017,31.4544101509781,32.46680419269305,NE.EXP.GNFS.ZS
CAN,2018,32.3453455768459,32.25377948561574,NE.EXP.GNFS.ZS
CAN,2019,31.9165694383376,32.69237468138605,NE.EXP.GNFS.ZS
CHN,2017,19.6922769882201,19.02498675224941,NE.EXP.GNFS.ZS
CHN,2018,19.1121035364139,19.968044377707354,NE.EXP.GNFS.ZS
CHN,2019,18.4963930786875,19.65893363167865,NE.EXP.GNFS.ZS
DEU,2017,47.2041744123981,46.89353978679001,NE.EXP.GNFS.ZS
DEU,2018,47.3725498374752,47.87261220803235,NE.EXP.GNFS.ZS
DEU,2019,46.8929125411345,48.233168215704744,NE.EXP.GNFS.ZS
EUU,2017,46.7239552546145,46.4128999069344,NE.EXP.GNFS.ZS
EUU,2018,47.3216605707617,47.70470580659928,NE.EXP.GNFS.ZS
EUU,2019,47.2364448181785,48.36789092080688,NE.EXP.GNFS.ZS
FRA,2017,30.9486331871,30.53109043357517,NE.EXP.GNFS.ZS
FRA,2018,31.7191563303394,31.071271801529605,NE.EXP.GNFS.ZS
FRA,2019,31.7717136605065,31.92946003814524,NE.EXP.GNFS.ZS
GBR,2017,30.1083210836265,27.9845369122226,NE.EXP.GNFS.ZS
GBR,2018,30.8900677563461,29.806398507222,NE.EXP.GNFS.ZS
GBR,2019,31.0793597401374,30.580475735193303,NE.EXP.GNFS.ZS
IDN,2017,20.1773044351106,18.267008535417283,NE.EXP.GNFS.ZS
IDN,2018,21.0027464972455,19.13648456868757,NE.EXP.GNFS.ZS
IDN,2019,18.4463036035012,19.926081134024354,NE.EXP.GNFS.ZS
IND,2017,18.7917648392972,19.722288210984082,NE.EXP.GNFS.ZS
IND,2018,19.9412406764114,19.457213479507555,NE.EXP.GNFS.ZS
IND,2019,18.4293865080003,20.175700148372812,NE.EXP.GNFS.ZS
ITA,2017,30.733733319636,29.014637731577345,NE.EXP.GNFS.ZS
ITA,2018,31.3504623226266,30.30501322965145,NE.EXP.GNFS.ZS
ITA,2019,31.6957979922851,31.051194613865988,NE.EXP.GNFS.ZS
JPN,2017,17.7518522711411,16.817474584233402,NE.EXP.GNFS.ZS
JPN,2018,18.524908818909,17.93992756524817,NE.EXP.GNFS.ZS
JPN,2019,17.5501127381524,18.835929052559866,NE.EXP.GNFS.ZS
KOR,2017,40.9342069409884,37.937089897829416,NE.EXP.GNFS.ZS
KOR,2018,41.7132908430894,39.229078449847165,NE.EXP.GNFS.ZS
KOR,2019,39.9471631621625,40.87043965366138,NE.EXP.GNFS.ZS
MEX,2017,37.6515684577081,38.552497152281845,NE.EXP.GNFS.ZS
MEX,2018,39.2594612441285,38.884836078286554,NE.EXP.GNFS.ZS
MEX,2019,38.8323238310596,40.61598813667218,NE.EXP.GNFS.ZS
RUS,2017,26.0908809797568,27.148312481063364,NE.EXP.GNFS.ZS
RUS,2018,30.7932713033152,26.664870552539767,NE.EXP.GNFS.ZS
RUS,2019,28.5363983565997,28.41011801507313,NE.EXP.GNFS.ZS
SAU,2017,34.8530548559188,31.104364709552872,NE.EXP.GNFS.ZS
SAU,2018,40.0391406236609,35.69594200577869,NE.EXP.GNFS.ZS
SAU,2019,36.0494170526613,40.94701260491421,NE.EXP.GNFS.ZS
TUR,2017,26.0394223439924,23.277901301419742,NE.EXP.GNFS.ZS
TUR,2018,31.2048629463635,24.78938992407827,NE.EXP.GNFS.ZS
TUR,2019,32.7414044226863,29.413104255203486,NE.EXP.GNFS.ZS
USA,2017,12.1504504393351,11.68971307846919,NE.EXP.GNFS.ZS
USA,2018,12.2681984324317,11.87574369148782,NE.EXP.GNFS.ZS
USA,2019,11.7329568254467,12.016522786904256,NE.EXP.GNFS.ZS
ZAF,2017,29.6276693701772,30.822995885047458,NE.EXP.GNFS.ZS
ZAF,2018,29.9070826047072,29.768651923150006,NE.EXP.GNFS.ZS
ZAF,2019,29.8538392770199,29.64752116995438,NE.EXP.GNFS.ZS
ARG,2005,8.85165992013437,12.236552173907917,NY.GDP.MKTP.KD.ZG
ARG,2006,8.04715150043027,9.40988524673751,NY.GDP.MKTP.KD.ZG
ARG,2007,9.00765087504757,8.526395917784365,NY.GDP.MKTP.KD.ZG
AUS,2005,3.20426979287869,2.84072794817709,NY.GDP.MKTP.KD.ZG
AUS,2006,2.79453702446311,1.9580574029883788,NY.GDP.MKTP.KD.ZG
AUS,2007,3.84423031556788,2.1110017523173426,NY.GDP.MKTP.KD.ZG
BRA,2005,3.20213137990235,2.5989622816898605,NY.GDP.MKTP.KD.ZG
BRA,2006,3.96198872184988,4.054641838260411,NY.GDP.MKTP.KD.ZG
BRA,2007,6.0698706077184,3.0794072400942363,NY.GDP.MKTP.KD.ZG
CAN,2005,4.99586086930171,2.7774692159503953,NY.GDP.MKTP.KD.ZG
CAN,2006,4.16581762720676,2.447779570046446,NY.GDP.MKTP.KD.ZG
CAN,2007,6.86860885703047,2.546507867246465,NY.GDP.MKTP.KD.ZG
CHN,2005,11.3945918097286,12.869238574366754,NY.GDP.MKTP.KD.ZG
CHN,2006,12.7209556651735,15.427684280345757,NY.GDP.MKTP.KD.ZG
CHN,2007,14.2308609330803,15.790185342617288,NY.GDP.MKTP.KD.ZG
DEU,2005,0.731707163554191,1.9481972523994255,NY.GDP.MKTP.KD.ZG
DEU,2006,3.816441912988,1.1434289595688798,NY.GDP.MKTP.KD.ZG
DEU,2007,2.97645513131597,3.444186594490327,NY.GDP.MKTP.KD.ZG
EUU,2005,1.93483834496035,2.842308960746644,NY.GDP.MKTP.KD.ZG
EUU,2006,3.49262891024343,2.6256804969202374,NY.GDP.MKTP.KD.ZG
EUU,2007,3.15233368938709,3.1661531229077937,NY.GDP.MKTP.KD.ZG
FRA,2005,1.66321998030079,2.1435097540613786,NY.GDP.MKTP.KD.ZG
FRA,2006,2.44932360111885,1.9834553028486148,NY.GDP.MKTP.KD.ZG
FRA,2007,2.42473624337305,1.5983491012315127,NY.GDP.MKTP.KD.ZG
GBR,2005,2.95569174321572,1.6864806029519173,NY.GDP.MKTP.KD.ZG
GBR,2006,2.69380036672888,2.014840489207222,NY.GDP.MKTP.KD.ZG
GBR,2007,2.36057586087708,1.9608711700585193,NY.GDP.MKTP.KD.ZG
IDN,2005,5.69257130383384,5.733646927931575,NY.GDP.MKTP.KD.ZG
IDN,2006,5.50095178520348,5.020095585060089,NY.GDP.MKTP.KD.ZG
IDN,2007,6.34502222667214,4.902040386414038,NY.GDP.MKTP.KD.ZG
IND,2005,7.92343062149763,8.921920599498641,NY.GDP.MKTP.KD.ZG
IND,2006,8.06073257303272,9.495492133756054,NY.GDP.MKTP.KD.ZG
IND,2007,7.66081506504928,9.506593381605015,NY.GDP.MKTP.KD.ZG
ITA,2005,0.817848973650598,1.6571406616087256,NY.GDP.MKTP.KD.ZG
ITA,2006,1.79063968081796,1.3062751497965692,NY.GDP.MKTP.KD.ZG
ITA,2007,1.48707298036786,1.5980166372430866,NY.GDP.MKTP.KD.ZG
JPN,2005,1.662670405285,2.0499541730566246,NY.GDP.MKTP.KD.ZG
JPN,2006,1.42000655604306,1.8979515260944648,NY.GDP.MKTP.KD.ZG
JPN,2007,1.65418388105051,1.286989014672713,NY.GDP.MKTP.KD.ZG
KOR,2005,4.30854271411236,6.845963006763786,NY.GDP.MKTP.KD.ZG
KOR,2006,5.26432659466724,8.840668773447844,NY.GDP.MKTP.KD.ZG
KOR,2007,5.79954841503216,7.981000227720986,NY.GDP.MKTP.KD.ZG
MEX,2005,2.30780706591736,3.2577228969100247,NY.GDP.MKTP.KD.ZG
MEX,2006,4.49507789421408,4.063548864556335,NY.GDP.MKTP.KD.ZG
MEX,2007,2.29144571429802,3.47357160379409,NY.GDP.MKTP.KD.ZG
RUS,2005,6.39996544785382,7.008178857905942,NY.GDP.MKTP.KD.ZG
RUS,2006,8.200068255056,6.385263715302987,NY.GDP.MKTP.KD.ZG
RUS,2007,8.49997776846357,6.967124216775765,NY.GDP.MKTP.KD.ZG
SAU,2005,5.57385012142883,-0.6997088159199283,NY.GDP.MKTP.KD.ZG
SAU,2006,2.78840222774237,-1.8050661455050765,NY.GDP.MKTP.KD.ZG
SAU,2007,1.84713025161132,-3.048244158657342,NY.GDP.MKTP.KD.ZG
TUR,2005,8.99230493626517,5.233534314693321,NY.GDP.MKTP.KD.ZG
TUR,2006,6.94798808571993,6.250369884807155,NY.GDP.MKTP.KD.ZG
TUR,2007,5.04350793157104,5.489351906683664,NY.GDP.MKTP.KD.ZG
USA,2005,3.5132137994521,2.3181853036331983,NY.GDP.MKTP.KD.ZG
USA,2006,2.85497229363445,2.0784006218559554,NY.GDP.MKTP.KD.ZG
USA,2007,1.87617145415626,2.037463229907659,NY.GDP.MKTP.KD.ZG
ZAF,2005,5.2770563116366,4.116952845509666,NY.GDP.MKTP.KD.ZG
ZAF,2006,5.60379765712011,4.925644382193645,NY.GDP.MKTP.KD.ZG
ZAF,2007,5.36047589053663,4.993023417594952,NY.GDP.MKTP.KD.ZG
ARG,2008,4.05723310346406,7.374728596327133,NY.GDP.MKTP.KD.ZG
ARG,2009,-5.91852507634947,6.296280035872202,NY.GDP.MKTP.KD.ZG
ARG,2010,10.1253981561002,4.029201097875674,NY.GDP.MKTP.KD.ZG
AUS,2008,3.65795352556486,3.7843318523352005,NY.GDP.MKTP.KD.ZG
AUS,2009,1.93699392030038,3.9094373443473023,NY.GDP.MKTP.KD.ZG
AUS,2010,2.067417127684,3.770290263047447,NY.GDP.MKTP.KD.ZG
BRA,2008,5.09419544732717,4.308541637330945,NY.GDP.MKTP.KD.ZG
BRA,2009,-0.125811999414864,3.786914171692738,NY.GDP.MKTP.KD.ZG
BRA,2010,7.52822583005563,4.906775497474568,NY.GDP.MKTP.KD.ZG
CAN,2008,1.00762269545756,4.942971316599909,NY.GDP.MKTP.KD.ZG
CAN,2009,-2.92840016684549,4.25192039457772,NY.GDP.MKTP.KD.ZG
CAN,2010,3.08949461982786,0.7766264879808162,NY.GDP.MKTP.KD.ZG
CHN,2008,9.65067891955702,15.7470274611073,NY.GDP.MKTP.KD.ZG
CHN,2009,9.39872563237978,10.7212078910838,NY.GDP.MKTP.KD.ZG
CHN,2010,10.6358710646812,11.267384436213582,NY.GDP.MKTP.KD.ZG
DEU,2008,0.95987913356484,2.357194675161481,NY.GDP.MKTP.KD.ZG
DEU,2009,-5.69383633640285,2.3437871723942045,NY.GDP.MKTP.KD.ZG
DEU,2010,4.17988249873657,1.2621216130778699,NY.GDP.MKTP.KD.ZG
EUU,2008,0.645831791734167,2.578967486616751,NY.GDP.MKTP.KD.ZG
EUU,2009,-4.32573931696186,2.389260323313394,NY.GDP.MKTP.KD.ZG
EUU,2010,2.21061429802943,1.7075133110994365,NY.GDP.MKTP.KD.ZG
FRA,2008,0.254945960124005,1.0080423258000586,NY.GDP.MKTP.KD.ZG
FRA,2009,-2.87331382849631,0.6828361764962985,NY.GDP.MKTP.KD.ZG
FRA,2010,1.94943762312663,0.5195360944588749,NY.GDP.MKTP.KD.ZG
GBR,2008,-0.27878016061878,3.1184974376649244,NY.GDP.MKTP.KD.ZG
GBR,2009,-4.11394933103749,2.795578703770203,NY.GDP.MKTP.KD.ZG
GBR,2010,2.07405095275128,3.106241330990139,NY.GDP.MKTP.KD.ZG
IDN,2008,6.01370360009123,5.113118236286336,NY.GDP.MKTP.KD.ZG
IDN,2009,4.62887118256153,4.4926402375943315,NY.GDP.MKTP.KD.ZG
IDN,2010,6.22385418062366,2.936905923779374,NY.GDP.MKTP.KD.ZG
IND,2008,3.08669805953289,8.704313992521296,NY.GDP.MKTP.KD.ZG
IND,2009,7.86188883303498,6.64179934253081,NY.GDP.MKTP.KD.ZG
IND,2010,8.49758470158106,7.13887789416491,NY.GDP.MKTP.KD.ZG
ITA,2008,-0.962012840579291,0.691369848231906,NY.GDP.MKTP.KD.ZG
ITA,2009,-5.2809372082931,1.0442569111900362,NY.GDP.MKTP.KD.ZG
ITA,2010,1.71329583916922,1.845857495523827,NY.GDP.MKTP.KD.ZG
JPN,2008,-1.09354060044625,1.6359942476517837,NY.GDP.MKTP.KD.ZG
JPN,2009,-5.41641279666185,1.078829335342835,NY.GDP.MKTP.KD.ZG
JPN,2010,4.19173925854747,0.6638613778141691,NY.GDP.MKTP.KD.ZG
KOR,2008,3.01298487281167,6.563185861503484,NY.GDP.MKTP.KD.ZG
KOR,2009,0.792698989518186,7.394650600488269,NY.GDP.MKTP.KD.ZG
KOR,2010,6.80482491783671,8.599611153396603,NY.GDP.MKTP.KD.ZG
MEX,2008,1.14358458719401,4.126422498548154,NY.GDP.MKTP.KD.ZG
MEX,2009,-5.28574413681751,4.657280558804649,NY.GDP.MKTP.KD.ZG
MEX,2010,5.11811814321163,7.388143424091071,NY.GDP.MKTP.KD.ZG
RUS,2008,5.19996926498843,8.51043017480568,NY.GDP.MKTP.KD.ZG
RUS,2009,-7.79999391343111,9.646374639600097,NY.GDP.MKTP.KD.ZG
RUS,2010,4.50000000003065,0.09928877938127201,NY.GDP.MKTP.KD.ZG
SAU,2008,6.24977275479299,4.586600910058188,NY.GDP.MKTP.KD.ZG
SAU,2009,-2.05924918993833,4.135197241282389,NY.GDP.MKTP.KD.ZG
SAU,2010,5.03948402676544,4.035614639793108,NY.GDP.MKTP.KD.ZG
TUR,2008,0.815024573007705,4.292757682521518,NY.GDP.MKTP.KD.ZG
TUR,2009,-4.82315395301769,4.068082265462255,NY.GDP.MKTP.KD.ZG
TUR,2010,8.42710432276191,4.1729877710900425,NY.GDP.MKTP.KD.ZG
USA,2008,-0.136579803249504,2.4555768642012485,NY.GDP.MKTP.KD.ZG
USA,2009,-2.53675706714202,2.266749424425564,NY.GDP.MKTP.KD.ZG
USA,2010,2.5637665603995,2.0094096400721084,NY.GDP.MKTP.KD.ZG
ZAF,2008,3.19104674115678,5.2455121127230635,NY.GDP.MKTP.KD.ZG
ZAF,2009,-1.53808933379921,4.454097112585127,NY.GDP.MKTP.KD.ZG
ZAF,2010,3.03973081360169,3.4741709940059415,NY.GDP.MKTP.KD.ZG
ARG,2011,6.00395169280579,3.8737525736330944,NY.GDP.MKTP.KD.ZG
ARG,2012,-1.0264204544321,3.188455948831473,NY.GDP.MKTP.KD.ZG
ARG,2013,2.40532378079436,2.96230976402485,NY.GDP.MKTP.KD.ZG
AUS,2011,2.46275631162725,3.651753971937687,NY.GDP.MKTP.KD.ZG
AUS,2012,3.91816287094112,3.0279308210349862,NY.GDP.MKTP.KD.ZG
AUS,2013,2.58489770154893,4.157529702887165,NY.GDP.MKTP.KD.ZG
BRA,2011,3.97442540583816,0.1527284279657779,NY.GDP.MKTP.KD.ZG
BRA,2012,1.92115031836305,1.637706994220471,NY.GDP.MKTP.KD.ZG
BRA,2013,3.00484630505706,3.675152063128921,NY.GDP.MKTP.KD.ZG
CAN,2011,3.14688137207058,5.3550560525297755,NY.GDP.MKTP.KD.ZG
CAN,2012,1.76222254945881,1.2732957860215528,NY.GDP.MKTP.KD.ZG
CAN,2013,2.3291225062102,1.2844746361854753,NY.GDP.MKTP.KD.ZG
CHN,2011,9.55083217886229,9.735107558865892,NY.GDP.MKTP.KD.ZG
CHN,2012,7.86373644866194,10.576871047144376,NY.GDP.MKTP.KD.ZG
CHN,2013,7.766150097539,10.474206287409935,NY.GDP.MKTP.KD.ZG
DEU,2011,3.92519270463411,6.705992295179712,NY.GDP.MKTP.KD.ZG
DEU,2012,0.418497594217598,-0.9089121794672348,NY.GDP.MKTP.KD.ZG
DEU,2013,0.437591303144671,-0.06482797238804494,NY.GDP.MKTP.KD.ZG
EUU,2011,1.81701373960948,6.028206423708529,NY.GDP.MKTP.KD.ZG
EUU,2012,-0.747025971716496,2.1894861021985648,NY.GDP.MKTP.KD.ZG
EUU,2013,-0.0478238394554324,1.581636440377217,NY.GDP.MKTP.KD.ZG
FRA,2011,2.19270063266654,2.3880135874401986,NY.GDP.MKTP.KD.ZG
FRA,2012,0.313134751077172,-0.3643078410172045,NY.GDP.MKTP.KD.ZG
FRA,2013,0.576326674771792,-1.0963316908231313,NY.GDP.MKTP.KD.ZG
GBR,2011,1.2757084113606,5.6150068822927715,NY.GDP.MKTP.KD.ZG
GBR,2012,1.43039602864351,2.205232306965513,NY.GDP.MKTP.KD.ZG
GBR,2013,2.18611335241982,3.4987578277093796,NY.GDP.MKTP.KD.ZG
IDN,2011,6.16978420771008,3.2024604988875875,NY.GDP.MKTP.KD.ZG
IDN,2012,6.03005065305615,2.8941773509827424,NY.GDP.MKTP.KD.ZG
IDN,2013,5.5572636889101,3.1760926679148103,NY.GDP.MKTP.KD.ZG
IND,2011,5.2413150014405,6.107312893939294,NY.GDP.MKTP.KD.ZG
IND,2012,5.45638875293319,7.334194024896178,NY.GDP.MKTP.KD.ZG
IND,2013,6.38610640092348,6.313846225735038,NY.GDP.MKTP.KD.ZG
ITA,2011,0.707333347034435,4.334190463276435,NY.GDP.MKTP.KD.ZG
ITA,2012,-2.98090576823772,-1.3623107479783343,NY.GDP.MKTP.KD.ZG
ITA,2013,-1.84106545088248,-1.062358746063346,NY.GDP.MKTP.KD.ZG
JPN,2011,-0.115421339757418,7.141964004056634,NY.GDP.MKTP.KD.ZG
JPN,2012,1.49508958593034,-1.7724395511936513,NY.GDP.MKTP.KD.ZG
JPN,2013,2.00026784118108,2.289794656653268,NY.GDP.MKTP.KD.ZG
KOR,2011,3.68566778212526,6.434852626374457,NY.GDP.MKTP.KD.ZG
KOR,2012,2.40253099246186,8.472399540179119,NY.GDP.MKTP.KD.ZG
KOR,2013,3.16470863647184,7.524191788554006,NY.GDP.MKTP.KD.ZG
MEX,2011,3.66300792950094,2.0397535640312014,NY.GDP.MKTP.KD.ZG
MEX,2012,3.64232267941347,2.8116315248570167,NY.GDP.MKTP.KD.ZG
MEX,2013,1.35409196151679,3.035930884009204,NY.GDP.MKTP.KD.ZG
RUS,2011,4.3000291857941,2.4848532475473775,NY.GDP.MKTP.KD.ZG
RUS,2012,4.02408615720979,3.7217567512895253,NY.GDP.MKTP.KD.ZG
RUS,2013,1.75542214909368,3.601961222544825,NY.GDP.MKTP.KD.ZG
SAU,2011,9.99684655397263,2.6492649744143106,NY.GDP.MKTP.KD.ZG
SAU,2012,5.41144490216435,1.6491829564862939,NY.GDP.MKTP.KD.ZG
SAU,2013,2.69925472255672,2.529267292318618,NY.GDP.MKTP.KD.ZG
TUR,2011,11.2001105833504,1.2445639477019945,NY.GDP.MKTP.KD.ZG
TUR,2012,4.78849271108008,2.3054939952128173,NY.GDP.MKTP.KD.ZG
TUR,2013,8.48581699653026,1.4398317556008529,NY.GDP.MKTP.KD.ZG
USA,2011,1.55083550470843,6.545160217681383,NY.GDP.MKTP.KD.ZG
USA,2012,2.24954585238848,2.7774233509578288,NY.GDP.MKTP.KD.ZG
USA,2013,1.84208107064158,4.284592195273957,NY.GDP.MKTP.KD.ZG
ZAF,2011,3.28416814231139,5.690301096779254,NY.GDP.MKTP.KD.ZG
ZAF,2012,2.21335480848441,3.7231120818867893,NY.GDP.MKTP.KD.ZG
ZAF,2013,2.4852005003106,3.2156941544687507,NY.GDP.MKTP.KD.ZG
