country_code,year,y_true,y_pred,feature_code,lambda_A,lambda_M
CHN,2014,21.3951550469261,22.482762926571986,NE.IMP.GNFS.ZS,5.0,2.0
CHN,2015,18.110089452417,21.732640948677354,NE.IMP.GNFS.ZS,5.0,2.0
CHN,2016,17.3100349631628,18.091011524154435,NE.IMP.GNFS.ZS,5.0,2.0
CHN,2017,17.9401362522062,16.952782241215928,NE.IMP.GNFS.ZS,5.0,2.0
CHN,2018,18.3441400365904,18.014827574762254,NE.IMP.GNFS.ZS,5.0,2.0
CHN,2019,17.341020737643,18.469235158183466,NE.IMP.GNFS.ZS,5.0,2.0
CHN,2005,33.8298575659931,32.92762685586759,NE.EXP.GNFS.ZS,10.0,5.0
CHN,2006,36.0350255523532,36.10282063810607,NE.EXP.GNFS.ZS,10.0,5.0
CHN,2007,35.4347985287157,38.68303526356366,NE.EXP.GNFS.ZS,10.0,5.0
CHN,2008,32.6027140173081,37.64722980066236,NE.EXP.GNFS.ZS,10.0,5.0
CHN,2009,24.7498559389238,34.771187408422804,NE.EXP.GNFS.ZS,10.0,5.0
CHN,2010,27.1853327204051,26.718112597470302,NE.EXP.GNFS.ZS,10.0,5.0
CHN,2011,26.5681893451605,26.634475555076303,NE.EXP.GNFS.ZS,10.0,5.0
CHN,2012,25.4925222245396,27.888118784589377,NE.EXP.GNFS.ZS,10.0,5.0
CHN,2013,24.599254436897,28.18056631757582,NE.EXP.GNFS.ZS,10.0,5.0
CHN,2014,23.5100609074235,26.093827053458554,NE.EXP.GNFS.ZS,10.0,5.0
CHN,2015,21.3540798828848,25.129330123417105,NE.EXP.GNFS.ZS,10.0,5.0
CHN,2016,19.5843800536482,23.22988948276896,NE.EXP.GNFS.ZS,10.0,5.0
CHN,2017,19.6922769882201,19.179235788212107,NE.EXP.GNFS.ZS,10.0,5.0
CHN,2018,19.1121035364139,19.898118104120975,NE.EXP.GNFS.ZS,10.0,5.0
CHN,2019,18.4963930786875,19.596179096190834,NE.EXP.GNFS.ZS,10.0,5.0
CHN,2005,11.3945918097286,12.727846167495457,NY.GDP.MKTP.KD.ZG,0.05,10.0
CHN,2006,12.7209556651735,15.241735416081362,NY.GDP.MKTP.KD.ZG,0.05,10.0
CHN,2007,14.2308609330803,15.820956655241527,NY.GDP.MKTP.KD.ZG,0.05,10.0
CHN,2008,9.65067891955702,15.63560589210445,NY.GDP.MKTP.KD.ZG,0.05,10.0
CHN,2009,9.39872563237978,10.28408920973235,NY.GDP.MKTP.KD.ZG,0.05,10.0
CHN,2010,10.6358710646812,11.065511264241788,NY.GDP.MKTP.KD.ZG,0.05,10.0
CHN,2011,9.55083217886229,10.00085081830796,NY.GDP.MKTP.KD.ZG,0.05,10.0
CHN,2012,7.86373644866194,10.259281922603375,NY.GDP.MKTP.KD.ZG,0.05,10.0
CHN,2013,7.766150097539,9.718466823536712,NY.GDP.MKTP.KD.ZG,0.05,10.0
CHN,2014,7.42576365645755,8.538126056631661,NY.GDP.MKTP.KD.ZG,0.05,10.0
CHN,2015,7.04132887865481,8.219011352908344,NY.GDP.MKTP.KD.ZG,0.05,10.0
CHN,2016,6.84876220503246,7.875120538429023,NY.GDP.MKTP.KD.ZG,0.05,10.0
CHN,2017,6.94720079327288,6.888424754419907,NY.GDP.MKTP.KD.ZG,0.05,10.0
CHN,2018,6.74977383247717,6.993943727326629,NY.GDP.MKTP.KD.ZG,0.05,10.0
CHN,2019,5.94971423273162,6.96656758391593,NY.GDP.MKTP.KD.ZG,0.05,10.0
CHN,2005,24.0,23.972952934449417,SH.DYN.MORT,0.05,10.0
CHN,2006,21.9,21.92870611754611,SH.DYN.MORT,0.05,10.0
CHN,2007,20.1,20.009488160021167,SH.DYN.MORT,0.05,10.0
CHN,2008,18.5,18.511675734534307,SH.DYN.MORT,0.05,10.0
CHN,2009,17.1,17.080125294162173,SH.DYN.MORT,0.05,10.0
CHN,2010,15.8,15.86919655215101,SH.DYN.MORT,0.05,10.0
CHN,2011,14.6,14.641203574470135,SH.DYN.MORT,0.05,10.0
CHN,2012,13.5,13.592039690265299,SH.DYN.MORT,0.05,10.0
CHN,2013,12.5,12.615156858400242,SH.DYN.MORT,0.05,10.0
CHN,2014,11.6,11.583465679572997,SH.DYN.MORT,0.05,10.0
CHN,2015,10.7,10.771512008913904,SH.DYN.MORT,0.05,10.0
CHN,2016,9.9,9.886022201400662,SH.DYN.MORT,0.05,10.0
CHN,2017,9.2,9.158486263515963,SH.DYN.MORT,0.05,10.0
CHN,2018,8.5,8.517172120773044,SH.DYN.MORT,0.05,10.0
CHN,2019,7.9,7.859315745174092,SH.DYN.MORT,0.05,10.0
CHN,2005,1393.69132405731,1424.696692148054,EG.USE.PCAP.KG.OE,10.0,10.0
CHN,2006,1515.1736777471,1542.4983965518957,EG.USE.PCAP.KG.OE,10.0,10.0
CHN,2007,1630.17102857988,1665.3269379918283,EG.USE.PCAP.KG.OE,10.0,10.0
CHN,2008,1672.90411994066,1749.5333284112694,EG.USE.PCAP.KG.OE,10.0,10.0
CHN,2009,1778.43351862146,1734.6252541912868,EG.USE.PCAP.KG.OE,10.0,10.0
CHN,2010,1954.72255616896,1909.5145331016995,EG.USE.PCAP.KG.OE,10.0,10.0
CHN,2011,2086.48690379651,2288.3586523207837,EG.USE.PCAP.KG.OE,10.0,10.0
CHN,2012,2155.16478775741,2387.354055480649,EG.USE.PCAP.KG.OE,10.0,10.0
CHN,2013,2213.75932679132,2423.153866653527,EG.USE.PCAP.KG.OE,10.0,10.0
CHN,2014,2236.72990756962,2266.986966662646,EG.USE.PCAP.KG.OE,10.0,10.0
CHN,2015,2236.72990756962,2265.837559683626,EG.USE.PCAP.KG.OE,10.0,10.0
CHN,2016,2236.72990756962,2249.3589301964303,EG.USE.PCAP.KG.OE,10.0,10.0
CHN,2017,2236.72990756962,2225.5828414309335,EG.USE.PCAP.KG.OE,10.0,10.0
CHN,2018,2236.72990756962,2219.4783579490972,EG.USE.PCAP.KG.OE,10.0,10.0
CHN,2019,2236.72990756962,2219.8002545315503,EG.USE.PCAP.KG.OE,10.0,10.0
CHN,2005,7194480.0,6920567.147450909,EN.ATM.GHGT.KT.CE,10.0,10.0
CHN,2006,7879330.0,7648062.658331241,EN.ATM.GHGT.KT.CE,10.0,10.0
CHN,2007,8497040.0,8368755.433730884,EN.ATM.GHGT.KT.CE,10.0,10.0
CHN,2008,8786120.0,9090906.539693575,EN.ATM.GHGT.KT.CE,10.0,10.0
CHN,2009,9377660.0,9227821.61637297,EN.ATM.GHGT.KT.CE,10.0,10.0
CHN,2010,10203820.0,10279417.852921378,EN.ATM.GHGT.KT.CE,10.0,10.0
CHN,2011,11074550.0,11779462.646823138,EN.ATM.GHGT.KT.CE,10.0,10.0
CHN,2012,11399830.0,12761392.87975024,EN.ATM.GHGT.KT.CE,10.0,10.0
CHN,2013,11854530.0,12846583.606072268,EN.ATM.GHGT.KT.CE,10.0,10.0
CHN,2014,11865310.0,12344575.589693222,EN.ATM.GHGT.KT.CE,10.0,10.0
CHN,2015,11859290.0,12134380.918656442,EN.ATM.GHGT.KT.CE,10.0,10.0
CHN,2016,11857180.0,12111684.440090936,EN.ATM.GHGT.KT.CE,10.0,10.0
CHN,2017,12058050.0,11809084.31328593,EN.ATM.GHGT.KT.CE,10.0,10.0
CHN,2018,12355240.0,12089474.274838293,EN.ATM.GHGT.KT.CE,10.0,10.0
CHN,2019,12355240.0,12435102.157015009,EN.ATM.GHGT.KT.CE,10.0,10.0
CHN,2005,11.6414956029627,13.108487505746856,NV.AGR.TOTL.ZS,0.05,10.0
CHN,2006,10.6257605278405,12.576667614513678,NV.AGR.TOTL.ZS,0.05,10.0
CHN,2007,10.2461657566004,10.83797856277907,NV.AGR.TOTL.ZS,0.05,10.0
CHN,2008,10.1690478477936,9.198162324669493,NV.AGR.TOTL.ZS,0.05,10.0
CHN,2009,9.63618551442703,8.956981998054118,NV.AGR.TOTL.ZS,0.05,10.0
CHN,2010,9.32517694053669,8.573701716098372,NV.AGR.TOTL.ZS,0.05,10.0
CHN,2011,9.17765379535199,8.889069261569748,NV.AGR.TOTL.ZS,0.05,10.0
CHN,2012,9.11371387030751,8.743152059067235,NV.AGR.TOTL.ZS,0.05,10.0
CHN,2013,8.94289396230057,8.67083173819557,NV.AGR.TOTL.ZS,0.05,10.0
CHN,2014,8.64349139629661,8.566726857593942,NV.AGR.TOTL.ZS,0.05,10.0
CHN,2015,8.38701488219603,8.311025160398488,NV.AGR.TOTL.ZS,0.05,10.0
CHN,2016,8.0572875346436,8.051210000881868,NV.AGR.TOTL.ZS,0.05,10.0
CHN,2017,7.46356501656873,7.752626620994995,NV.AGR.TOTL.ZS,0.05,10.0
CHN,2018,7.04302025319625,7.237426395302862,NV.AGR.TOTL.ZS,0.05,10.0
CHN,2019,7.14369124773749,6.7839866616690285,NV.AGR.TOTL.ZS,0.05,10.0
CHN,2005,111.842924826452,128.16805780355605,FS.AST.PRVT.GD.ZS,0.05,10.0
CHN,2006,109.158387197031,126.28532465582518,FS.AST.PRVT.GD.ZS,0.05,10.0
CHN,2007,105.787508532942,126.59180586291961,FS.AST.PRVT.GD.ZS,0.05,10.0
CHN,2008,102.00356622006,103.94856941913626,FS.AST.PRVT.GD.ZS,0.05,10.0
CHN,2009,124.408008908592,101.14911914575714,FS.AST.PRVT.GD.ZS,0.05,10.0
CHN,2010,126.579494210428,121.81302715512797,FS.AST.PRVT.GD.ZS,0.05,10.0
CHN,2011,123.095927186754,129.98077441135754,FS.AST.PRVT.GD.ZS,0.05,10.0
CHN,2012,128.922639036534,125.13531248734273,FS.AST.PRVT.GD.ZS,0.05,10.0
CHN,2013,134.319251401012,129.93319611969096,FS.AST.PRVT.GD.ZS,0.05,10.0
CHN,2014,140.236886965913,134.410501972186,FS.AST.PRVT.GD.ZS,0.05,10.0
CHN,2015,152.594499832597,140.15962742271373,FS.AST.PRVT.GD.ZS,0.05,10.0
CHN,2016,156.229943475554,152.08231851410153,FS.AST.PRVT.GD.ZS,0.05,10.0
CHN,2017,154.895051691759,164.37115294046887,FS.AST.PRVT.GD.ZS,0.05,10.0
CHN,2018,157.812078588381,162.76739875098596,FS.AST.PRVT.GD.ZS,0.05,10.0
CHN,2019,165.390370006162,164.63087482924996,FS.AST.PRVT.GD.ZS,0.05,10.0
DEU,2005,75.98,75.9926568280829,SP.URB.TOTL.IN.ZS,0.05,10.0
DEU,2006,76.179,76.20642558925196,SP.URB.TOTL.IN.ZS,0.05,10.0
DEU,2007,76.378,76.40906527846151,SP.URB.TOTL.IN.ZS,0.05,10.0
DEU,2008,76.575,76.57569460890443,SP.URB.TOTL.IN.ZS,0.05,10.0
DEU,2009,76.771,76.77647257722111,SP.URB.TOTL.IN.ZS,0.05,10.0
DEU,2010,76.966,76.9700759447656,SP.URB.TOTL.IN.ZS,0.05,10.0
DEU,2011,77.16,77.1712573077591,SP.URB.TOTL.IN.ZS,0.05,10.0
DEU,2012,77.17,77.35987649471836,SP.URB.TOTL.IN.ZS,0.05,10.0
DEU,2013,77.18,77.45829510010513,SP.URB.TOTL.IN.ZS,0.05,10.0
DEU,2014,77.19,77.32155672408403,SP.URB.TOTL.IN.ZS,0.05,10.0
DEU,2015,77.2,77.33673994290373,SP.URB.TOTL.IN.ZS,0.05,10.0
DEU,2016,77.224,77.35835722334566,SP.URB.TOTL.IN.ZS,0.05,10.0
DEU,2017,77.261,77.29611420367546,SP.URB.TOTL.IN.ZS,0.05,10.0
DEU,2018,77.312,77.34400723417038,SP.URB.TOTL.IN.ZS,0.05,10.0
DEU,2019,77.376,77.36538851880564,SP.URB.TOTL.IN.ZS,0.05,10.0
DEU,2005,24.02,24.012811281365728,SP.RUR.TOTL.ZS,2.0,10.0
DEU,2006,23.821,23.7921911045219,SP.RUR.TOTL.ZS,2.0,10.0
DEU,2007,23.622,23.591486361451835,SP.RUR.TOTL.ZS,2.0,10.0
DEU,2008,23.425,23.4412743507983,SP.RUR.TOTL.ZS,2.0,10.0
DEU,2009,23.229,23.235670375220415,SP.RUR.TOTL.ZS,2.0,10.0
DEU,2010,23.034,23.051856363845232,SP.RUR.TOTL.ZS,2.0,10.0
DEU,2011,22.84,22.850447402215757,SP.RUR.TOTL.ZS,2.0,10.0
DEU,2012,22.83,22.670436240015,SP.RUR.TOTL.ZS,2.0,10.0
DEU,2013,22.82,22.580255024773937,SP.RUR.TOTL.ZS,2.0,10.0
DEU,2014,22.81,22.673137135565714,SP.RUR.TOTL.ZS,2.0,10.0
DEU,2015,22.8,22.66036154819063,SP.RUR.TOTL.ZS,2.0,10.0
DEU,2016,22.776,22.630431002383524,SP.RUR.TOTL.ZS,2.0,10.0
DEU,2017,22.739,22.695065074169044,SP.RUR.TOTL.ZS,2.0,10.0
DEU,2018,22.688,22.6527621225257,SP.RUR.TOTL.ZS,2.0,10.0
DEU,2019,22.624,22.648813119704467,SP.RUR.TOTL.ZS,2.0,10.0
DEU,2005,76.2,76.15492809402727,SP.DYN.LE00.MA.IN,0.2,1.0
DEU,2006,76.4,76.46682451659825,SP.DYN.LE00.MA.IN,0.2,1.0
DEU,2007,76.9,76.63119083736257,SP.DYN.LE00.MA.IN,0.2,1.0
DEU,2008,77.2,76.97263615805724,SP.DYN.LE00.MA.IN,0.2,1.0
DEU,2009,77.3,77.40846854108663,SP.DYN.LE00.MA.IN,0.2,1.0
DEU,2010,77.5,77.53478386349859,SP.DYN.LE00.MA.IN,0.2,1.0
DEU,2011,77.9,77.79196607953527,SP.DYN.LE00.MA.IN,0.2,1.0
DEU,2012,78.1,78.00937405293534,SP.DYN.LE00.MA.IN,0.2,1.0
DEU,2013,78.1,78.18022439533019,SP.DYN.LE00.MA.IN,0.2,1.0
DEU,2014,78.7,78.31339636603659,SP.DYN.LE00.MA.IN,0.2,1.0
DEU,2015,78.3,78.70256730834316,SP.DYN.LE00.MA.IN,0.2,1.0
DEU,2016,78.6,78.72482669956433,SP.DYN.LE00.MA.IN,0.2,1.0
DEU,2017,78.7,78.80700403888963,SP.DYN.LE00.MA.IN,0.2,1.0
DEU,2018,78.6,79.01175513286998,SP.DYN.LE00.MA.IN,0.2,1.0
DEU,2019,78.6,78.94125432855576,SP.DYN.LE00.MA.IN,0.2,1.0
DEU,2005,78.9317073170732,78.86898463991429,SP.DYN.LE00.IN,1.0,1.0
DEU,2006,79.1317073170732,79.14566817310961,SP.DYN.LE00.IN,1.0,1.0
DEU,2007,79.5341463414634,79.29456667999395,SP.DYN.LE00.IN,1.0,1.0
DEU,2008,79.7365853658537,79.59711355909508,SP.DYN.LE00.IN,1.0,1.0
DEU,2009,79.8365853658537,79.94127989022378,SP.DYN.LE00.IN,1.0,1.0
DEU,2010,79.9878048780488,80.02777722406125,SP.DYN.LE00.IN,1.0,1.0
DEU,2011,80.4365853658537,80.2437038006799,SP.DYN.LE00.IN,1.0,1.0
DEU,2012,80.5390243902439,80.44017002646842,SP.DYN.LE00.IN,1.0,1.0
DEU,2013,80.490243902439,80.59900545270911,SP.DYN.LE00.IN,1.0,1.0
DEU,2014,81.090243902439,80.67786313560606,SP.DYN.LE00.IN,1.0,1.0
DEU,2015,80.6414634146341,80.98613717279144,SP.DYN.LE00.IN,1.0,1.0
DEU,2016,80.990243902439,81.08483669285694,SP.DYN.LE00.IN,1.0,1.0
DEU,2017,80.9926829268293,81.12020268336116,SP.DYN.LE00.IN,1.0,1.0
DEU,2018,80.8926829268293,81.31075258757988,SP.DYN.LE00.IN,1.0,1.0
DEU,2019,80.9414634146342,81.19322110031598,SP.DYN.LE00.IN,1.0,1.0
DEU,2005,2845802760850.64,2955436862614.666,NY.GDP.MKTP.CD,0.05,0.5
DEU,2006,2992196713084.93,2953546480448.5317,NY.GDP.MKTP.CD,0.05,0.5
DEU,2007,3421229126745.14,3153342686099.209,NY.GDP.MKTP.CD,0.05,0.5
DEU,2008,3730027830672.33,3715065253163.8604,NY.GDP.MKTP.CD,0.05,0.5
DEU,2009,3397791053070.3,3986317435181.5107,NY.GDP.MKTP.CD,0.05,0.5
DEU,2010,3396354075663.73,3543363656931.339,NY.GDP.MKTP.CD,0.05,0.5
DEU,2011,3744408602683.94,3327362952946.8535,NY.GDP.MKTP.CD,0.05,0.5
DEU,2012,3527344944139.83,3806150414893.525,NY.GDP.MKTP.CD,0.05,0.5
DEU,2013,3732743446218.92,3560736308410.008,NY.GDP.MKTP.CD,0.05,0.5
DEU,2014,3883920155292.26,3906424080776.03,NY.GDP.MKTP.CD,0.05,0.5
DEU,2015,3356235704119.75,3903700347509.731,NY.GDP.MKTP.CD,0.05,0.5
DEU,2016,3467498002104.33,3610272414649.05,NY.GDP.MKTP.CD,0.05,0.5
DEU,2017,3673506280844.4,3825117438604.416,NY.GDP.MKTP.CD,0.05,0.5
DEU,2018,3961831911429.22,3860937627817.481,NY.GDP.MKTP.CD,0.05,0.5
DEU,2019,3861123558039.21,4018896166757.875,NY.GDP.MKTP.CD,0.05,0.5
DEU,2005,32.8591405884692,32.04076271399885,NE.IMP.GNFS.ZS,5.0,10.0
DEU,2006,36.0168212387006,34.843098712452765,NE.IMP.GNFS.ZS,5.0,10.0
DEU,2007,36.5516592986738,38.00177655214066,NE.IMP.GNFS.ZS,5.0,10.0
DEU,2008,37.7256144732553,38.82755688423265,NE.IMP.GNFS.ZS,5.0,10.0
DEU,2009,33.1088059597748,40.439994430499816,NE.IMP.GNFS.ZS,5.0,10.0
DEU,2010,37.3031508345032,35.77882086323114,NE.IMP.GNFS.ZS,5.0,10.0
DEU,2011,40.148984986412,37.521585370713936,NE.IMP.GNFS.ZS,5.0,10.0
DEU,2012,40.2069347359679,40.85400471948237,NE.IMP.GNFS.ZS,5.0,10.0
DEU,2013,39.6601988368577,41.703521030463975,NE.IMP.GNFS.ZS,5.0,10.0
DEU,2014,39.0008300796262,41.051333976750854,NE.IMP.GNFS.ZS,5.0,10.0
DEU,2015,39.3254862566007,40.37552177756039,NE.IMP.GNFS.ZS,5.0,10.0
DEU,2016,38.6963831131131,40.593383464249946,NE.IMP.GNFS.ZS,5.0,10.0
DEU,2017,40.2075242495076,39.74278144727283,NE.IMP.GNFS.ZS,5.0,10.0
DEU,2018,41.2238373738608,40.93799414962462,NE.IMP.GNFS.ZS,5.0,10.0
DEU,2019,41.096214899755,41.94738242926589,NE.IMP.GNFS.ZS,5.0,10.0
DEU,2005,38.0595723481521,37.953839562291606,NE.EXP.GNFS.ZS,5.0,10.0
DEU,2006,41.4329079108458,40.84850858160596,NE.EXP.GNFS.ZS,5.0,10.0
DEU,2007,43.3227580964574,44.31004691729122,NE.EXP.GNFS.ZS,5.0,10.0
DEU,2008,43.7991902579629,46.25922064478065,NE.EXP.GNFS.ZS,5.0,10.0
DEU,2009,38.1199069398503,47.171719295180175,NE.EXP.GNFS.ZS,5.0,10.0
DEU,2010,42.565473405085,41.27790619909163,NE.EXP.GNFS.ZS,5.0,10.0
DEU,2011,45.0571362806101,42.79161249955135,NE.EXP.GNFS.ZS,5.0,10.0
DEU,2012,46.3071201430804,46.045739708417535,NE.EXP.GNFS.ZS,5.0,10.0
DEU,2013,45.4186778593914,47.914028349737094,NE.EXP.GNFS.ZS,5.0,10.0
DEU,2014,45.6192633128717,47.062050795364065,NE.EXP.GNFS.ZS,5.0,10.0
DEU,2015,46.920738356608,47.111194994048105,NE.EXP.GNFS.ZS,5.0,10.0
DEU,2016,46.0732628543356,48.07938517243565,NE.EXP.GNFS.ZS,5.0,10.0
DEU,2017,47.2041744123981,47.0428732288283,NE.EXP.GNFS.ZS,5.0,10.0
DEU,2018,47.3725498374752,47.93654194782072,NE.EXP.GNFS.ZS,5.0,10.0
DEU,2019,46.8929125411345,48.31684573006507,NE.EXP.GNFS.ZS,5.0,10.0
DEU,2005,0.731707163554191,1.9801075830523351,NY.GDP.MKTP.KD.ZG,2.0,10.0
DEU,2006,3.816441912988,1.3059412887136423,NY.GDP.MKTP.KD.ZG,2.0,10.0
DEU,2007,2.97645513131597,3.5347298470033337,NY.GDP.MKTP.KD.ZG,2.0,10.0
DEU,2008,0.95987913356484,2.1359233592139444,NY.GDP.MKTP.KD.ZG,2.0,10.0
DEU,2009,-5.69383633640285,2.10878794481422,NY.GDP.MKTP.KD.ZG,2.0,10.0
DEU,2010,4.17988249873657,1.2185767729456236,NY.GDP.MKTP.KD.ZG,2.0,10.0
DEU,2011,3.92519270463411,6.166189475507473,NY.GDP.MKTP.KD.ZG,2.0,10.0
DEU,2012,0.418497594217598,-0.49401842766480897,NY.GDP.MKTP.KD.ZG,2.0,10.0
DEU,2013,0.437591303144671,0.16102135145837515,NY.GDP.MKTP.KD.ZG,2.0,10.0
DEU,2014,2.20954343134872,2.0130005212375446,NY.GDP.MKTP.KD.ZG,2.0,10.0
DEU,2015,1.49193152760772,1.898629157697509,NY.GDP.MKTP.KD.ZG,2.0,10.0
DEU,2016,2.22999986782015,0.9028767667142832,NY.GDP.MKTP.KD.ZG,2.0,10.0
DEU,2017,2.60197600462604,1.3307237025054182,NY.GDP.MKTP.KD.ZG,2.0,10.0
DEU,2018,1.26799523225071,0.8723247145314301,NY.GDP.MKTP.KD.ZG,2.0,10.0
DEU,2019,0.555450887945668,0.9115862607467791,NY.GDP.MKTP.KD.ZG,2.0,10.0
DEU,2005,4.7,4.836760039124623,SH.DYN.MORT,0.05,10.0
DEU,2006,4.6,4.739130934059347,SH.DYN.MORT,0.05,10.0
DEU,2007,4.5,4.643798519795608,SH.DYN.MORT,0.05,10.0
DEU,2008,4.4,4.488444997385214,SH.DYN.MORT,0.05,10.0
DEU,2009,4.3,4.4027876189155375,SH.DYN.MORT,0.05,10.0
DEU,2010,4.2,4.3280744943080425,SH.DYN.MORT,0.05,10.0
DEU,2011,4.1,4.124052752182286,SH.DYN.MORT,0.05,10.0
DEU,2012,4.0,4.062808476693718,SH.DYN.MORT,0.05,10.0
DEU,2013,4.0,3.994225842225095,SH.DYN.MORT,0.05,10.0
DEU,2014,3.9,3.9045658762493565,SH.DYN.MORT,0.05,10.0
DEU,2015,3.9,3.8558989361273346,SH.DYN.MORT,0.05,10.0
DEU,2016,3.9,3.8040210123844487,SH.DYN.MORT,0.05,10.0
DEU,2017,3.9,3.825129527957463,SH.DYN.MORT,0.05,10.0
DEU,2018,3.9,3.8224098242265314,SH.DYN.MORT,0.05,10.0
DEU,2019,3.8,3.831740609192214,SH.DYN.MORT,0.05,10.0
DEU,2005,4086.50340728713,4132.577121695366,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2006,4204.65468948158,4105.704775425121,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2007,3985.81195485319,4255.386821530745,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2008,4036.83078099396,3993.3359655108925,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2009,3790.50115157318,3964.509785369083,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2010,3997.07942080976,3793.8083273148377,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2011,3869.81622904859,3758.380173310148,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2012,3876.94810409338,3878.271914229021,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2013,3939.52956270835,3756.0389566486856,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2014,3779.46192078536,3860.530262845248,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2015,3817.54941455461,3854.5402754314437,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2016,3817.54941455461,3751.9564887255146,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2017,3817.54941455461,3765.3626240062554,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2018,3817.54941455461,3766.634543320488,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2019,3817.54941455461,3765.149010593127,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2005,927710.0,944823.8932515879,EN.ATM.GHGT.KT.CE,10.0,0.05
DEU,2006,934200.0,922709.3731448946,EN.ATM.GHGT.KT.CE,10.0,0.05
DEU,2007,905130.0,935278.1026975894,EN.ATM.GHGT.KT.CE,10.0,0.05
DEU,2008,907800.0,894257.2979683515,EN.ATM.GHGT.KT.CE,10.0,0.05
DEU,2009,850640.0,887672.1509761875,EN.ATM.GHGT.KT.CE,10.0,0.05
DEU,2010,881300.0,845598.0174918592,EN.ATM.GHGT.KT.CE,10.0,0.05
DEU,2011,852550.0,843371.2649158883,EN.ATM.GHGT.KT.CE,10.0,0.05
DEU,2012,866670.0,853576.9645947518,EN.ATM.GHGT.KT.CE,10.0,0.05
DEU,2013,883920.0,849679.1332846318,EN.ATM.GHGT.KT.CE,10.0,0.05
DEU,2014,843660.0,874064.4892771881,EN.ATM.GHGT.KT.CE,10.0,0.05
DEU,2015,847460.0,871690.9734808074,EN.ATM.GHGT.KT.CE,10.0,0.05
DEU,2016,850170.0,840669.203933819,EN.ATM.GHGT.KT.CE,10.0,0.05
DEU,2017,832650.0,831144.3085256679,EN.ATM.GHGT.KT.CE,10.0,0.05
DEU,2018,806090.0,827257.7853350912,EN.ATM.GHGT.KT.CE,10.0,0.05
DEU,2019,806090.0,813918.5864868851,EN.ATM.GHGT.KT.CE,10.0,0.05
DEU,2005,0.726955700932129,0.9278315902166239,NV.AGR.TOTL.ZS,2.0,0.05
DEU,2006,0.737585322085632,0.881347039407401,NV.AGR.TOTL.ZS,2.0,0.05
DEU,2007,0.77886019483507,0.9375346306027659,NV.AGR.TOTL.ZS,2.0,0.05
DEU,2008,0.83833040773771,0.9118875847013892,NV.AGR.TOTL.ZS,2.0,0.05
DEU,2009,0.695334317361279,0.8359721082072809,NV.AGR.TOTL.ZS,2.0,0.05
DEU,2010,0.803696771174544,0.9187051390536642,NV.AGR.TOTL.ZS,2.0,0.05
DEU,2011,0.910022423855418,0.7941122690014049,NV.AGR.TOTL.ZS,2.0,0.05
DEU,2012,0.847918814268698,0.9306663450551049,NV.AGR.TOTL.ZS,2.0,0.05
DEU,2013,0.942643214114216,1.059269078108649,NV.AGR.TOTL.ZS,2.0,0.05
DEU,2014,0.904547674923055,0.9562743743951101,NV.AGR.TOTL.ZS,2.0,0.05
DEU,2015,0.684691591379231,0.9672231587899858,NV.AGR.TOTL.ZS,2.0,0.05
DEU,2016,0.69843112985447,0.8692281281086456,NV.AGR.TOTL.ZS,2.0,0.05
DEU,2017,0.826170449037689,0.7960842981448755,NV.AGR.TOTL.ZS,2.0,0.05
DEU,2018,0.664668499974675,0.7950464715831771,NV.AGR.TOTL.ZS,2.0,0.05
DEU,2019,0.721821950972007,0.8503758750236483,NV.AGR.TOTL.ZS,2.0,0.05
DEU,2005,105.449261682202,104.91637943421364,FS.AST.PRVT.GD.ZS,10.0,1.0
DEU,2006,102.070370805172,101.81336160279321,FS.AST.PRVT.GD.ZS,10.0,1.0
DEU,2007,97.1286031485667,99.13982779623316,FS.AST.PRVT.GD.ZS,10.0,1.0
DEU,2008,97.0048183970878,93.48514507358885,FS.AST.PRVT.GD.ZS,10.0,1.0
DEU,2009,98.7698151472158,90.4583783463353,FS.AST.PRVT.GD.ZS,10.0,1.0
DEU,2010,88.491304008735,91.77473189190403,FS.AST.PRVT.GD.ZS,10.0,1.0
DEU,2011,84.8982758876728,90.24813547469185,FS.AST.PRVT.GD.ZS,10.0,1.0
DEU,2012,83.8070746108818,82.3682296618795,FS.AST.PRVT.GD.ZS,10.0,1.0
DEU,2013,82.0983513258755,79.76330463976635,FS.AST.PRVT.GD.ZS,10.0,1.0
DEU,2014,79.3077887430272,78.87599652335483,FS.AST.PRVT.GD.ZS,10.0,1.0
DEU,2015,78.1213939686337,76.51410572782282,FS.AST.PRVT.GD.ZS,10.0,1.0
