country_code,year,y_true,y_pred,feature_code,lambda_A,lambda_M
CHN,2009,124.408008908592,101.14955941211393,FS.AST.PRVT.GD.ZS,0.1,10.0
CHN,2010,126.579494210428,121.81130021401043,FS.AST.PRVT.GD.ZS,0.1,10.0
CHN,2011,123.095927186754,129.9809993249777,FS.AST.PRVT.GD.ZS,0.1,10.0
CHN,2012,128.922639036534,125.1357643406206,FS.AST.PRVT.GD.ZS,0.1,10.0
CHN,2013,134.319251401012,129.93281192954348,FS.AST.PRVT.GD.ZS,0.1,10.0
CHN,2014,140.236886965913,134.41025083844403,FS.AST.PRVT.GD.ZS,0.1,10.0
CHN,2015,152.594499832597,140.15937791135758,FS.AST.PRVT.GD.ZS,0.1,10.0
CHN,2016,156.229943475554,152.08170145329638,FS.AST.PRVT.GD.ZS,0.1,10.0
CHN,2017,154.895051691759,164.3715807255603,FS.AST.PRVT.GD.ZS,0.1,10.0
CHN,2018,157.812078588381,162.76812333066982,FS.AST.PRVT.GD.ZS,0.1,10.0
CHN,2019,165.390370006162,164.63129285790916,FS.AST.PRVT.GD.ZS,0.1,10.0
DEU,2005,75.98,75.99506763544841,SP.URB.TOTL.IN.ZS,0.1,10.0
DEU,2006,76.179,76.21120975012026,SP.URB.TOTL.IN.ZS,0.1,10.0
DEU,2007,76.378,76.41509767300822,SP.URB.TOTL.IN.ZS,0.1,10.0
DEU,2008,76.575,76.5762788595008,SP.URB.TOTL.IN.ZS,0.1,10.0
DEU,2009,76.771,76.77742091617557,SP.URB.TOTL.IN.ZS,0.1,10.0
DEU,2010,76.966,76.97098746249303,SP.URB.TOTL.IN.ZS,0.1,10.0
DEU,2011,77.16,77.17129235459768,SP.URB.TOTL.IN.ZS,0.1,10.0
DEU,2012,77.17,77.36007230054766,SP.URB.TOTL.IN.ZS,0.1,10.0
DEU,2013,77.18,77.45865886447582,SP.URB.TOTL.IN.ZS,0.1,10.0
DEU,2014,77.19,77.33617146509019,SP.URB.TOTL.IN.ZS,0.1,10.0
DEU,2015,77.2,77.35165058051201,SP.URB.TOTL.IN.ZS,0.1,10.0
DEU,2016,77.224,77.37401550486712,SP.URB.TOTL.IN.ZS,0.1,10.0
DEU,2017,77.261,77.30547134110262,SP.URB.TOTL.IN.ZS,0.1,10.0
DEU,2018,77.312,77.35291816245187,SP.URB.TOTL.IN.ZS,0.1,10.0
DEU,2019,77.376,77.36857131150776,SP.URB.TOTL.IN.ZS,0.1,10.0
DEU,2005,24.02,24.004910918942617,SP.RUR.TOTL.ZS,1.0,10.0
DEU,2006,23.821,23.782888993785335,SP.RUR.TOTL.ZS,1.0,10.0
DEU,2007,23.622,23.576691752339336,SP.RUR.TOTL.ZS,1.0,10.0
DEU,2008,23.425,23.426926586682967,SP.RUR.TOTL.ZS,1.0,10.0
DEU,2009,23.229,23.222890568145313,SP.RUR.TOTL.ZS,1.0,10.0
DEU,2010,23.034,23.034661114054455,SP.RUR.TOTL.ZS,1.0,10.0
DEU,2011,22.84,22.84666154294991,SP.RUR.TOTL.ZS,1.0,10.0
DEU,2012,22.83,22.659618328974805,SP.RUR.TOTL.ZS,1.0,10.0
DEU,2013,22.82,22.56341368429391,SP.RUR.TOTL.ZS,1.0,10.0
DEU,2014,22.81,22.661876473696786,SP.RUR.TOTL.ZS,1.0,10.0
DEU,2015,22.8,22.64939661493697,SP.RUR.TOTL.ZS,1.0,10.0
DEU,2016,22.776,22.622416369348,SP.RUR.TOTL.ZS,1.0,10.0
DEU,2017,22.739,22.688836441901103,SP.RUR.TOTL.ZS,1.0,10.0
DEU,2018,22.688,22.647359749761726,SP.RUR.TOTL.ZS,1.0,10.0
DEU,2019,22.624,22.639339159349245,SP.RUR.TOTL.ZS,1.0,10.0
DEU,2005,76.2,76.15209305874157,SP.DYN.LE00.MA.IN,1.0,1.0
DEU,2006,76.4,76.46305377939659,SP.DYN.LE00.MA.IN,1.0,1.0
DEU,2007,76.9,76.63386902719809,SP.DYN.LE00.MA.IN,1.0,1.0
DEU,2008,77.2,76.96763238720149,SP.DYN.LE00.MA.IN,1.0,1.0
DEU,2009,77.3,77.40853107379459,SP.DYN.LE00.MA.IN,1.0,1.0
DEU,2010,77.5,77.5442236580889,SP.DYN.LE00.MA.IN,1.0,1.0
DEU,2011,77.9,77.7994264217385,SP.DYN.LE00.MA.IN,1.0,1.0
DEU,2012,78.1,77.99795852636896,SP.DYN.LE00.MA.IN,1.0,1.0
DEU,2013,78.1,78.19353853395313,SP.DYN.LE00.MA.IN,1.0,1.0
DEU,2014,78.7,78.3414662572381,SP.DYN.LE00.MA.IN,1.0,1.0
DEU,2015,78.3,78.67536357502625,SP.DYN.LE00.MA.IN,1.0,1.0
DEU,2016,78.6,78.78791074657957,SP.DYN.LE00.MA.IN,1.0,1.0
DEU,2017,78.7,78.80690500081576,SP.DYN.LE00.MA.IN,1.0,1.0
DEU,2018,78.6,79.01365206429051,SP.DYN.LE00.MA.IN,1.0,1.0
DEU,2019,78.6,78.94777211597841,SP.DYN.LE00.MA.IN,1.0,1.0
DEU,2005,78.9317073170732,78.86898463991429,SP.DYN.LE00.IN,1.0,1.0
DEU,2006,79.1317073170732,79.14566817310961,SP.DYN.LE00.IN,1.0,1.0
DEU,2007,79.5341463414634,79.29456667999395,SP.DYN.LE00.IN,1.0,1.0
DEU,2008,79.7365853658537,79.59711355909508,SP.DYN.LE00.IN,1.0,1.0
DEU,2009,79.8365853658537,79.94127989022378,SP.DYN.LE00.IN,1.0,1.0
DEU,2010,79.9878048780488,80.02777722406125,SP.DYN.LE00.IN,1.0,1.0
DEU,2011,80.4365853658537,80.2437038006799,SP.DYN.LE00.IN,1.0,1.0
DEU,2012,80.5390243902439,80.44017002646842,SP.DYN.LE00.IN,1.0,1.0
DEU,2013,80.490243902439,80.59900545270911,SP.DYN.LE00.IN,1.0,1.0
DEU,2014,81.090243902439,80.67786313560606,SP.DYN.LE00.IN,1.0,1.0
DEU,2015,80.6414634146341,80.98613717279144,SP.DYN.LE00.IN,1.0,1.0
DEU,2016,80.990243902439,81.08483669285694,SP.DYN.LE00.IN,1.0,1.0
DEU,2017,80.9926829268293,81.12020268336116,SP.DYN.LE00.IN,1.0,1.0
DEU,2018,80.8926829268293,81.31075258757988,SP.DYN.LE00.IN,1.0,1.0
DEU,2019,80.9414634146342,81.19322110031598,SP.DYN.LE00.IN,1.0,1.0
DEU,2005,2845802760850.64,2955614163272.568,NY.GDP.MKTP.CD,0.1,0.1
DEU,2006,2992196713084.93,2953852364726.429,NY.GDP.MKTP.CD,0.1,0.1
DEU,2007,3421229126745.14,3153648033671.2134,NY.GDP.MKTP.CD,0.1,0.1
DEU,2008,3730027830672.33,3716193402174.627,NY.GDP.MKTP.CD,0.1,0.1
DEU,2009,3397791053070.3,3988381753400.8364,NY.GDP.MKTP.CD,0.1,0.1
DEU,2010,3396354075663.73,3545858847325.46,NY.GDP.MKTP.CD,0.1,0.1
DEU,2011,3744408602683.94,3327571326846.6553,NY.GDP.MKTP.CD,0.1,0.1
DEU,2012,3527344944139.83,3806213493828.0674,NY.GDP.MKTP.CD,0.1,0.1
DEU,2013,3732743446218.92,3561006032620.3037,NY.GDP.MKTP.CD,0.1,0.1
DEU,2014,3883920155292.26,3908499190591.9204,NY.GDP.MKTP.CD,0.1,0.1
DEU,2015,3356235704119.75,3902801490604.9507,NY.GDP.MKTP.CD,0.1,0.1
DEU,2016,3467498002104.33,3618172883459.509,NY.GDP.MKTP.CD,0.1,0.1
DEU,2017,3673506280844.4,3838223312084.2896,NY.GDP.MKTP.CD,0.1,0.1
DEU,2018,3961831911429.22,3869209531542.9067,NY.GDP.MKTP.CD,0.1,0.1
DEU,2019,3861123558039.21,4021905424593.4404,NY.GDP.MKTP.CD,0.1,0.1
DEU,2005,32.8591405884692,32.2110196421011,NE.IMP.GNFS.ZS,1.0,10.0
DEU,2006,36.0168212387006,35.14327700544148,NE.IMP.GNFS.ZS,1.0,10.0
DEU,2007,36.5516592986738,38.393155685124,NE.IMP.GNFS.ZS,1.0,10.0
DEU,2008,37.7256144732553,38.6856143624603,NE.IMP.GNFS.ZS,1.0,10.0
DEU,2009,33.1088059597748,40.34083703750251,NE.IMP.GNFS.ZS,1.0,10.0
DEU,2010,37.3031508345032,35.019228877377635,NE.IMP.GNFS.ZS,1.0,10.0
DEU,2011,40.148984986412,37.58546833822838,NE.IMP.GNFS.ZS,1.0,10.0
DEU,2012,40.2069347359679,40.88553068311042,NE.IMP.GNFS.ZS,1.0,10.0
DEU,2013,39.6601988368577,41.67532888008622,NE.IMP.GNFS.ZS,1.0,10.0
DEU,2014,39.0008300796262,40.97480250286916,NE.IMP.GNFS.ZS,1.0,10.0
DEU,2015,39.3254862566007,40.29799596191833,NE.IMP.GNFS.ZS,1.0,10.0
DEU,2016,38.6963831131131,40.544740455015805,NE.IMP.GNFS.ZS,1.0,10.0
DEU,2017,40.2075242495076,39.65470803040688,NE.IMP.GNFS.ZS,1.0,10.0
DEU,2018,41.2238373738608,40.96731343156591,NE.IMP.GNFS.ZS,1.0,10.0
DEU,2019,41.096214899755,41.95538413879037,NE.IMP.GNFS.ZS,1.0,10.0
DEU,2005,38.0595723481521,38.26712119657699,NE.EXP.GNFS.ZS,1.0,10.0
DEU,2006,41.4329079108458,41.15780927372931,NE.EXP.GNFS.ZS,1.0,10.0
DEU,2007,43.3227580964574,44.70994783480312,NE.EXP.GNFS.ZS,1.0,10.0
DEU,2008,43.7991902579629,46.26503260076095,NE.EXP.GNFS.ZS,1.0,10.0
DEU,2009,38.1199069398503,47.060279790771986,NE.EXP.GNFS.ZS,1.0,10.0
DEU,2010,42.565473405085,40.67406677096668,NE.EXP.GNFS.ZS,1.0,10.0
DEU,2011,45.0571362806101,42.949835843966106,NE.EXP.GNFS.ZS,1.0,10.0
DEU,2012,46.3071201430804,46.113947182421086,NE.EXP.GNFS.ZS,1.0,10.0
DEU,2013,45.4186778593914,47.9180101636447,NE.EXP.GNFS.ZS,1.0,10.0
DEU,2014,45.6192633128717,46.96864530565671,NE.EXP.GNFS.ZS,1.0,10.0
DEU,2015,46.920738356608,47.06110997135772,NE.EXP.GNFS.ZS,1.0,10.0
DEU,2016,46.0732628543356,48.08300947842984,NE.EXP.GNFS.ZS,1.0,10.0
DEU,2017,47.2041744123981,46.97227024126322,NE.EXP.GNFS.ZS,1.0,10.0
DEU,2018,47.3725498374752,47.950925906650596,NE.EXP.GNFS.ZS,1.0,10.0
DEU,2019,46.8929125411345,48.28447877013781,NE.EXP.GNFS.ZS,1.0,10.0
DEU,2005,0.731707163554191,2.0250123242688427,NY.GDP.MKTP.KD.ZG,1.0,10.0
DEU,2006,3.816441912988,1.3051107215224231,NY.GDP.MKTP.KD.ZG,1.0,10.0
DEU,2007,2.97645513131597,3.614259645813445,NY.GDP.MKTP.KD.ZG,1.0,10.0
DEU,2008,0.95987913356484,2.1194227402483925,NY.GDP.MKTP.KD.ZG,1.0,10.0
DEU,2009,-5.69383633640285,2.0790992809838187,NY.GDP.MKTP.KD.ZG,1.0,10.0
DEU,2010,4.17988249873657,1.153114648472647,NY.GDP.MKTP.KD.ZG,1.0,10.0
DEU,2011,3.92519270463411,6.490677022233703,NY.GDP.MKTP.KD.ZG,1.0,10.0
DEU,2012,0.418497594217598,-0.5716804358367114,NY.GDP.MKTP.KD.ZG,1.0,10.0
DEU,2013,0.437591303144671,0.08089494218183724,NY.GDP.MKTP.KD.ZG,1.0,10.0
DEU,2014,2.20954343134872,2.0217506796171314,NY.GDP.MKTP.KD.ZG,1.0,10.0
DEU,2015,1.49193152760772,1.905209515539152,NY.GDP.MKTP.KD.ZG,1.0,10.0
DEU,2016,2.22999986782015,0.8976047729540628,NY.GDP.MKTP.KD.ZG,1.0,10.0
DEU,2017,2.60197600462604,1.3263140946381462,NY.GDP.MKTP.KD.ZG,1.0,10.0
DEU,2018,1.26799523225071,0.8623821203082227,NY.GDP.MKTP.KD.ZG,1.0,10.0
DEU,2019,0.555450887945668,0.9032996123928239,NY.GDP.MKTP.KD.ZG,1.0,10.0
DEU,2005,4.7,4.837523166045738,SH.DYN.MORT,0.1,10.0
DEU,2006,4.6,4.742816206113087,SH.DYN.MORT,0.1,10.0
DEU,2007,4.5,4.646422796748203,SH.DYN.MORT,0.1,10.0
DEU,2008,4.4,4.4925601896656655,SH.DYN.MORT,0.1,10.0
DEU,2009,4.3,4.407156975152084,SH.DYN.MORT,0.1,10.0
DEU,2010,4.2,4.333870131813868,SH.DYN.MORT,0.1,10.0
DEU,2011,4.1,4.125466150915407,SH.DYN.MORT,0.1,10.0
DEU,2012,4.0,4.066418191832556,SH.DYN.MORT,0.1,10.0
DEU,2013,4.0,3.9997174475570416,SH.DYN.MORT,0.1,10.0
DEU,2014,3.9,3.9062287589499807,SH.DYN.MORT,0.1,10.0
DEU,2015,3.9,3.858230913199931,SH.DYN.MORT,0.1,10.0
DEU,2016,3.9,3.805320735718595,SH.DYN.MORT,0.1,10.0
DEU,2017,3.9,3.824971247887232,SH.DYN.MORT,0.1,10.0
DEU,2018,3.9,3.822083807892369,SH.DYN.MORT,0.1,10.0
DEU,2019,3.8,3.8319946995239795,SH.DYN.MORT,0.1,10.0
DEU,2005,4086.50340728713,4132.577121695366,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2006,4204.65468948158,4105.704775425121,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2007,3985.81195485319,4255.386821530745,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2008,4036.83078099396,3993.3359655108925,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2009,3790.50115157318,3964.509785369083,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2010,3997.07942080976,3793.8083273148377,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2011,3869.81622904859,3758.380173310148,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2012,3876.94810409338,3878.271914229021,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2013,3939.52956270835,3756.0389566486856,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2014,3779.46192078536,3860.530262845248,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2015,3817.54941455461,3854.5402754314437,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2016,3817.54941455461,3751.9564887255146,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2017,3817.54941455461,3765.3626240062554,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2018,3817.54941455461,3766.634543320488,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2019,3817.54941455461,3765.149010593127,EG.USE.PCAP.KG.OE,10.0,10.0
DEU,2005,927710.0,944929.1710029634,EN.ATM.GHGT.KT.CE,10.0,0.1
DEU,2006,934200.0,922872.7946884483,EN.ATM.GHGT.KT.CE,10.0,0.1
DEU,2007,905130.0,935412.8864682883,EN.ATM.GHGT.KT.CE,10.0,0.1
DEU,2008,907800.0,894253.2738743776,EN.ATM.GHGT.KT.CE,10.0,0.1
DEU,2009,850640.0,887686.8211000949,EN.ATM.GHGT.KT.CE,10.0,0.1
DEU,2010,881300.0,845588.3839633772,EN.ATM.GHGT.KT.CE,10.0,0.1
DEU,2011,852550.0,843377.7530752451,EN.ATM.GHGT.KT.CE,10.0,0.1
DEU,2012,866670.0,853538.1820432153,EN.ATM.GHGT.KT.CE,10.0,0.1
DEU,2013,883920.0,849603.2758413776,EN.ATM.GHGT.KT.CE,10.0,0.1
DEU,2014,843660.0,874045.9643177578,EN.ATM.GHGT.KT.CE,10.0,0.1
DEU,2015,847460.0,871633.2291939007,EN.ATM.GHGT.KT.CE,10.0,0.1
DEU,2016,850170.0,840674.4794366813,EN.ATM.GHGT.KT.CE,10.0,0.1
DEU,2017,832650.0,831189.0173245656,EN.ATM.GHGT.KT.CE,10.0,0.1
DEU,2018,806090.0,827293.915553628,EN.ATM.GHGT.KT.CE,10.0,0.1
DEU,2019,806090.0,813921.8943875267,EN.ATM.GHGT.KT.CE,10.0,0.1
DEU,2005,0.726955700932129,0.9293721649044251,NV.AGR.TOTL.ZS,1.0,0.1
DEU,2006,0.737585322085632,0.8837048672055259,NV.AGR.TOTL.ZS,1.0,0.1
DEU,2007,0.77886019483507,0.9103055131236082,NV.AGR.TOTL.ZS,1.0,0.1
DEU,2008,0.83833040773771,0.8791434081468581,NV.AGR.TOTL.ZS,1.0,0.1
DEU,2009,0.695334317361279,0.8258469396038723,NV.AGR.TOTL.ZS,1.0,0.1
DEU,2010,0.803696771174544,0.8854002939148313,NV.AGR.TOTL.ZS,1.0,0.1
DEU,2011,0.910022423855418,0.7832280689494873,NV.AGR.TOTL.ZS,1.0,0.1
DEU,2012,0.847918814268698,0.9142146347581193,NV.AGR.TOTL.ZS,1.0,0.1
DEU,2013,0.942643214114216,1.0243284079173138,NV.AGR.TOTL.ZS,1.0,0.1
DEU,2014,0.904547674923055,0.9502431930215831,NV.AGR.TOTL.ZS,1.0,0.1
DEU,2015,0.684691591379231,0.9628402120492265,NV.AGR.TOTL.ZS,1.0,0.1
DEU,2016,0.69843112985447,0.8629411453431324,NV.AGR.TOTL.ZS,1.0,0.1
DEU,2017,0.826170449037689,0.7902472759851624,NV.AGR.TOTL.ZS,1.0,0.1
DEU,2018,0.664668499974675,0.7947342396717674,NV.AGR.TOTL.ZS,1.0,0.1
DEU,2019,0.721821950972007,0.8419550578673414,NV.AGR.TOTL.ZS,1.0,0.1
DEU,2005,105.449261682202,104.91637943421364,FS.AST.PRVT.GD.ZS,10.0,1.0
DEU,2006,102.070370805172,101.81336160279321,FS.AST.PRVT.GD.ZS,10.0,1.0
DEU,2007,97.1286031485667,99.13982779623316,FS.AST.PRVT.GD.ZS,10.0,1.0
DEU,2008,97.0048183970878,93.48514507358885,FS.AST.PRVT.GD.ZS,10.0,1.0
DEU,2009,98.7698151472158,90.4583783463353,FS.AST.PRVT.GD.ZS,10.0,1.0
DEU,2010,88.491304008735,91.77473189190403,FS.AST.PRVT.GD.ZS,10.0,1.0
DEU,2011,84.8982758876728,90.24813547469185,FS.AST.PRVT.GD.ZS,10.0,1.0
DEU,2012,83.8070746108818,82.3682296618795,FS.AST.PRVT.GD.ZS,10.0,1.0
DEU,2013,82.0983513258755,79.76330463976635,FS.AST.PRVT.GD.ZS,10.0,1.0
DEU,2014,79.3077887430272,78.87599652335483,FS.AST.PRVT.GD.ZS,10.0,1.0
DEU,2015,78.1213939686337,76.51410572782282,FS.AST.PRVT.GD.ZS,10.0,1.0
DEU,2016,77.4545257341917,74.495599511546,FS.AST.PRVT.GD.ZS,10.0,1.0
DEU,2017,77.7681556876676,74.56582683264358,FS.AST.PRVT.GD.ZS,10.0,1.0
DEU,2018,78.3907210382522,74.71847089176563,FS.AST.PRVT.GD.ZS,10.0,1.0
DEU,2019,80.176686333918,75.55439908842797,FS.AST.PRVT.GD.ZS,10.0,1.0
EUU,2005,71.8999308930476,71.85872874394286,SP.URB.TOTL.IN.ZS,0.1,10.0
EUU,2006,72.1166485441279,72.09198851229192,SP.URB.TOTL.IN.ZS,0.1,10.0
EUU,2007,72.3363987139009,72.32990095585929,SP.URB.TOTL.IN.ZS,0.1,10.0
EUU,2008,72.5550308575921,72.59485802510815,SP.URB.TOTL.IN.ZS,0.1,10.0
EUU,2009,72.7634110956976,72.82676175020443,SP.URB.TOTL.IN.ZS,0.1,10.0
EUU,2010,72.9723261514084,73.04773522614114,SP.URB.TOTL.IN.ZS,0.1,10.0
EUU,2011,73.1680577319247,73.16600324665963,SP.URB.TOTL.IN.ZS,0.1,10.0
EUU,2012,73.356888238534,73.40982831695922,SP.URB.TOTL.IN.ZS,0.1,10.0
EUU,2013,73.5394058330158,73.6312446338666,SP.URB.TOTL.IN.ZS,0.1,10.0
EUU,2014,73.7178485782486,73.77887878693417,SP.URB.TOTL.IN.ZS,0.1,10.0
EUU,2015,73.9081840731671,73.95770599056969,SP.URB.TOTL.IN.ZS,0.1,10.0
EUU,2016,74.1050733249803,74.14520072603554,SP.URB.TOTL.IN.ZS,0.1,10.0
EUU,2017,74.3075095447834,74.2891723032374,SP.URB.TOTL.IN.ZS,0.1,10.0
EUU,2018,74.5166970796689,74.49338561127888,SP.URB.TOTL.IN.ZS,0.1,10.0
EUU,2019,74.7373263738728,74.69207422228857,SP.URB.TOTL.IN.ZS,0.1,10.0
EUU,2005,28.1000691069524,28.154521911072848,SP.RUR.TOTL.ZS,1.0,0.1
EUU,2006,27.8833514558721,27.924714864863688,SP.RUR.TOTL.ZS,1.0,0.1
EUU,2007,27.6636012860991,27.681508007285924,SP.RUR.TOTL.ZS,1.0,0.1
EUU,2008,27.4449691424079,27.412399366526557,SP.RUR.TOTL.ZS,1.0,0.1
EUU,2009,27.2365889043024,27.181722435473628,SP.RUR.TOTL.ZS,1.0,0.1
EUU,2010,27.0276738485916,26.9582807331538,SP.RUR.TOTL.ZS,1.0,0.1
EUU,2011,26.8319422680753,26.834936211583905,SP.RUR.TOTL.ZS,1.0,0.1
EUU,2012,26.643111761466,26.59711079264227,SP.RUR.TOTL.ZS,1.0,0.1
EUU,2013,26.4605941669842,26.38037585436566,SP.RUR.TOTL.ZS,1.0,0.1
EUU,2014,26.2821514217514,26.261316734655573,SP.RUR.TOTL.ZS,1.0,0.1
EUU,2015,26.0918159268329,26.09366447040299,SP.RUR.TOTL.ZS,1.0,0.1
EUU,2016,25.8949266750198,25.912488804599505,SP.RUR.TOTL.ZS,1.0,0.1
EUU,2017,25.6924904552166,25.726861371607747,SP.RUR.TOTL.ZS,1.0,0.1
EUU,2018,25.4833029203311,25.527540489287198,SP.RUR.TOTL.ZS,1.0,0.1
EUU,2019,25.2626736261272,25.334188962050426,SP.RUR.TOTL.ZS,1.0,0.1
EUU,2005,75.1623100147368,75.1795281885224,SP.DYN.LE00.MA.IN,1.0,10.0
EUU,2006,75.55966958579,75.53536206568369,SP.DYN.LE00.MA.IN,1.0,10.0
EUU,2007,75.8380213818099,75.83635913160042,SP.DYN.LE00.MA.IN,1.0,10.0
EUU,2008,76.1273657996345,76.16318541105497,SP.DYN.LE00.MA.IN,1.0,10.0
EUU,2009,76.3726896018406,76.4541284177257,SP.DYN.LE00.MA.IN,1.0,10.0
EUU,2010,76.6661929203913,76.71722564393077,SP.DYN.LE00.MA.IN,1.0,10.0
EUU,2011,77.1659704200872,76.9767622217421,SP.DYN.LE00.MA.IN,1.0,10.0
EUU,2012,77.2672810648167,77.34601794337551,SP.DYN.LE00.MA.IN,1.0,10.0
EUU,2013,77.6254881707342,77.62119682240738,SP.DYN.LE00.MA.IN,1.0,10.0
EUU,2014,78.0461028503915,77.83497377264587,SP.DYN.LE00.MA.IN,1.0,10.0
EUU,2015,77.8240319924782,78.23790039796344,SP.DYN.LE00.MA.IN,1.0,10.0
EUU,2016,78.1875144290585,78.33593128885903,SP.DYN.LE00.MA.IN,1.0,10.0
EUU,2017,78.260467760527,78.30723302534558,SP.DYN.LE00.MA.IN,1.0,10.0
EUU,2018,78.3492850447651,78.54030997454404,SP.DYN.LE00.MA.IN,1.0,10.0
EUU,2019,78.4480516697923,78.59350156883505,SP.DYN.LE00.MA.IN,1.0,10.0
EUU,2005,78.272641141779,78.2377363076237,SP.DYN.LE00.IN,1.0,10.0
EUU,2006,78.6689232474368,78.58521122566744,SP.DYN.LE00.IN,1.0,10.0
EUU,2007,78.9020360375354,78.86126122265313,SP.DYN.LE00.IN,1.0,10.0
EUU,2008,79.125498846821,79.19469482256503,SP.DYN.LE00.IN,1.0,10.0
EUU,2009,79.3572283106471,79.42857490350316,SP.DYN.LE00.IN,1.0,10.0
EUU,2010,79.6294260462919,79.65229709977149,SP.DYN.LE00.IN,1.0,10.0
EUU,2011,80.137772913297,79.89383599945484,SP.DYN.LE00.IN,1.0,10.0
EUU,2012,80.156888172745,80.26590739119243,SP.DYN.LE00.IN,1.0,10.0
EUU,2013,80.4637409249241,80.51066760462423,SP.DYN.LE00.IN,1.0,10.0
EUU,2014,80.8704475592144,80.63786740763341,SP.DYN.LE00.IN,1.0,10.0
EUU,2015,80.5668071415957,81.00928062655196,SP.DYN.LE00.IN,1.0,10.0
EUU,2016,80.9498646420543,81.05918597618054,SP.DYN.LE00.IN,1.0,10.0
EUU,2017,80.9308386443383,80.99464542277899,SP.DYN.LE00.IN,1.0,10.0
EUU,2018,81.0349054643915,81.1994491414097,SP.DYN.LE00.IN,1.0,10.0
EUU,2019,81.0638468173313,81.2045200287672,SP.DYN.LE00.IN,1.0,10.0
EUU,2005,11905849931800.6,11340430228604.693,NY.GDP.MKTP.CD,0.1,10.0
EUU,2006,12703537558145.6,11346658670372.18,NY.GDP.MKTP.CD,0.1,10.0
EUU,2007,14711232490704.2,12128073392139.018,NY.GDP.MKTP.CD,0.1,10.0
EUU,2008,16237535014345.5,15951034630315.578,NY.GDP.MKTP.CD,0.1,10.0
EUU,2009,14709825573177.6,17286483279199.242,NY.GDP.MKTP.CD,0.1,10.0
EUU,2010,14541445664320.9,14552937449382.637,NY.GDP.MKTP.CD,0.1,10.0
EUU,2011,15738868154361.8,14147149486331.707,NY.GDP.MKTP.CD,0.1,10.0
EUU,2012,14632642649230.2,15949193703012.77,NY.GDP.MKTP.CD,0.1,10.0
EUU,2013,15291976140967.0,14196954441339.75,NY.GDP.MKTP.CD,0.1,10.0
EUU,2014,15631276120897.1,15758483551972.695,NY.GDP.MKTP.CD,0.1,10.0
EUU,2015,13543830082660.1,16000682015239.912,NY.GDP.MKTP.CD,0.1,10.0
EUU,2016,13883444699831.6,13739657367725.055,NY.GDP.MKTP.CD,0.1,10.0
EUU,2017,14727943783142.0,14456366365592.178,NY.GDP.MKTP.CD,0.1,10.0
EUU,2018,15956518442929.4,15087385307445.59,NY.GDP.MKTP.CD,0.1,10.0
EUU,2019,15633997955351.1,16226312377700.824,NY.GDP.MKTP.CD,0.1,10.0
EUU,2005,35.9414669487218,34.687853340163066,NE.IMP.GNFS.ZS,10.0,10.0
EUU,2006,38.387065961477,36.48406660768921,NE.IMP.GNFS.ZS,10.0,10.0
EUU,2007,39.3042586308928,38.53660796996324,NE.IMP.GNFS.ZS,10.0,10.0
EUU,2008,40.0422684592462,40.21533691678141,NE.IMP.GNFS.ZS,10.0,10.0
EUU,2009,34.4863642907401,41.06517636092681,NE.IMP.GNFS.ZS,10.0,10.0
EUU,2010,38.4566081807058,36.983242809916334,NE.IMP.GNFS.ZS,10.0,10.0
EUU,2011,41.1690484125615,37.855525104451,NE.IMP.GNFS.ZS,10.0,10.0
EUU,2012,41.4393849774212,41.02457544186233,NE.IMP.GNFS.ZS,10.0,10.0
EUU,2013,40.8635100773222,42.3060030587783,NE.IMP.GNFS.ZS,10.0,10.0
EUU,2014,41.2431531237961,42.46106237120985,NE.IMP.GNFS.ZS,10.0,10.0
EUU,2015,41.7084050751282,42.865628343334485,NE.IMP.GNFS.ZS,10.0,10.0
EUU,2016,41.1025579522104,43.4108748235308,NE.IMP.GNFS.ZS,10.0,10.0
EUU,2017,42.7988586968899,42.151321899063376,NE.IMP.GNFS.ZS,10.0,10.0
EUU,2018,43.8847383821542,43.36274056234705,NE.IMP.GNFS.ZS,10.0,10.0
EUU,2019,43.7445071410286,44.54486400069652,NE.IMP.GNFS.ZS,10.0,10.0
EUU,2005,37.4274774780682,36.59529289600118,NE.EXP.GNFS.ZS,10.0,10.0
EUU,2006,39.5651655541432,38.11745062282346,NE.EXP.GNFS.ZS,10.0,10.0
EUU,2007,40.5924891522587,40.037674759906224,NE.EXP.GNFS.ZS,10.0,10.0
EUU,2008,40.9743538520856,41.742578962704826,NE.EXP.GNFS.ZS,10.0,10.0
EUU,2009,36.1639412418249,42.31556110623244,NE.EXP.GNFS.ZS,10.0,10.0
