mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,target,country
0.06092357635498047,0.0037390026689428993,0.01821446418762207,0.0015198684945969005,20,log2,10,100,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",2.6804613564552255,4.591426655775238,2.1031667442371518,3.125018252155872,1.0633539617575223,35,NY.GDP.MKTP.CD,DEU
0.11367472012837727,0.0070409630655059695,0.015185356140136719,0.0008159285955466019,20,log2,10,200,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 200}",2.799350738309947,4.615327928097795,2.547468023570753,3.3207155633261647,0.92118659230393,17,NY.GDP.MKTP.CD,DEU
0.03935670852661133,0.005157381177817428,0.01655300458272298,0.0014159067975593495,5,sqrt,2,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}",2.744646377188711,4.376387397593044,3.358408059239845,3.4931472780072,0.6729342128435595,19,NE.EXP.GNFS.ZS,DEU
0.06453959147135417,0.002366203893976876,0.015403668085734049,0.00017378303172776224,5,sqrt,2,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",2.742827675735452,4.4562353148879605,3.241169918091468,3.4800776362382932,0.7196059606104512,21,NE.EXP.GNFS.ZS,DEU
0.1120925744374593,0.004916298678604807,0.019580761591593426,0.0034930725325981924,5,sqrt,2,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",2.633237171390261,5.09584437447664,3.2402626538110435,3.656448066559315,1.0475419745008048,5,NE.EXP.GNFS.ZS,DEU
0.03517500559488932,0.003739243430086224,0.022536834081013996,0.007351802020847802,5,sqrt,5,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 50}",2.6111687940427735,4.339739280760148,3.2016012667955547,3.3841697805328255,0.7173968815766079,41,NE.EXP.GNFS.ZS,DEU
0.059601942698160805,0.0036793329350619285,0.02218151092529297,0.003925021082958599,5,sqrt,5,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",2.6115624112085585,4.605018207599628,3.203800259387338,3.4734602927318416,0.8358643842270139,31,NE.EXP.GNFS.ZS,DEU
0.12499523162841797,0.010293523048952187,0.018046855926513672,0.0020585773742980004,5,sqrt,5,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}",2.7418944985446654,4.91890899614715,3.194923474079633,3.6185756562571494,0.9378908640457332,11,NE.EXP.GNFS.ZS,DEU
0.03663301467895508,0.003378103014427459,0.01745001475016276,0.001739175908835338,5,sqrt,10,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 50}",2.708582448168425,3.612570953391691,2.8936658846683114,3.071606428742809,0.3899110431137638,51,NE.EXP.GNFS.ZS,DEU
0.06096529960632324,0.003607356271585494,0.01819467544555664,0.001492554094383274,5,sqrt,10,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",2.714829504919253,4.268001564163766,3.129056356508178,3.3706291418637324,0.656685576397508,48,NE.EXP.GNFS.ZS,DEU
0.12465397516886394,0.012329724754211405,0.017542441685994465,0.0013581910560255186,5,sqrt,10,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 200}",2.7188548858866675,4.921462547286419,3.129653499204855,3.589990310792647,0.9563132724483581,16,NE.EXP.GNFS.ZS,DEU
0.03687389691670736,0.0026388417661809657,0.01683815320332845,0.0019982400740670963,5,log2,2,50,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 50}",2.744646377188711,4.376387397593044,3.358408059239845,3.4931472780072,0.6729342128435595,19,NE.EXP.GNFS.ZS,DEU
0.06522266070048015,0.003902555890707177,0.017603397369384766,0.0009344766454843617,5,log2,2,100,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",2.742827675735452,4.4562353148879605,3.241169918091468,3.4800776362382932,0.7196059606104512,21,NE.EXP.GNFS.ZS,DEU
0.12806240717569986,0.006899711190864474,0.022138516108194988,0.004904458165422722,5,log2,2,200,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 200}",2.633237171390261,5.09584437447664,3.2402626538110435,3.656448066559315,1.0475419745008048,5,NE.EXP.GNFS.ZS,DEU
0.036456664403279625,0.0036180641897614794,0.01781805356343587,0.0015660883944012942,5,log2,5,50,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 50}",2.6111687940427735,4.339739280760143,3.2016012667955547,3.3841697805328237,0.7173968815766056,42,NE.EXP.GNFS.ZS,DEU
0.059872945149739586,0.0024492416705950656,0.020340363184611004,0.0019720817362936104,5,log2,5,100,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",2.6115624112085585,4.605018207599628,3.203800259387338,3.4734602927318416,0.8358643842270139,31,NE.EXP.GNFS.ZS,DEU
0.12451505661010742,0.007911953537574139,0.020368576049804688,0.0031202438782129446,5,log2,5,200,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 200}",2.741894498544665,4.91890899614715,3.194923474079633,3.6185756562571494,0.9378908640457333,11,NE.EXP.GNFS.ZS,DEU
0.04373868306477865,0.0062719423969027546,0.018860896428426106,0.0016899279126115186,5,log2,10,50,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 50}",2.708582448168425,3.6125709533916917,2.8936658846683114,3.0716064287428093,0.389911043113764,49,NE.EXP.GNFS.ZS,DEU
0.06802169481913249,0.0025159168002993055,0.019278446833292644,0.002227682544300903,5,log2,10,100,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",2.714829504919253,4.268001564163768,3.129056356508178,3.370629141863733,0.6566855763975089,43,NE.EXP.GNFS.ZS,DEU
0.1306284268697103,0.006531018527593143,0.01675868034362793,0.0007918650456600899,5,log2,10,200,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 200}",2.7188548858866675,4.921462547286421,3.129653499204855,3.5899903107926474,0.9563132724483588,13,NE.EXP.GNFS.ZS,DEU
0.03980271021525065,0.005732409365289825,0.01906736691792806,0.0017241744407939397,10,sqrt,2,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}",2.7462262260540538,4.115420694338589,3.364729747877584,3.4087922227567424,0.5598389645035435,37,NE.EXP.GNFS.ZS,DEU
0.07436442375183105,0.0021659390706200497,0.020302613576253254,0.0036453815662198293,10,sqrt,2,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",2.741062381255182,4.446600667216585,3.249348430412917,3.479003826294895,0.7149691890160121,28,NE.EXP.GNFS.ZS,DEU
0.12185136477152507,0.005331694848769098,0.018525997797648113,0.0021416732120845268,10,sqrt,2,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",2.752322367163053,5.0271587896092855,3.24625232900535,3.67524449525923,0.9769837583953279,2,NE.EXP.GNFS.ZS,DEU
0.036790688832600914,0.002491006201381289,0.019902547200520832,0.004204336193876444,10,sqrt,5,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 50}",2.7300931447062373,4.357983960773686,3.1953496874367735,3.427808930972232,0.6846094274294867,34,NE.EXP.GNFS.ZS,DEU
0.0664509932200114,0.0014990516079600882,0.015716950098673504,0.0001846887362587069,10,sqrt,5,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",2.6115975571736887,4.626600194123267,3.1989997804643022,3.4790658439204187,0.8461231812028682,23,NE.EXP.GNFS.ZS,DEU
0.11907601356506348,0.006435306119093438,0.016757408777872723,0.0012656241719440923,10,sqrt,5,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}",2.7425404248857777,4.940752524021795,3.195508146508226,3.6262670318052663,0.947698623383248,7,NE.EXP.GNFS.ZS,DEU
0.04062151908874512,0.004598984515959177,0.01818108558654785,0.0014688396238894375,10,sqrt,10,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 50}",2.708582448168425,3.612570953391691,2.893665884668312,3.0716064287428093,0.38991104311376373,49,NE.EXP.GNFS.ZS,DEU
0.0621651808420817,0.005276277033995408,0.02018086115519206,0.0036786219785240916,10,sqrt,10,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",2.714829504919253,4.268001564163769,3.129056356508178,3.370629141863733,0.6566855763975092,43,NE.EXP.GNFS.ZS,DEU
0.11669278144836426,0.006245561714827928,0.01816074053446452,0.000625223084185552,10,sqrt,10,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 200}",2.7188548858866675,4.921462547286418,3.129653499204855,3.589990310792647,0.9563132724483576,16,NE.EXP.GNFS.ZS,DEU
0.03774793942769369,0.005280577995605478,0.017731110254923504,0.0036595912495339315,10,log2,2,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 50}",2.7462262260540538,4.115420694338589,3.364729747877584,3.4087922227567424,0.5598389645035435,37,NE.EXP.GNFS.ZS,DEU
0.07472983996073405,0.006518814532287444,0.0186460018157959,0.0011909386928234283,10,log2,2,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",2.741062381255182,4.446600667216585,3.249348430412917,3.479003826294895,0.7149691890160121,28,NE.EXP.GNFS.ZS,DEU
0.1218260129292806,0.005113530653294176,0.017197688420613606,0.0027004408930525812,10,log2,2,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 200}",2.752322367163053,5.027158789609288,3.24625232900535,3.6752444952592307,0.9769837583953291,1,NE.EXP.GNFS.ZS,DEU
0.032786051432291664,0.0030831459057433495,0.018006324768066406,0.0009267709533899529,10,log2,5,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 50}",2.7300931447062373,4.3579839607736846,3.1953496874367735,3.427808930972232,0.6846094274294859,34,NE.EXP.GNFS.ZS,DEU
0.07052334149678548,0.013095975755500845,0.01762700080871582,0.0023064261486946706,10,log2,5,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",2.611597557173689,4.626600194123266,3.1989997804643022,3.4790658439204187,0.8461231812028676,23,NE.EXP.GNFS.ZS,DEU
0.11650959650675456,0.006002861465708955,0.018031597137451172,0.003969896188808865,10,log2,5,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 200}",2.7425404248857777,4.940752524021795,3.1955081465082262,3.6262670318052663,0.947698623383248,7,NE.EXP.GNFS.ZS,DEU
0.03916772206624349,0.0036319770013760865,0.018157561620076496,0.0017202321339886586,10,log2,10,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 50}",2.708582448168425,3.612570953391691,2.8936658846683114,3.071606428742809,0.3899110431137638,51,NE.EXP.GNFS.ZS,DEU
0.06338969866434734,0.00503418796872038,0.01787853240966797,0.00015688461847801255,10,log2,10,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",2.714829504919253,4.268001564163768,3.129056356508178,3.370629141863733,0.6566855763975089,43,NE.EXP.GNFS.ZS,DEU
0.11236039797465007,0.0060126404686695655,0.023377656936645508,0.005701857410523599,10,log2,10,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 200}",2.7188548858866675,4.921462547286421,3.1296534992048546,3.5899903107926474,0.956313272448359,13,NE.EXP.GNFS.ZS,DEU
0.034633239110310875,0.0016719866230122012,0.0187377134958903,0.000494098651569956,20,sqrt,2,50,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}",2.7462262260540538,4.115420694338588,3.3647297478775844,3.4087922227567424,0.5598389645035432,37,NE.EXP.GNFS.ZS,DEU
0.06456764539082845,0.006826104548947512,0.027188936869303387,0.005033182524111485,20,sqrt,2,100,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",2.741062381255182,4.446600667216585,3.249348430412917,3.479003826294895,0.7149691890160121,28,NE.EXP.GNFS.ZS,DEU
0.12881835301717123,0.005671656369273084,0.025840044021606445,0.00820313636332865,20,sqrt,2,200,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",2.7523223671630523,5.027158789609287,3.24625232900535,3.67524449525923,0.9769837583953289,2,NE.EXP.GNFS.ZS,DEU
0.043071349461873375,0.002357721455979789,0.019962231318155926,0.0036266722990229996,20,sqrt,5,50,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 50}",2.7300931447062373,4.3579839607736846,3.1953496874367735,3.427808930972232,0.6846094274294859,34,NE.EXP.GNFS.ZS,DEU
0.06920909881591797,0.004038270245529944,0.023325204849243164,0.0030357509029701342,20,sqrt,5,100,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",2.6115975571736887,4.626600194123266,3.1989997804643022,3.4790658439204187,0.8461231812028678,23,NE.EXP.GNFS.ZS,DEU
0.13515631357828775,0.010589551084465009,0.021756331125895183,0.004348308846107955,20,sqrt,5,200,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}",2.7425404248857777,4.940752524021795,3.1955081465082253,3.6262670318052663,0.947698623383248,7,NE.EXP.GNFS.ZS,DEU
0.03775803248087565,0.003463941946598377,0.020409663518269856,0.0022648279604250148,20,sqrt,10,50,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 50}",2.708582448168425,3.612570953391691,2.8936658846683114,3.071606428742809,0.3899110431137638,51,NE.EXP.GNFS.ZS,DEU
0.07000184059143066,0.003666004531450762,0.021722078323364258,0.0033469188075777438,20,sqrt,10,100,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",2.714829504919253,4.268001564163769,3.129056356508178,3.370629141863733,0.6566855763975092,43,NE.EXP.GNFS.ZS,DEU
0.14163692792256674,0.007355779537231263,0.02198171615600586,0.005809685099142593,20,sqrt,10,200,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 200}",2.7188548858866675,4.921462547286419,3.129653499204855,3.589990310792647,0.9563132724483581,16,NE.EXP.GNFS.ZS,DEU
0.0451666514078776,0.0033651106392879842,0.020607391993204754,0.00218971758249028,20,log2,2,50,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 50}",2.7462262260540538,4.115420694338585,3.3647297478775844,3.408792222756741,0.5598389645035421,40,NE.EXP.GNFS.ZS,DEU
0.08164564768473308,0.014413406725660396,0.023122151692708332,0.00667858155933102,20,log2,2,100,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",2.741062381255182,4.446600667216587,3.249348430412917,3.4790038262948957,0.7149691890160129,27,NE.EXP.GNFS.ZS,DEU
0.122376283009847,0.004244998097835292,0.02161097526550293,0.005400960194427621,20,log2,2,200,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 200}",2.7523223671630523,5.027158789609286,3.24625232900535,3.67524449525923,0.9769837583953286,2,NE.EXP.GNFS.ZS,DEU
0.04011130332946777,0.009265391399539085,0.018832921981811523,0.0016191837921066732,20,log2,5,50,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 50}",2.7300931447062373,4.357983960773687,3.1953496874367735,3.427808930972233,0.6846094274294872,33,NE.EXP.GNFS.ZS,DEU
0.06746800740559895,0.008624447923205207,0.021361351013183594,0.0011328242121504562,20,log2,5,100,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",2.6115975571736887,4.626600194123266,3.1989997804643022,3.4790658439204187,0.8461231812028678,23,NE.EXP.GNFS.ZS,DEU
0.13535483678181967,0.014083709455739763,0.016637325286865234,0.0015203320121333433,20,log2,5,200,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 200}",2.7425404248857777,4.940752524021795,3.195508146508226,3.6262670318052663,0.947698623383248,7,NE.EXP.GNFS.ZS,DEU
0.033298333485921226,0.005517639284577883,0.018267472585042317,0.0044898437623739264,20,log2,10,50,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 50}",2.708582448168425,3.612570953391691,2.8936658846683114,3.071606428742809,0.3899110431137638,51,NE.EXP.GNFS.ZS,DEU
0.07004872957865398,0.006766898394816174,0.01578100522359212,0.0007312636443077707,20,log2,10,100,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",2.714829504919253,4.268001564163767,3.129056356508178,3.370629141863733,0.6566855763975085,43,NE.EXP.GNFS.ZS,DEU
0.12656474113464355,0.0059546914658237925,0.014756282170613607,0.0006363054750307805,20,log2,10,200,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 200}",2.7188548858866675,4.921462547286421,3.129653499204855,3.5899903107926474,0.9563132724483588,13,NE.EXP.GNFS.ZS,DEU
0.03667744000752767,0.0051743597268491415,0.021484931310017902,0.003508818512879992,5,sqrt,2,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}",4.69129549131834,3.5322446677784494,2.1914934647175044,3.4716778746047647,1.021438134976341,53,NY.GDP.MKTP.KD.ZG,DEU
0.06494530042012532,0.0036984691097737606,0.017460425694783527,0.0015181459779824143,5,sqrt,2,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",4.683131262354123,3.7688307845354365,2.7373838438671307,3.729781963585563,0.7948278060688699,11,NY.GDP.MKTP.KD.ZG,DEU
0.12123839060465495,0.003918500370746237,0.014983733495076498,0.00044194617902727925,5,sqrt,2,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",4.622149889717471,3.852153102081284,2.797224776472078,3.7571759227569443,0.7480434103636557,5,NY.GDP.MKTP.KD.ZG,DEU
0.03562776247660319,0.0006544452425296954,0.019992828369140625,0.0005762647914542902,5,sqrt,5,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 50}",4.6567405881258495,3.4439996293779185,2.3700281036747723,3.4902561070595133,0.9341192796539192,43,NY.GDP.MKTP.KD.ZG,DEU
0.0646816889444987,0.0028270712970129334,0.016473770141601562,0.0014277400482601635,5,sqrt,5,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",4.6699126573188074,3.8090457146733776,2.458006148286689,3.645654840092958,0.9103680701038012,17,NY.GDP.MKTP.KD.ZG,DEU
0.1259149710337321,0.005916117079171525,0.016307751337687176,0.0014492974227928058,5,sqrt,5,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}",4.65230001262153,3.602419223069193,2.5054756013061263,3.586731612332283,0.8765075923241841,35,NY.GDP.MKTP.KD.ZG,DEU
0.03338265419006348,0.001787650369969448,0.018508354822794598,0.0016565318110044452,5,sqrt,10,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 50}",4.604941883415266,3.63526837701546,2.339592641054332,3.5266009671616856,0.9280115846760966,37,NY.GDP.MKTP.KD.ZG,DEU
0.06846531232198079,0.0039958667656104455,0.017963091532389324,0.0005536592887578501,5,sqrt,10,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",4.543259432621069,3.8149590168629146,2.4795015084049714,3.612573319296318,0.8545931470104441,25,NY.GDP.MKTP.KD.ZG,DEU
0.12198082605997722,0.0008097521537286024,0.01729726791381836,0.00025120321264142457,5,sqrt,10,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 200}",4.616691037385592,3.6990821227316393,2.5595505189138206,3.6251078930103504,0.8414514912466119,23,NY.GDP.MKTP.KD.ZG,DEU
0.04026945432027181,0.0030504696726000916,0.016183217366536457,0.0008588274139698325,5,log2,2,50,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 50}",4.69129549131834,3.5322446677784494,2.1914934647175044,3.4716778746047647,1.021438134976341,53,NY.GDP.MKTP.KD.ZG,DEU
0.07675862312316895,0.01183068418939672,0.016117334365844727,0.001895362505001355,5,log2,2,100,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",4.683131262354123,3.7688307845354365,2.7373838438671307,3.729781963585563,0.7948278060688699,11,NY.GDP.MKTP.KD.ZG,DEU
0.11688987414042155,0.003030266446035392,0.015954017639160156,0.0007337336581538732,5,log2,2,200,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 200}",4.622149889717471,3.852153102081284,2.797224776472078,3.7571759227569443,0.7480434103636557,5,NY.GDP.MKTP.KD.ZG,DEU
0.03801480929056803,0.0025364758077415566,0.018927574157714844,0.0020915059006339286,5,log2,5,50,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 50}",4.6567405881258495,3.4439996293779185,2.3700281036747723,3.4902561070595133,0.9341192796539192,43,NY.GDP.MKTP.KD.ZG,DEU
0.06524189313252766,0.007911499687765383,0.018750429153442383,0.0013473776789134186,5,log2,5,100,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",4.6699126573188074,3.8090457146733776,2.458006148286689,3.645654840092958,0.9103680701038012,17,NY.GDP.MKTP.KD.ZG,DEU
0.1167447566986084,0.006688477981736098,0.016821622848510742,0.002239546475185604,5,log2,5,200,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 200}",4.65230001262153,3.602419223069193,2.5054756013061263,3.586731612332283,0.8765075923241841,35,NY.GDP.MKTP.KD.ZG,DEU
0.03659717241923014,0.0026329540752351808,0.02191781997680664,0.00287216884400104,5,log2,10,50,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 50}",4.604941883415266,3.63526837701546,2.339592641054332,3.5266009671616856,0.9280115846760966,37,NY.GDP.MKTP.KD.ZG,DEU
0.057309230168660484,0.0033839321012557352,0.021328449249267578,0.006111097509880703,5,log2,10,100,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",4.543259432621069,3.8149590168629146,2.4795015084049714,3.612573319296318,0.8545931470104441,25,NY.GDP.MKTP.KD.ZG,DEU
0.11672234535217285,0.005570155423542949,0.0163573424021403,0.0006318336857956711,5,log2,10,200,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 200}",4.616691037385592,3.6990821227316393,2.5595505189138206,3.6251078930103504,0.8414514912466119,23,NY.GDP.MKTP.KD.ZG,DEU
0.03555417060852051,0.003224086504299137,0.016539891560872395,0.000998231957033266,10,sqrt,2,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}",4.699459168358602,3.5939122068789917,2.1274351384279413,3.4736021712218452,1.053465006900263,49,NY.GDP.MKTP.KD.ZG,DEU
0.06343738238016765,0.004514050366166124,0.02290995915730794,0.004875983311956926,10,sqrt,2,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",4.811726419433966,3.75821216107933,2.658589515586203,3.742842698699833,0.8790816408647373,7,NY.GDP.MKTP.KD.ZG,DEU
0.1177050272623698,0.0032810224146066027,0.02146466573079427,0.0035556583621540747,10,sqrt,2,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",4.634140184103676,3.8332023809196905,2.81697033152188,3.761437632181748,0.7435900316052751,1,NY.GDP.MKTP.KD.ZG,DEU
0.03734612464904785,0.0041488221503294615,0.01771688461303711,0.000511904436863814,10,sqrt,5,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 50}",4.65590410286307,3.4274161189045387,2.3700281036747723,3.4844494418141267,0.9340759679518779,46,NY.GDP.MKTP.KD.ZG,DEU
0.06190737088521322,0.004293759865420831,0.017681280771891277,0.0026203871539672297,10,sqrt,5,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",4.698529752673164,3.8017445339672262,2.456450834689567,3.652241707109986,0.9214093516801147,13,NY.GDP.MKTP.KD.ZG,DEU
0.11387777328491211,0.004250149410229322,0.01889657974243164,0.002336985487786952,10,sqrt,5,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}",4.657097150136962,3.5928831204219644,2.5112857827596553,3.587088684439527,0.8760334041224996,31,NY.GDP.MKTP.KD.ZG,DEU
0.0332480271657308,0.005717094641347981,0.01737491289774577,0.0008071564505003529,10,sqrt,10,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 50}",4.604941883415266,3.63526837701546,2.339592641054332,3.5266009671616856,0.9280115846760966,37,NY.GDP.MKTP.KD.ZG,DEU
0.06757903099060059,0.0036788498252119588,0.021479050318400066,0.005548344938481804,10,sqrt,10,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",4.543259432621069,3.8149590168629146,2.4795015084049714,3.612573319296318,0.8545931470104441,25,NY.GDP.MKTP.KD.ZG,DEU
0.11526274681091309,0.0062683998299972584,0.018628915150960285,0.0006253229637055858,10,sqrt,10,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 200}",4.616691037385592,3.6990821227316393,2.561963538456092,3.625912232857775,0.8404330821278533,19,NY.GDP.MKTP.KD.ZG,DEU
0.0409852663675944,0.0018608472026088898,0.016824086507161457,0.0005172786669155697,10,log2,2,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 50}",4.699459168358602,3.5939122068789917,2.1274351384279413,3.4736021712218452,1.053465006900263,49,NY.GDP.MKTP.KD.ZG,DEU
0.06953803698221843,0.003896853840803315,0.01621667544047038,0.0006200522833539054,10,log2,2,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",4.811726419433966,3.75821216107933,2.658589515586203,3.742842698699833,0.8790816408647373,7,NY.GDP.MKTP.KD.ZG,DEU
0.11772068341573079,0.0028596105356417482,0.016393661499023438,0.0010405144762462026,10,log2,2,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 200}",4.634140184103675,3.8332023809196905,2.81697033152188,3.761437632181748,0.7435900316052748,1,NY.GDP.MKTP.KD.ZG,DEU
0.03563276926676432,0.004511336379800012,0.016050020853678387,0.00026530666518480333,10,log2,5,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 50}",4.655904102863071,3.4274161189045387,2.3700281036747723,3.484449441814128,0.9340759679518785,45,NY.GDP.MKTP.KD.ZG,DEU
