country,target,rmse,std,rmse/std,r2,mase,da,guiding_score,best_guiding_cv,best_params
IDN,EG.USE.PCAP.KG.OE,33.843959938168595,26.753619454676453,1.2650235978538886,-0.6002847031271967,2.0103942205206806,0.4166666666666667,3.3743112336665337,3.3743112336665337,"{""p"": 1, ""d"": 1, ""q"": 1}"
IDN,FS.AST.PRVT.GD.ZS,8.442010529344437,4.660399501217948,1.8114349482567327,-2.2812965717658726,5.576336564107844,0.08333333333333333,2.106549773682045,2.106549773682045,"{""p"": 0, ""d"": 1, ""q"": 0}"
IDN,NE.IMP.GNFS.ZS,2.8881912365837015,3.2742904305755336,0.8820815678455359,0.2219321076671612,1.0822994942598552,0.5833333333333334,4.525445070687517,4.525445070687517,"{""p"": 1, ""d"": 0, ""q"": 0}"
IDN,NY.GDP.MKTP.CD,273987498196.0096,177107780901.21255,1.5470099438987086,-1.3932397665214853,3.884831256778565,0.6666666666666666,3.2961565546064406,3.2961565546064406,"{""p"": 1, ""d"": 1, ""q"": 1}"
IDN,NE.EXP.GNFS.ZS,3.491385510175794,3.3696937239878153,1.0361136044269224,-0.07353140127854862,1.7007446396744827,0.6666666666666666,4.245156065109932,4.245156065109932,"{""p"": 1, ""d"": 0, ""q"": 0}"
IDN,NY.GDP.MKTP.KD.ZG,2.0906328375813197,2.057593237213433,1.0160574013222514,-0.03237264278172658,0.9807862909247026,0.6666666666666666,4.45419512692797,4.45419512692797,"{""p"": 2, ""d"": 0, ""q"": 2}"
IDN,EN.ATM.GHGT.KT.CE,161429.3444381368,81097.55427914686,1.9905574942800237,-2.962319138034366,5.508642622779385,0.5,2.703029324196883,2.703029324196883,"{""p"": 2, ""d"": 1, ""q"": 1}"
IND,SP.DYN.LE00.IN,0.29233438618250246,1.2603016498127408,0.23195588629590252,0.9461964668126823,0.5898928181549218,0.9166666666666666,6.131904905638105,6.131904905638105,"{""p"": 2, ""d"": 0, ""q"": 0}"
IND,SP.URB.TOTL.IN.ZS,0.37446661879949306,1.4561490227072789,0.2571622910567787,0.9338675560584286,0.6881300010863318,1.0,6.2314958196200925,6.2314958196200925,"{""p"": 1, ""d"": 1, ""q"": 0}"
IND,NV.AGR.TOTL.ZS,0.5629639230280894,0.5532694610569547,1.0175221346079983,-0.03535129441721763,0.915746838338876,0.75,4.616570014224029,4.616570014224029,"{""p"": 2, ""d"": 1, ""q"": 1}"
IND,EG.USE.PCAP.KG.OE,30.315235763899743,42.91298834933777,0.7064349729530678,0.5009496289887985,2.3058989896930195,0.5,4.42182326006982,4.42182326006982,"{""p"": 2, ""d"": 1, ""q"": 0}"
IND,FS.AST.PRVT.GD.ZS,3.002995553107002,1.8041979370147132,1.6644490560031675,-1.7703906600298365,1.6129339647927394,0.5,3.2138968279044957,3.2138968279044957,"{""p"": 2, ""d"": 1, ""q"": 0}"
IND,NE.IMP.GNFS.ZS,3.6388556698855754,3.9905916052555757,0.9118586991195072,0.16851371284007988,1.328592444177956,0.5833333333333334,4.409935965846715,4.409935965846715,"{""p"": 2, ""d"": 0, ""q"": 0}"
IND,NY.GDP.MKTP.CD,488663983366.92926,507226160567.15753,0.9634045350116152,0.07185170191905343,2.905431418965316,0.9166666666666666,4.617888916984615,4.617888916984615,"{""p"": 2, ""d"": 0, ""q"": 0}"
IND,NE.EXP.GNFS.ZS,2.603263570796305,2.5419926581623713,1.0241034970880785,-0.048787972748031816,1.421288350981804,0.6666666666666666,4.33115991007686,4.33115991007686,"{""p"": 1, ""d"": 0, ""q"": 0}"
IND,NY.GDP.MKTP.KD.ZG,4.3283139830367645,4.156636638491486,1.0413019851087062,-0.08430982419133204,1.001983429347929,0.6666666666666666,4.403794654788731,4.403794654788731,"{""p"": 2, ""d"": 1, ""q"": 1}"
IND,EN.ATM.GHGT.KT.CE,404756.5161737917,347967.82717191766,1.163200975973612,-0.35303651050596296,4.09152065638112,0.8333333333333334,4.038636388235328,4.038636388235328,"{""p"": 2, ""d"": 0, ""q"": 1}"
ITA,SP.DYN.LE00.IN,0.7548517527323672,0.6105146385902605,1.236418760531927,-0.5287313513953065,1.9681976323202437,0.6666666666666666,3.8625633487603226,3.8625633487603226,"{""p"": 1, ""d"": 1, ""q"": 1}"
ITA,SP.URB.TOTL.IN.ZS,0.8176977302909679,0.9696956699437689,0.8432519146325413,0.2889262084685533,2.4322299619449583,1.0,5.045054406930014,5.045054406930014,"{""p"": 1, ""d"": 1, ""q"": 0}"
ITA,NV.AGR.TOTL.ZS,0.08745070297273508,0.09600911981579234,0.910858292842619,0.17033717035982976,0.808305071129017,0.5,4.394088547692585,4.394088547692585,"{""p"": 1, ""d"": 0, ""q"": 2}"
ITA,EG.USE.PCAP.KG.OE,332.82158258717845,211.71147302021294,1.5720526518437792,-1.4713495401690588,4.145320429562067,0.5,2.969473427054643,2.969473427054643,"{""p"": 0, ""d"": 0, ""q"": 2}"
ITA,FS.AST.PRVT.GD.ZS,5.567342503494333,6.028609675875543,0.9234869734182584,0.1471718099267849,1.3785762015367338,0.75,4.6735461558217,4.6735461558217,"{""p"": 1, ""d"": 0, ""q"": 2}"
ITA,NE.IMP.GNFS.ZS,1.5564170316584987,1.4642372356379638,1.0629541400648594,-0.12987150388102453,0.7304029301967838,0.5833333333333334,4.2847975811688475,4.2847975811688475,"{""p"": 2, ""d"": 1, ""q"": 0}"
ITA,NY.GDP.MKTP.CD,164676553964.5105,159713100751.22043,1.0310773079349418,-0.06312041493836706,1.051521146213382,0.5,4.114385594477556,4.114385594477556,"{""p"": 1, ""d"": 0, ""q"": 0}"
ITA,NE.EXP.GNFS.ZS,2.5388521424947026,2.497763217676993,1.016450288212637,-0.03317118840755273,1.5262027159599514,0.75,4.4688487277371305,4.4688487277371305,"{""p"": 1, ""d"": 1, ""q"": 1}"
ITA,NY.GDP.MKTP.KD.ZG,3.798516144401167,3.0017208065657512,1.2654461854322234,-0.6013540482249653,0.9343326410890087,0.5833333333333334,3.91454166922379,3.91454166922379,"{""p"": 2, ""d"": 1, ""q"": 1}"
ITA,EN.ATM.GHGT.KT.CE,44627.86702006838,40244.6580232493,1.108914057470358,-0.22969038685537257,2.797410346897466,0.25,3.211881971389091,3.211881971389091,"{""p"": 0, ""d"": 0, ""q"": 2}"
JPN,SP.DYN.LE00.IN,0.39904104301699295,0.6361232327675039,0.6273014762893248,0.6064928578452338,1.6412021908444605,0.75,5.123855018417416,5.123855018417416,"{""p"": 2, ""d"": 1, ""q"": 0}"
JPN,SP.URB.TOTL.IN.ZS,0.4450899718600903,0.7257970521755686,0.6132430140435788,0.623933005726747,1.7588644265938818,0.75,5.119085694796133,5.119085694796133,"{""p"": 2, ""d"": 0, ""q"": 2}"
JPN,NV.AGR.TOTL.ZS,0.05411403899313571,0.07041384308735131,0.7685142099971022,0.4093859090325298,1.3012888617338532,0.4166666666666667,4.383792703750267,4.383792703750267,"{""p"": 2, ""d"": 0, ""q"": 2}"
JPN,EG.USE.PCAP.KG.OE,177.75953783109503,158.9156309258039,1.1185780580268354,-0.25121687189908637,2.000163626180949,0.4166666666666667,3.6002660620897595,3.6002660620897595,"{""p"": 2, ""d"": 0, ""q"": 1}"
JPN,FS.AST.PRVT.GD.ZS,6.914773703601313,5.7785462455234775,1.196628599962845,-0.4319200062490385,1.7149114755179005,0.08333333333333333,2.9991947121939395,2.9991947121939395,"{""p"": 0, ""d"": 1, ""q"": 0}"
JPN,NE.IMP.GNFS.ZS,2.1558539738706934,2.0463628629800827,1.0535052276755847,-0.10987326473978598,0.9981467393744229,0.5833333333333334,4.234847260289818,4.234847260289818,"{""p"": 1, ""d"": 1, ""q"": 0}"
JPN,NY.GDP.MKTP.CD,777087636256.9789,501248166141.96277,1.5503051956042335,-1.40344619951748,1.9722928172154477,0.5833333333333334,3.366667880602109,3.366667880602109,"{""p"": 2, ""d"": 1, ""q"": 2}"
JPN,NE.EXP.GNFS.ZS,1.971607946430233,1.6543545392866872,1.1917686926288102,-0.4203126167301836,1.0302423283627484,0.4166666666666667,3.7064867780989363,3.7064867780989363,"{""p"": 2, ""d"": 1, ""q"": 1}"
JPN,NY.GDP.MKTP.KD.ZG,2.4498689824549884,2.1166817492348073,1.15741016963964,-0.3395983007852601,0.763700934061984,0.6666666666666666,4.26632142567213,4.26632142567213,"{""p"": 2, ""d"": 1, ""q"": 2}"
JPN,EN.ATM.GHGT.KT.CE,57057.07705512474,53268.458611454465,1.0711231100435032,-0.14730471686926716,1.4569811702190152,0.5,3.944380097824868,3.944380097824868,"{""p"": 1, ""d"": 0, ""q"": 1}"
KOR,SP.DYN.LE00.IN,0.11276950650445232,1.2084642588810899,0.09331637710896387,0.9912920537632577,0.31247547921315183,0.8333333333333334,6.142427229103184,6.142427229103184,"{""p"": 2, ""d"": 0, ""q"": 2}"
KOR,SP.URB.TOTL.IN.ZS,0.2438579446449927,0.17979363581420135,1.356321337741873,-0.8396075712139033,3.892094538003161,0.9166666666666666,3.9265367489227785,3.9265367489227785,"{""p"": 1, ""d"": 0, ""q"": 2}"
KOR,NV.AGR.TOTL.ZS,0.3089758515872563,0.19559634579656365,1.5796606543386895,-1.4953277828657363,2.9404520998117984,0.75,3.4919365491455157,3.4919365491455157,"{""p"": 1, ""d"": 1, ""q"": 0}"
KOR,EG.USE.PCAP.KG.OE,158.68767806059842,267.99544137196483,0.5921282737057737,0.6493841074782204,2.01720094794324,0.5,4.653125100318842,4.653125100318842,"{""p"": 1, ""d"": 1, ""q"": 1}"
KOR,FS.AST.PRVT.GD.ZS,10.574235890550101,9.980148023229926,1.0595269595137635,-0.12259737793647996,1.541949345982522,0.6666666666666666,4.239878999800898,4.239878999800898,"{""p"": 1, ""d"": 1, ""q"": 0}"
KOR,NE.IMP.GNFS.ZS,8.466325291329069,6.3104694522735265,1.3416316100347865,-0.7999753770445335,1.7210145162059218,0.6666666666666666,3.7752894111753936,3.7752894111753936,"{""p"": 2, ""d"": 1, ""q"": 1}"
KOR,NY.GDP.MKTP.CD,167589930987.5338,236253532703.58502,0.7093647619559625,0.49680163449516057,1.6752609491559205,0.8333333333333334,5.133213835239673,5.133213835239673,"{""p"": 2, ""d"": 0, ""q"": 1}"
