country_code,year,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
IND,1961,-7.5784832932761335,0.9766873146026437,-0.027198850279869943,0.1564297646888335,-1.375473751412648,1.0972143277708304,0.6785345050498472,0.9835047267821946,-0.11534047361386356
IND,1962,-7.419588275784979,0.9457231438570025,-0.07876269771148592,0.18235381164567505,-1.4756094119264673,1.0098978264661334,0.6025030793077562,0.9168824098696747,-0.0626642897385865
IND,1963,-7.446461419948413,0.9943034935100021,0.020901242479868118,0.054033239016196694,-0.8727740152033158,1.1069394180590197,0.7039448016394476,0.9649357106752527,-0.13689173023527265
IND,1964,-7.480904435712275,1.048405567950732,0.01954643057727162,0.006463156296505345,-0.5738064099279736,1.1066669915352112,0.8525863176656577,0.9904155400939073,-0.1948046490260674
IND,1965,-7.113841572524707,0.9291948753237992,-0.43298994780196115,0.43439816264550346,-2.415938826174791,0.531391663476499,0.7152968154069209,0.7211059520553533,0.07636716918897288
IND,1966,-7.090994666252827,0.9131787074309329,-0.214457491608072,0.3154234496684216,-1.92981619293151,0.5970657807354617,0.8292923447327993,0.7568039499048982,0.007141877588849924
IND,1967,-7.310164937166944,1.056997741152128,0.021059918459410198,-0.007473542180634299,-0.4261973841317385,0.9418380417003616,1.0505536260157085,0.9344973847783566,-0.1999436531671029
IND,1968,-7.115190649938408,1.0213486195703212,-0.22760993313696448,0.17798991963088534,-1.2094408927251648,0.6645173527271262,0.9948739273755433,0.8006291564483958,-0.06767805980612245
IND,1969,-7.129008337186977,1.0901197135832836,-0.19737556174139823,0.0504700928206801,-0.5675201994245476,0.7839115852934495,1.027445983473325,0.84247657033629,-0.11599072058120993
IND,1970,-6.974906616532422,1.0639909424792837,-0.27293421402173484,0.10401420545073557,-0.78234627526239,0.6659804326621749,0.9772815609792439,0.7705745383100391,-0.04968540230334841
IND,1971,-6.7490920695393255,1.0104750701890943,-0.4213188664481142,0.25155705766257236,-1.3958487415596086,0.43524269062294896,0.896331332850315,0.644099666421475,0.07369389151332799
IND,1972,-6.611041289249713,0.9869523988082964,-0.5247837735854891,0.33583388296695865,-1.7747626493714104,0.261250073395159,0.9086035815490512,0.5665441529531821,0.1312884963976133
IND,1973,-6.688000232288079,1.042130550106724,-0.31886065672260083,0.18323606870604275,-1.0524139666732812,0.373652576120228,1.1391688788301748,0.6510049247839016,0.007351001314783895
IND,1974,-6.421982279903506,0.9350188876913668,-0.3130384607847423,0.2361999535870043,-1.4140648084854561,0.20803012891018346,1.0037737570801497,0.5428525834453466,0.07570586583831523
IND,1975,-6.3743055510581845,0.9621995038293548,0.05756722339975853,-0.006283750459611294,0.15175224237227256,0.6114498342508772,0.8911345735293007,0.6462034445988539,-0.10863492907769574
IND,1976,-6.029456782666074,0.8664040216698665,-0.22138568796880972,0.32012889254446414,-1.2055308360872874,0.1866571190020172,0.7630365773016617,0.41851810976685105,0.1104140684740374
IND,1977,-6.131186029334203,0.9688118971806128,-0.03820705824362908,0.0067020006062742995,-0.1396805197287824,0.39385578061278076,0.9144489426165374,0.5138394021757384,0.010792994009724203
IND,1978,-5.9170928240655485,0.9209350314245919,-0.09350870996354027,0.1714202396427271,-0.3660311236765081,0.27604099731813925,0.8255213863356976,0.42609656113419253,0.035356366316753346
IND,1979,-5.453864435813264,0.7275677363274522,-0.4039229345830289,0.6752608469583536,-2.392512441428098,-0.35791073784509103,0.6904918445237127,0.12101069123307867,0.27646271390004745
