country_code,year,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12
BRA,2015,-5.540244123518059,-1.2920165024639667,3.2315660251907783,3.0578503867837723,2.2242889407694055,0.9285243774559391,-0.9863162634791677,0.143513010952613,-0.6679904354542823,0.4496088744090827,-0.6636255880455824,-0.010895567861240844
BRA,2016,-5.512832869220645,-1.1575927067434488,2.923264483140222,3.1229293019086635,2.304731104183884,0.916842172452328,-0.9884063677456454,0.25074221466539043,-0.7996254256720687,0.2344376816267959,-0.5117222222216545,0.011254997173685572
BRA,2017,-5.555569471193234,-1.1961935879009922,2.8969725094437893,3.325010451102643,2.034653924064158,0.6165718432261226,-0.2978845401758536,1.0786761520026489,-0.7615192087069482,0.08584623536770356,-0.348748032990631,0.200320599639853
BRA,2018,-5.681495106572811,-1.1251758919369583,2.953405874400552,2.9266991677748573,1.9925264946035375,0.6504790389836324,-0.2617540525588047,1.1279086174032062,-0.5861514586322585,0.03661222133070307,-0.19353201876262674,0.2998788587898139
BRA,2019,-5.724104319159665,-1.191528639882352,2.852611865125598,2.913011750341043,2.1173390116201904,0.691110496423495,-0.32743871730673474,1.1511126640320448,-0.6772296271688165,0.0445737638646322,-0.16000134430463608,0.2550445904287086
BRA,2020,-5.799263235310461,-0.9055031506080599,2.6648998076224624,2.636868978742672,2.494057555521423,0.9682497929821469,-1.1143065475499354,0.32784168470776687,-0.9899709924200281,-0.05413696449847719,-0.30745703199915714,-0.15426000629768305
IDN,1960,6.1502330917068,1.0209333293648173,0.12174956695901853,-1.9308602722221542,2.8639797023446936,0.5748639191726476,0.25481632449132063,1.6532568903818947,-0.4074000008252077,0.3541222929278536,-0.6643417333383335,1.0812221824362236
IDN,1961,6.074911869090879,0.9667561340791577,0.14591929257385072,-1.9717583913171692,2.8082562683928893,0.5884925224203476,0.25059346476490285,1.6585714063660921,-0.39506954294561886,0.3392003587186333,-0.7121633286169571,1.0715300258616214
IDN,1962,6.139223128460681,0.7885647161456523,-0.16871118187530984,-1.4097773639060698,3.3639779824731146,0.6952217684809328,-0.5415230156399652,1.1521945998926353,-0.2836791876094211,0.6396924756469077,-0.9322083199372582,0.8375000628964882
IDN,1963,5.848782638989598,0.8410524373689984,-0.09810927308204545,-1.7727890218095619,3.4847244995254494,0.8336302190360367,-1.1931581487798717,0.7177502374045214,-0.7910720052381248,0.4373008688289394,-1.1543070435870209,0.7000957961649974
IDN,1964,5.814091383165837,0.8324675044609818,0.07786758575478198,-2.034923912450686,2.871922673525675,0.7238386140685346,-0.17914894532385836,1.4559807892921657,-0.5484357690800762,0.2634797722548219,-0.8788181163816954,0.9125107446027438
IDN,1965,5.913621979672564,0.6514356813712783,-0.2510334683377071,-1.444767270159335,3.3295312330219144,0.7906201119133677,-0.710956943215892,1.1471280343035426,-0.3732695163955211,0.5529594424071537,-1.0281411095955775,0.7240990134476477
IDN,1966,5.514517910026254,0.8146871492019291,0.27648526625671443,-2.471303798303551,2.6421276437546872,0.7564713644469789,-0.21605999377765375,1.415288803097749,-0.8327330585961691,0.05053971182276803,-1.0480684928971593,0.9232011698362937
IDN,1967,5.565939012924549,0.6599021572826993,0.14267661434968984,-2.1205042757114905,2.8851670191879855,0.7941477978458821,-0.5494920646104821,1.1829755196607303,-0.604330702729697,0.27840029961597224,-1.1705281224936968,0.825438936418148
IDN,1968,5.839873907422125,0.585962865655221,0.34554146720894996,-2.22371495839423,2.3348661608960364,0.6796089237581328,1.062126572318294,2.425082248648485,0.15567203827808948,0.32993393230756335,-0.9197376930235961,1.4806085747510147
IDN,1969,5.565777456413624,0.4878743547409602,0.1870756945518294,-2.0165359500346964,2.358431340179105,0.67980733672867,0.2985517094007473,1.792518447231357,-0.06370479972317124,0.3001695638344177,-0.8862703210374545,0.8840477209926703
IDN,1970,5.69931571908099,0.5272874770123785,0.43722210431692465,-2.475894489853806,2.669595638254133,0.8881735926437918,0.48613812666618283,2.1152473833853485,-0.0331661065808631,0.34171851802304176,-1.3591569457336234,1.6418629535652791
IDN,1971,5.803553580751981,0.4797202510253864,0.5655201960986107,-3.073550318965108,3.246370388572391,1.4780540208104285,0.45828227314497805,2.158052203185427,0.007015108218583013,0.5174356641028873,-1.611183639068337,2.567596702608499
IDN,1972,5.293686130994196,0.26366736571005545,0.7212978303176721,-2.8727367932966916,2.2244291278182957,1.3268329577155809,0.13473833782769593,1.9335467165515123,-0.05595187072926144,0.2904836498809457,-0.5201954615075551,1.5532517830706065
IDN,1973,4.982883415151871,0.40586207000259095,0.6517413658828777,-2.862740986215016,1.6836094508352097,1.069212284594929,0.5249818100461537,1.8159562664183027,-0.07096241115985756,0.035434695131911685,-0.6334629146667645,0.8631045417017874
IDN,1974,4.435773517573863,0.6378724378411955,0.840656394534217,-2.9950814578517666,0.9048201525586435,0.888467458226592,0.588275191796736,1.5451774329873795,-0.36557610231190873,-0.40406785661140776,-0.5418489265385502,-0.12286956053038316
IDN,1975,4.307238116761451,0.5138817442146495,0.6947158866493237,-2.771391083713525,1.0292946168234889,0.9757497574096221,0.1348752652387569,1.100452220607329,-0.3991812123302688,-0.2588299677466434,-0.5981428274979357,-0.4572713913368983
IDN,1976,4.198559472822368,0.4428538783431407,0.7528371799575467,-2.5989924411393157,0.5805398862384324,0.8977950560529208,0.3793050804418933,1.2612223536970386,-0.2079186028035782,-0.24337782571550523,-0.26690460425143137,-0.8226062750348528
IDN,1977,4.066079004321189,0.2646521984230411,0.8378312531899379,-2.391103578090813,-0.020139896945708006,0.7186838975422615,0.43617849718578255,1.530575101899559,-0.0944037833208424,-0.29041812748954277,0.29448209942842263,-1.2060209939256685
IDN,1978,3.986223653822157,0.2840140484850948,0.6596254359066349,-2.5035108741645407,0.2593186805252734,0.7803757825320063,0.2892362961950906,1.184479257743098,-0.17047822994150558,-0.2579988093329058,-0.20260744948653045,-1.217081581155173
IDN,1979,3.7637343500709846,0.4537983442455482,1.1198335882802837,-3.0485628913621343,-0.03497065887570268,1.0538022916032797,0.4476932019132471,1.2955800299544735,-0.29870066253645094,-0.40945141223814546,-0.15780352043175447,-1.160713068765558
IDN,1980,3.7552651640843826,0.4682020492821944,1.3126238206342122,-2.9156780556328696,-0.3717467970212653,0.8530088795358053,0.9286324787593869,1.5528500850859026,0.02681365583923464,-0.36991273270988273,-0.3010089662713728,-1.3060838117453637
IDN,1981,3.5924470749510125,0.43977994362834255,1.2693168163391457,-2.9117621703662255,-0.3515494657193426,0.8077673304355047,0.6826165545491873,1.2724963135500824,-0.12977256054212505,-0.3950988336626242,-0.5650928269745222,-1.524449710717849
IDN,1982,3.5544287488185673,-0.21309497789043988,2.153805953122025,-2.268599821667715,-0.5797163345065863,0.8748729740188933,-1.350519509823721,1.1426653647512133,-0.23507626779195276,0.005388134758633971,0.38501704004465453,-1.720178290096029
IDN,1983,3.3191135287827493,-0.03019169401834874,1.2540826496438056,-3.055711390244103,-0.3736254152674725,1.0876229813603875,-0.34249848633127067,0.9503380983096318,-0.4181835291903317,-0.37318968085391263,-0.04480722375215664,-1.5317949593259659
IDN,1984,3.3964281043877707,-0.19101822724690976,0.7497861997164933,-2.8431870712606546,-0.37864229245011477,0.9712601019424181,0.16692618044429317,1.1758519052515815,-0.04004296407821369,-0.3251015651217281,-0.05002951256954883,-1.5076976427314592
IDN,1985,3.2310378538654394,-0.2481471019092812,0.6122645747935114,-2.7187881129355893,0.05171810259259184,1.3224457039714028,-0.5679024094985277,0.5410041168205948,-0.2277484628111281,-0.20425629449487295,-0.15615914817486787,-1.8051145059894644
IDN,1986,3.396069535737285,-0.7938268587388775,0.713862116076941,-2.6040621776486508,-0.14467432382287296,1.4074959153347242,-0.37714728333346614,0.9813441744731213,0.36182631048935765,0.05861727348957028,0.46643607079806754,-1.243823024394702
IDN,1987,3.405538158807858,-1.1146732360316185,1.4374684570672798,-3.3325187205116946,-0.12216154255556441,1.91915569429753,-0.8934876722610594,0.9120996219081259,0.648791952895381,0.41463781307371883,0.8453646820967988,-0.46014317780118263
IDN,1988,3.4566073280408154,-0.9623558593564372,1.0342410323450284,-3.620790095241522,0.14846005679969645,1.7589795970517723,-0.2566270495130821,0.7238121812810481,0.7811379850801539,0.40609046328710624,-0.0660740409298555,-0.29440645477499494
IDN,1989,3.3709502929661324,-0.9859657417181429,1.2621295079829518,-3.7090328945222004,-0.11820816812064731,1.7564051886486607,0.035114261459595446,0.8912090227807187,1.0130133691885606,0.44436433202812786,-0.1055118525029766,-0.23500792906215937
IDN,1990,2.9349234518370935,-0.6644684875032397,1.0902372337096333,-3.9475029114183138,-0.23259185821635592,2.0007494816512397,0.3372838908564954,0.7018767668410822,0.7587260099750278,0.1977661709577906,-0.24348318757408913,-0.568869695914409
IDN,1991,2.8366343694818106,-0.8846790416849506,1.1155561662526479,-4.091538485495872,-0.3389833812165531,1.9151652575512252,0.12152470604734977,0.644971396727327,0.8499021112221148,0.23772723295212586,-0.24734869475215138,-0.29711316832895673
IDN,1992,2.4723189248043043,-1.0756422593418267,1.078546639818368,-4.055530611760067,-0.4243860229629176,1.9643730650316604,0.3421747409152609,0.37346597812817944,0.5248067845524478,0.5213449847532114,-0.1253059267129628,-0.20076061206129417
IDN,1993,2.5964786652074396,-1.1911357082512777,0.870998094579044,-3.5102174609652703,-0.5747800356396691,1.3373189429586636,-0.08075177685389193,0.6211615786528276,0.8600547338686316,0.35213601425422036,-0.4276577556659974,-0.46212110262739875
IDN,1994,2.217955430748983,-1.1469122438565018,0.6637749919318516,-3.4780438206384923,-0.810619203262595,1.394925790013284,0.2667083503288174,0.6558092394414196,0.5593640253535135,0.35384207770565634,-0.023445060908476565,-0.5839350145729006
IDN,1995,1.954071915182074,-1.26085489914778,0.49064598030870715,-3.419550455728637,-1.0243786594203796,1.2686562134700097,0.4087563065029416,0.7303451071103637,0.3390653415770954,0.31348554174891297,0.2067756485358099,-0.5549115459849798
IDN,1996,1.7610937550531909,-1.3224216585908697,0.2850763933690383,-3.0848391368581285,-1.0684163501541621,1.1132945077374221,0.38103554589681077,0.7227897470109007,0.11075122271476674,0.3209301719699699,0.20325615150997622,-0.6629498270467596
IDN,1997,1.316607088098848,-1.309247879486644,0.2111403671873683,-3.2522915473949623,-0.8804766987140394,1.5487648783416887,0.15066512748862668,0.17895462279783292,-0.4288046626348626,0.25648935548517277,0.28676085632609655,-0.8686118641360555
IDN,1998,0.09108675526751923,-1.4554685294668248,0.7696434063964307,-7.013140805828339,0.7232937064332323,4.991787508596266,-2.848274407894158,-2.8354141029251956,-1.8531413442987217,0.10450782980147791,1.9598687680905778,0.7723259563615844
IDN,1999,1.0183895068985767,-1.4922723356683936,1.0335778478136264,-4.692723474092908,0.06571729467575503,3.2878725210823863,-0.40754682323616376,-1.1949965925069859,0.072228407913434,0.7278488699392565,0.9754237913845965,0.7371044213175308
IDN,2000,0.8231476644022763,-1.4751542002387663,0.9314301412966229,-4.3422818964098635,-0.7490969874030844,2.4355987869255813,0.2469054374464606,-0.2802849203876508,-0.2435419284007731,0.10689559134102838,0.8614253846255514,0.28018275002142057
IDN,2001,0.8102081237331582,-1.5682405242429625,0.725455659112886,-4.001292491345563,-0.6899236839617188,2.0427009384213086,-0.0625900937133654,-0.3195292023241544,-0.4987532593579423,-0.07191268369611863,0.7823615802138144,0.19137214835847513
IDN,2002,0.8859700827380356,-1.4861425784694557,0.5133839164329185,-3.036819206821108,-0.7766897967210399,1.4460113819783917,0.0748928689036131,-0.1283173522227886,-0.44467219821522835,-0.07083183491767513,0.5037648814753424,-0.14146448095760442
IDN,2003,0.826866190518189,-1.4534056327182923,0.7751905999665223,-2.6417723898554284,-0.6977189087465085,1.1628140547912749,0.08936204806056407,-0.11036568066786229,-0.16465582146117946,0.01598515145010956,0.2390250764963193,-0.05141372730388627
IDN,2004,0.3646071624470187,-1.2590238378158198,-0.05667095111221972,-2.516174317517523,-0.9521759751110099,0.9865685867724588,0.2180728418676977,0.35606920832762484,-1.1391893660035806,-0.5616935560758055,0.7655619854092567,-0.7871873877289716
IDN,2005,0.4659239342732981,-1.384227485879525,1.4409348206254289,-3.1881776663978836,-1.1101118378517503,0.7858675038484749,0.2841989455999846,-0.1255303917540132,0.22308409705405338,0.037428810029384266,-0.23650468860083293,0.1633833360023135
IDN,2006,0.22871415209183005,-1.3038306185148656,0.6655893456868035,-2.230929476350559,-1.0332612102427505,0.4094998814640891,0.34743594599654565,0.26710452211642505,-0.5510046616991408,-0.21573124141763922,-0.05539617316960256,-0.6068498403123543
IDN,2007,-0.018442466571869456,-1.225836245325805,0.4795452131224804,-1.947853850776252,-0.8863296163422083,0.30224075482720275,0.5267425014563869,0.7008917611070412,-0.8042391624837648,-0.25668903602448906,0.13201555354149766,-0.8850890463691564
IDN,2008,-0.25494433365165803,-1.3773782514871515,0.9402271986682614,-2.1430035984797926,-0.7846155669678483,0.12721228235779986,0.6594744921953536,0.5929192407383664,-0.7319922776740592,-0.1226131557227885,-0.11762612800403806,-0.9680768360133574
IDN,2009,-0.33382296010299595,-1.6583588584264592,0.4354007896825232,-1.6167901849986646,-0.1652193017011964,-0.3510276329093707,0.06933981977346476,0.6186203186172022,-0.5808213161783854,0.08650599870908172,0.31853272702703217,-0.8651680119438897
IDN,2010,-0.5287741283605101,-2.0018010416445438,0.7732522974570277,-1.7117910550815578,-0.3697592210589196,-0.848300324245831,0.3890695932013021,0.8161535629085008,-0.3167189534975508,0.5065437878598661,-0.0451989165023634,-0.82352879281753
IDN,2011,-1.04066490495249,-1.79019885688728,0.5856176838735211,-1.4719974992502591,-0.2604487967543861,-0.9218844581165065,0.5082855342916421,1.1900634501490255,-1.1569820271346067,0.18092230551820493,0.2742050242751591,-0.9621551678717264
IDN,2012,-1.3783536545244026,-1.8512795686139982,0.5863933222769803,-1.4076600711579694,-0.0039017455497129963,-0.9277376554497002,0.6238262356530612,1.220762751086002,-1.3591245481057033,0.1663897599968423,0.4326390653502447,-0.9834661146501306
IDN,2013,-1.4950563208474328,-1.9080644278451606,0.608755892913623,-1.4045658859730459,0.128158286798183,-0.9188546961909126,0.5909207860099425,1.136223470338015,-1.3665829449215448,0.26940134428591656,0.43643407472349816,-1.0405794393642824
IDN,2014,-1.658685099956868,-2.023880441751117,0.4554954216759218,-1.2584805750574537,0.2843032200815689,-0.7320363053272216,0.5340087566193533,1.13239846317881,-1.6329981115797447,0.18959163629437456,0.6176927941236892,-1.106407306685621
IDN,2015,-1.7506127294348286,-2.1252643883148834,0.5978847609733449,-1.032830505524611,0.5631796508185656,-0.8125599154777648,0.47209828702314,0.9155526993399746,-1.2296806378330387,0.4093112812980244,0.7059164966743937,-0.9482935767029568
IDN,2016,-1.882541154580891,-2.2975746082029476,0.6788137618220584,-0.7251636502175527,0.8723298678420021,-0.9381894090069666,0.5218616219393944,1.007024009167118,-1.1054136969346657,0.4914971800653974,0.7123151505279286,-1.0963927188132336
IDN,2017,-2.2109782658033685,-2.54318488196079,1.076450052129384,-0.9688803287583363,1.074328726848878,-1.260450851641306,0.5260721926910309,1.0034396946585569,-0.9414706187902382,0.6980206965117647,0.7426625110680964,-0.9994521067465587
IDN,2018,-2.2584200772730565,-2.581752386396227,1.408592191815235,-1.262445667065865,0.7174979995672282,-1.1776059962194663,0.46100110122359805,0.6983810139092583,-0.6332032316850272,0.7577610764616061,0.47505455729937335,-0.47313092540179363
IDN,2019,-2.4275990810468207,-2.6750946792292316,0.6256859527653794,-0.6621772875556113,1.2270594549721685,-1.120644035599246,0.5249225068600424,1.2603079964123136,-1.5632339534317203,0.40141504656820437,0.808473319916909,-0.9016269962031577
IDN,2020,-2.6467971909585235,-2.6549394222441864,0.4588835962203075,-0.5900913291215196,2.061786372369856,-1.082604881614367,-0.6951005323950735,0.40944284306136686,-1.8835566474211574,0.4972565053803373,0.5719647287992325,-1.2666239715793712
IND,1960,6.9075293167565235,0.43353300894798497,0.9335836006242204,0.8356797615684671,1.8974167816911836,-1.1568695849500579,-0.22016481311064365,-0.5988364575312309,0.13537416116745032,-0.5071976838434652,0.28650951559925536,0.35846247922098706
IND,1961,6.754970555887442,0.3787019458266963,0.8134172554317743,0.9667118745636623,1.7129780941013473,-1.1846148457372019,-0.2783504623665534,-0.6181814876511257,0.12010558193970676,-0.5686562939519361,0.435133035368468,0.0740639228043723
IND,1962,6.643515760415023,0.3414140178868021,0.8196722812197554,0.9375666780868603,1.7118188547257394,-1.1284091113783612,-0.453514587783676,-0.6724734551268821,0.1237586729721348,-0.5560570531638799,0.29164912294033973,0.08401558564371935
IND,1963,6.78900702670117,0.2606957270384222,1.0470778656638913,0.8233078677143884,1.6046555243037215,-1.1526350676885886,0.07792498792976574,-0.33098691749277154,0.5216652661587757,-0.4287165325725363,0.21363797146283278,0.47647451975450844
IND,1964,6.86913559398845,0.1608045383778014,1.1919467276200537,0.7978988903790614,1.5411604613019383,-1.1928510780962278,0.3339663358383147,-0.24058510419803156,0.7753452832118549,-0.3433034294625791,0.20024045413999245,0.621154791302035
IND,1965,6.532723498838458,0.1645549699731477,1.0707311446335968,0.7514841579131621,2.2485088981591117,-0.9103312422181832,-1.4295731541983216,-1.4156542798837353,0.12341018328017139,-0.31384533728389347,-0.4113515355779228,0.27890487826019617
IND,1966,6.659496249536445,0.1642154676598029,1.1729789188308537,0.5559688124286291,2.2637033377140843,-0.8621260480809027,-0.9291811816248745,-0.9778903983803018,0.23791241309848224,-0.32361148739993306,-0.5096001276941878,0.6986192904251685
IND,1967,6.8920947650703575,0.03848117147628602,1.3330979649417485,0.6123321281065456,1.702105907221767,-1.0722398060830354,0.42081507953807273,-0.12445068923324312,0.90306435376801,-0.27666333252919717,-0.09727934477420674,0.9732929700486974
IND,1968,6.472648640511892,0.013498026396034764,0.929373977242792,0.8937038877447185,1.6306115368249583,-1.0609393377111924,-0.41920382626017605,-0.6833839592704655,0.36921688192092433,-0.5137258740216795,0.15431085915581186,0.08463380221953831
IND,1969,6.463410764127826,-0.0650436415342886,0.9125999299976019,1.0014438470636828,1.3000671516292537,-1.1488597018560758,0.07502762799306283,-0.3282852763116536,0.6357471371320719,-0.5186225406705851,0.3735178977698197,0.051818496748731756
IND,1970,6.285818147264446,-0.09656505367171411,0.822787343765278,1.0459810769750377,1.2614311448473146,-1.1130269833912332,-0.20544216744149316,-0.47392729645302084,0.5141657002785458,-0.5704005437128191,0.3565823872097734,-0.1575595588687682
IND,1971,6.137377791354865,-0.12587206264555978,0.8800259304561995,0.9492722647115273,1.5073643108579844,-0.9687928463125781,-0.8399544969594162,-0.8732974898274625,0.3831670265067059,-0.4914735656829708,0.00937316274175154,-0.1389977777060741
IND,1972,5.862315517764644,-0.15452937332655275,0.6061697224294144,1.1149009409304367,1.4221793389954327,-0.9579513606622632,-1.26217518582358,-1.1188870697878737,0.017604446868785796,-0.6849433972773015,0.23394873764106278,-0.6944749255584837
IND,1973,5.968367266559628,-0.2412631357935703,0.7986586848103586,1.0741426118190098,1.1206472269262229,-1.108655626316392,-0.5709303855436036,-0.7416125316894422,0.3387802706068385,-0.6590996237338898,0.38575746787053566,-0.5499039225283647
IND,1974,5.842749722471442,-0.29764041987039314,1.0626272951462208,0.839581129240615,1.2132116628261798,-1.002061869132045,-0.9795867477620965,-0.9918063046753945,0.42234595242913625,-0.5448919064351573,-0.04632387992280819,-0.3038200992923851
IND,1975,5.9245363956698975,-0.2955736406200649,1.464272400168313,0.6820333793406874,0.5970910077421484,-0.9775996495801915,0.3826480244304297,-0.03953496464942554,1.2247556575720449,-0.4083213154111794,0.04153629579581578,0.26573836183457933
IND,1976,5.619122822882587,-0.2617272425081413,1.4837266589811173,0.5827234072970915,1.086229223080147,-0.710998360665606,-0.9313223986422594,-0.922548063673828,0.78120010396971,-0.3406025326538176,-0.4530039803620845,0.04244522985871109
IND,1977,5.516123449440436,-0.34878620420292666,1.0972698524803037,0.9581113566637267,0.37291410972595673,-1.0049908408403683,-0.042955315113752626,-0.15774500308208014,0.7587839472901438,-0.6615430526784312,0.348383713284259,-0.4633776831780305
IND,1978,5.336199764778751,-0.3229858977596865,1.2019514389587198,0.9222443901838616,0.39237261451085337,-0.8952883844712233,-0.2983825309801147,-0.3483262003447596,0.732050391126337,-0.6183108974826521,0.11632662075590117,-0.5362448865635127
IND,1979,4.911701287214796,-0.2633577683266651,1.286612039892581,0.7388754583555097,1.0932385270507903,-0.5435202422130979,-2.1605506835091233,-1.670654592201697,0.027075908724695865,-0.5845398001245946,-0.6135069595527625,-0.8589837823401855
IND,1980,5.29692335467115,-0.5303517845597421,1.8932418392501873,0.6226629405312418,0.14317999366801634,-0.96029697125939,-0.18009220545568264,-0.45793274848431603,1.3508853040762223,-0.30095268938924186,-0.2791236847863742,-0.08755450961055097
IND,1981,5.15540053074429,-0.561001172096209,1.767477582086693,0.7024080588299072,0.11632822326066738,-0.9102741899470166,-0.37098579806726717,-0.45582499293370804,1.229734320099687,-0.3473741638385078,-0.21686555749035463,-0.24760850208747517
IND,1982,4.9301959767113965,-0.5505884895288959,1.573201721650438,0.78167390229398,0.23222459096717898,-0.7452403356886084,-0.8455955889804815,-0.6588953643602495,0.8851196418204401,-0.4328067327549483,-0.17749861749742982,-0.5138864324779066
IND,1983,4.994436120184549,-0.6604314337393766,1.760492364147459,0.7894554298726686,-0.08720863914490182,-0.8280303243472703,-0.23160805536189116,-0.2688317122499544,1.3014450595611464,-0.35360575069126526,0.007690630113812445,-0.33176859309887463
IND,1984,4.770981153403534,-0.634009623718775,1.6821207086973105,0.8033466297098197,0.12134838875704919,-0.6160171994103119,-0.8526259265003143,-0.6122554936093373,0.9864868111816258,-0.40636284134744144,-0.09259513376723404,-0.5155986191893625
IND,1985,4.651138168920323,-0.6214012912230538,1.7014701096027975,0.8923299569746516,-0.049648418295631644,-0.5224436946504649,-0.6064144042615133,-0.4168330038798251,1.0749541627280095,-0.4159326167322754,-0.00897479067047293,-0.5572333421185669
IND,1986,4.5693446030363205,-0.6715702338878683,1.9732052183548057,0.8392977796852022,-0.07064464353820776,-0.4097743008613129,-0.731509307945886,-0.5676726597906964,1.3078098142807748,-0.245299447480397,-0.16021139040636187,-0.42978718336780186
IND,1987,4.390473670612091,-0.6967814473681485,1.8290623859260207,0.9002035983468292,-0.0729162525659309,-0.335007093906847,-0.889939904809105,-0.582513099907514,1.0745809614364594,-0.369785125690284,-0.06653558164726428,-0.5955116835634611
IND,1988,4.519939224577138,-0.8316125936472131,2.124508626359617,0.8459732150405627,-0.584842282011322,-0.48129692868682733,-0.001825870265061781,0.03926863704634834,1.6083962735209876,-0.26906443525444684,0.24649639848265828,-0.3074300483980446
IND,1989,4.253743773923923,-0.8491557576451654,2.073518764255644,0.7241259068030682,-0.36368324049671624,-0.19994821659434467,-0.6662142827249644,-0.35327889035574006,1.235090350635046,-0.31956740939663625,0.24084899835363788,-0.4327296368702994
IND,1990,4.130457638291442,-0.9082757483829925,1.7728923303349557,0.7392774597755035,-0.3079814100049431,-0.19705435688140835,-0.7071891404925307,-0.32518929619158427,0.9712348239115911,-0.4956327850282753,0.2953237814137768,-0.5550719575802531
IND,1991,4.136189627170639,-1.0666518699464524,2.444863464065133,0.20298953856452742,0.03833182486287884,0.05612387381634975,-1.502859467854756,-1.2778092401606493,1.4406767976730306,-0.05940181017777528,-0.2573776502477112,-0.059948747873420805
IND,1992,4.107742814321835,-1.1153759745533325,2.365477407528426,0.2685140440341015,-0.40945110262611134,-0.09928979729185264,-0.7969115139987294,-0.6163718198539421,1.5598467692183813,-0.17996273846500035,0.06054581404329861,-0.048680073810857365
IND,1993,3.927274590046614,-1.1544385163845123,1.8171331971285536,0.4168283426384316,-0.367156841175003,-0.031853419377651716,-0.9905531929078494,-0.4114228239703172,0.9705189564118842,-0.5399984533846092,0.4650768325563914,-0.36852587032429457
IND,1994,3.9727497189884935,-1.2610476485103965,2.35607207028614,0.25790620684686794,-0.659061654051354,-0.22417614238991357,-0.7324747874382709,-0.37242446289241515,1.573458804234737,-0.2662632771833816,0.19995022907948315,-0.041251982054333884
IND,1995,3.770597068117848,-1.2128281385829278,2.1106517128739273,0.3621580592519066,-0.9134558603997953,-0.3384332943974402,-0.5796826606883946,0.0006380069942430087,1.1914182732143361,-0.5230765856621428,0.3356521826845573,-0.2606582464623504
IND,1996,3.734985961477194,-1.2964818505482643,2.2162753451275274,0.4337209263055355,-0.958122169490811,-0.43168944238519646,-0.5868845566964744,-0.06291394693856726,1.2736937527868548,-0.40810999633721573,0.2793234608386945,-0.25348388532253335
IND,1997,3.473501333152355,-1.283500535365719,2.0883698467350786,0.5748655687247499,-0.7772611730246968,-0.3416837187948833,-1.1971654223068018,-0.3856479773285724,0.8725502228868981,-0.49702756296626416,0.1548118889526349,-0.4442017517091424
IND,1998,3.3987265869895866,-1.3636898085144409,2.1209399791556525,0.6191988798784378,-0.9413679167803433,-0.44470686123359,-0.8978389288848357,-0.08039479810365519,0.9905329963449165,-0.5602997614327535,0.3913201087374814,-0.2762229111958669
IND,1999,3.155318711155165,-1.2206182954849776,2.2729500864893435,0.8595658626067685,-1.1541394638598144,-0.5907532918073359,-0.44758591698362976,0.33958928545066236,0.9288706522034124,-0.7507730683801683,0.7008701139494535,-0.10496640865366244
IND,2000,2.8555936677191567,-1.141652228248611,2.2535022257920065,0.7995026696705752,-0.8642740104288761,-0.3909287892915441,-1.3279326580925233,-0.18717199300702203,0.5549646577458678,-0.7982902696250378,0.43080577464904796,-0.33326630307157085
IND,2001,2.9487495100449324,-1.2821031967865304,2.411202797509713,0.7237104158158962,-1.005076873435584,-0.4565843569768428,-1.2756650300345398,-0.09748461203241511,0.9414517557509746,-0.66523922928135,0.28284246763528625,-0.2523520524135802
IND,2002,2.639520318634607,-1.3049090605232747,2.44917104700404,0.5685368937893209,-1.10052391387869,-0.35077673700737794,-1.3028415224101504,-0.2578397071499476,0.7011773499583995,-0.4939019516356763,0.15562099598568177,-0.3059860774183358
IND,2003,2.5352441473516496,-1.3461074489421883,2.0450182164834203,0.7431115053383059,-1.404233727930644,-0.4164509737838732,-0.5739350486041761,0.5917842526980772,0.33448026489619376,-0.7192196328471218,0.6056899484435647,-0.5023085535794409
IND,2004,2.2880882781206577,-1.3272201549642852,2.3393890083459024,0.5087555669588754,-1.7025992185070924,-0.4257951523200895,-0.5518898437385944,0.6670616217468098,0.22026459357322897,-0.65907553796326,0.4321871619358115,-0.4938315256171515
IND,2005,2.1297417652807575,-1.4254248028233039,3.135421017070311,0.26640088133797973,-2.0112457230537633,-0.5517391123576589,-0.5227572134610152,0.32633110853913,0.7154247008740755,-0.21160386303877,0.04838584986065708,-0.2412589256013633
IND,2006,1.7910257231668711,-1.440192216180355,3.1884581914148225,0.1597786503646341,-2.109733017917334,-0.5319003041623034,-0.43495267208367705,0.4685024648986735,0.24467695888430643,-0.2690168532762838,0.22102339758290485,-0.2822660799223076
IND,2007,1.4682103883104771,-1.6151212154651697,3.5509385303358467,0.26548847777522777,-2.1148546635858065,-0.6628674737020183,-0.5169920436476888,0.46869806027343835,0.001387480635261772,-0.10788223916426389,0.23834768451749266,-0.19665083480209927
IND,2008,1.050337226863063,-1.7051427607808363,4.172575539854543,-0.05932717180263405,-1.9965296624855369,-0.55926295763964,-1.2422925760534202,-0.39611641272760933,-0.07814108386324588,-0.009940164263362496,-0.030493641409377308,-0.07372959301635058
IND,2009,1.0564688664106474,-2.1407740572773646,4.493235688895034,0.22842835507418713,-2.2492826885291195,-1.0201891272178918,-0.5796291456256532,0.052020770008917645,0.5987176358682066,0.4135519103837075,0.285221536176097,0.29317000797815673
IND,2010,0.7226551619801393,-2.376637117241331,5.181053286475437,0.095263597896062,-2.3528361758273753,-1.3553984852499814,-0.45191717019040284,0.07916921675442623,0.5409617091739163,0.6532302255023942,0.24527038024768102,0.43263629695426153
