country_code,year,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
IND,1980,-6.258400688089215,-0.3941393973088231,-0.7868238052303073,1.6728274596700443,-0.7325428701224772,0.042812685401483364,-0.016731393698653906,-0.015433683374395265,0.6079360939379064,-0.08310124920793396,0.13061643546160137
IND,1981,-6.137064175037617,-0.47029609780158543,-0.7478154507718241,1.6142435651016098,-0.7356044628078243,-0.07169706345889545,0.027455469065138998,-0.043332693716132666,0.6007004925551653,-0.0008253859663029361,0.04847218930471641
IND,1982,-5.960211216894102,-0.5221918327703503,-0.6472994382140452,1.577925639067034,-0.7566917097079321,-0.5558966702363067,0.22459946458005223,-0.0599326322206504,0.6421372287997836,0.1391020514363343,-0.01961974654374695
IND,1983,-6.0143299255857565,-0.5309729272654389,-0.7525624905442951,1.5511625081260254,-0.7173091018773364,0.23674514001447672,0.027031308042832478,-0.10758398969289165,0.6078072988821599,-0.04657665690496653,-0.02581582654221539
IND,1984,-5.7919770275876905,-0.5592385578984171,-0.6270052498253104,1.532942533175055,-0.730027765862557,-0.4425460855786876,0.30061708528403014,-0.10634322304709334,0.6702474063076899,0.09978293327249597,-0.09507401838794911
IND,1985,-5.695481590795577,-0.5607973234097162,-0.5268167375503393,1.4841042898993606,-0.7230295368702497,-0.08674501828120126,0.31178148500864167,-0.19540977362513084,0.6964707286775519,0.02490185435428924,-0.15016838769022978
IND,1986,-5.564697407710446,-0.5986202307806753,-0.43718721095009955,1.4538783468090741,-0.7206837873173335,-0.1411612022535773,0.407357405137172,-0.2583540876655672,0.738215610413022,0.034440914150434786,-0.21629145784348788
IND,1987,-5.45345987138438,-0.5955859173878951,-0.4169842738003012,1.412796110763732,-0.713074218400543,-0.2903523975152285,0.49614146659058755,-0.26362452484426124,0.7388523458830659,0.06371798353199394,-0.24212696008664134
IND,1988,-5.566522288882747,-0.5430111632651515,-0.6032208483932905,1.3939362614523672,-0.5852162279306992,0.8744036430228175,0.20046416184048513,-0.2923442140549275,0.6464852568448182,-0.18281240782593355,-0.24609820305704527
IND,1989,-5.32947375185496,-0.5202868063353406,-0.5067710303064253,1.3873588899411284,-0.5677122404964706,0.15094307915805114,0.47238049559094347,-0.2254095158866236,0.672612164382297,0.007834196271435112,-0.30130582704589026
IND,1990,-5.284574132621542,-0.5005045014347455,-0.5731329300509992,1.304963614608414,-0.591989873345975,0.056934068323082225,0.47719354739912845,-0.19427002050447548,0.6337427390304725,0.07009313687276038,-0.27190347604955906
IND,1991,-5.104303865848175,-0.5065551758670446,-0.4876223341801698,1.3042184332771296,-0.6487535769373582,-0.8509916616596105,0.7745872040057431,-0.06568815412674764,0.6405984869235257,0.24834294316835545,-0.29249356001661464
IND,1992,-5.120225946296187,-0.4256341371060092,-0.6594538029513373,1.2479557416355482,-0.49179398357695325,0.06721667474178997,0.5298508444037746,-0.09922502971517246,0.5601287895055509,0.11924504983022884,-0.3238338611247159
IND,1993,-5.060930717719573,-0.4282487288076418,-0.7765346543228875,1.1965749080518613,-0.4247141026425083,-0.12342469261305719,0.5669902157242099,-0.08846231186564116,0.5211159673252764,0.15707390461074233,-0.349464038705464
IND,1994,-5.0246564917319985,-0.4129298515345156,-0.8093958168004584,1.1681241283557544,-0.37731031673791543,0.3025548686635451,0.4739210534941509,-0.07625045118885049,0.453890902026838,0.11818058554006707,-0.3741774167982697
IND,1995,-4.88957474306513,-0.29428976303897686,-0.8599004519579881,1.1157502637986076,-0.22586068413208998,0.5239382131919826,0.46509515111479866,-0.029393577831800164,0.36208988287015004,0.1421857032784169,-0.4366267931557666
IND,1996,-4.857781457141006,-0.37483703133121304,-0.870388242389299,1.1244033024760378,-0.27963290697406407,0.530169428075567,0.47496566330477297,-0.01496713628850852,0.3666495784174534,0.14695090640745115,-0.4338044386400168
IND,1997,-4.649600141269578,-0.3993742017242128,-0.7933189158492095,1.103325496461571,-0.2778041082276684,-0.1716622438712138,0.7263429291208408,0.016022318879804945,0.385823864993479,0.31491849161068536,-0.4901671375865349
IND,1998,-4.638833619550164,-0.37679418659346303,-0.9688587396977096,1.057690097287492,-0.18215793849320194,0.2476585039289226,0.5961289441549511,0.013229776763818934,0.3325319574156785,0.2501265507718668,-0.5115572720879437
IND,1999,-4.542750039087011,-0.3111755916095509,-0.9888102106311734,1.0370553590482052,-0.07089146856050582,0.8442211247325523,0.49180664050061607,-0.019583128209668923,0.3101738657306339,0.15846005390707785,-0.5679565439867638
IND,2000,-4.238534095623736,-0.27643344169040884,-0.8466177428675459,1.050788604458309,-0.0657144740015565,-0.144614337465797,0.8274016561940698,0.05610372745091732,0.36864708473982727,0.41326025709909164,-0.6254848133493857
IND,2001,-4.222588176781993,-0.34721347167194166,-0.9306478615952556,1.0031702393264759,-0.05801097835679171,0.04835989967524363,0.7717243863886535,0.006865955995776209,0.35169947412129426,0.3824411972940591,-0.6562568446478663
IND,2002,-3.956468583231617,-0.18427708261642675,-0.8599377634193093,1.010589331950892,0.05545414808487537,-0.10094201021183259,0.8820025536725415,0.06419021687626844,0.3434092789185505,0.506911216232244,-0.7108213426067418
IND,2003,-3.9687648838802794,-0.11832749305526977,-0.9805958449775417,0.9969848325775135,0.13036104042408178,0.7555827000268933,0.6634374830191251,0.05519088721153296,0.2419990402017683,0.3303696072273811,-0.7186016166428012
IND,2004,-3.697115279117245,0.1669492323672079,-1.043569839793399,1.05126186373278,0.3774931879652989,0.8232291847626539,0.7097102759889587,0.22538542005226675,0.14342210196324848,0.4726954307115239,-0.7552985970580739
IND,2005,-3.49770714535992,0.35721498960090736,-1.0749882958674424,1.1336005928450987,0.48971373586880723,0.869139401657926,0.7788631206163948,0.34921277189481015,0.0843191951015178,0.5516741846225505,-0.7628822069190881
IND,2006,-3.280666876054765,0.5524534427133913,-1.0988488250326423,1.222340495339877,0.5751546126752555,0.9568166360780052,0.839399178034862,0.38803853927491333,0.07329930756169159,0.5957031845324517,-0.8185780342056803
IND,2007,-3.112258278608132,0.5427263348838178,-1.0868089183896794,1.338235106369718,0.5285593637711741,0.927613507923864,0.9237029151969517,0.3540110822832546,0.08587200480151444,0.6115670648194431,-0.8448772757430301
IND,2008,-2.719112171834195,0.8749236236662159,-1.1868796391446494,1.4586500592070335,0.6794406426850935,-0.04398609316136981,1.2934916886048127,0.47709782174120047,0.13442961524474678,0.7856766616934481,-0.9110832388357601
IND,2009,-2.8487396266956693,0.5896934909137589,-1.4254709401416472,1.4554773311989055,0.5518591796544139,0.8752091388197885,0.8940815547923091,0.08692390113849038,0.10736036919418644,0.5040521571831358,-1.0960678528346297
IND,2010,-2.629633185306219,0.7752066400609542,-1.5830676403312942,1.6616329246523258,0.5334623877833821,1.010066051133507,0.8380028228265037,0.026636490468985804,0.031953771183882436,0.43907381033412657,-1.1816765920665364
IND,2011,-2.317075414461545,1.022990793975144,-1.806688896088879,1.8252963312826262,0.5884425506421926,0.3092314029212755,0.9316861206838293,0.2378772774940813,-0.07605781222489563,0.6559936309899536,-1.2238855974563543
IND,2012,-2.195697515351303,1.041602658480594,-1.7377205563156908,1.8247658867471286,0.6346064137162382,0.397430469955281,1.0485761909010833,0.1704653099725568,0.029349534819143982,0.5762104554037921,-1.2412244035644615
IND,2013,-2.1926391683193938,0.9428653114656576,-1.7382475534488058,1.8020246357016154,0.5862785428885792,0.5995031682378654,1.0096028948357827,0.029429175307726367,0.07613168377203694,0.4657927164822923,-1.282109464090211
IND,2014,-2.2348920613076175,0.6149889016390575,-1.9149920311580602,1.7917957003460274,0.5081312337754872,0.7753886076044113,0.8133447127077206,-0.12818968472521797,0.023399230912770907,0.46211441666205316,-1.3847791145887565
IND,2015,-2.232883368470967,0.3228159031258933,-1.813269807148211,1.7623938631910776,0.2598192074132287,0.9309731982243671,0.7483624091196,-0.36491900002951316,0.10951088552521449,0.3812370796095164,-1.46303437095312
IND,2016,-2.1673256785687394,0.2785749978551494,-1.8193130300970872,1.8112080812168554,0.11916736642018995,0.9930898952455309,0.7502437404127805,-0.47554129702122067,0.06656234166376253,0.2821310465580483,-1.508181131697175
IND,2017,-2.00884508232897,0.26283612801873624,-1.8196484330110236,1.913183575586375,0.10455862837603223,0.7129226113870669,0.9084524644310445,-0.4692071035213221,0.023397977574877278,0.3308293802818284,-1.4755626801576085
IND,2018,-1.843108734448402,0.3666644586868843,-1.8207546089692916,1.9675880790252245,0.19066298322891437,0.6979612984561212,0.9797861459191645,-0.39873975838053877,-0.003946013594101827,0.37263711072098493,-1.4996958883658764
IND,2019,-1.655970949270573,0.21846910105604914,-1.8654168280789465,2.1593998576502917,-0.20626831566953063,0.15697756566689272,0.977999474030085,-0.5359743643094905,0.07388118279638015,0.4735069322562621,-1.4418862820081249
IND,2020,-1.4190600812712915,-0.058111239097162266,-1.5115496252014569,2.2197537705551795,-0.5630792357248343,-2.305501252650484,1.6218172534602422,-0.39938230338895214,0.3069427164455468,1.0158115276896218,-1.4575003433944311
ITA,1960,-1.3974807725699323,-0.09737958027955002,0.3526834219944502,-0.7619863924039154,-0.164285326959777,1.2257468330772519,0.3686500048556912,-0.6229302888647772,0.11267949319771683,0.5029937009000174,-0.30959412337004805
ITA,1961,-1.318696822681644,-0.11874926444339912,0.33907613624359095,-0.8066838010543442,-0.16464955890176527,1.236062659034773,0.3772604729506745,-0.610797545763418,0.12400521552558924,0.5103400205287604,-0.30047991245783773
ITA,1962,-1.2701133608159407,-0.1524782857679716,0.3997165192167617,-0.804933648970592,-0.16856766971977102,0.8036839334722403,0.45137781343723854,-0.5789162050788089,0.14159269097539628,0.5664805994316149,-0.2969146892843799
ITA,1963,-1.2092264521063683,-0.17739894126600556,0.41083744643492237,-0.8313833506717931,-0.16440914749497545,0.6784741304210248,0.47193578167744105,-0.561480526777371,0.154611080005639,0.5822306356449566,-0.28928868493926774
ITA,1964,-1.0214569211901787,-0.23280075555688726,0.4579317098969172,-0.8754326729583554,-0.22845126052126624,0.12446108146680523,0.6668759224433123,-0.4983868751168528,0.19824616385304766,0.7319091329075237,-0.2781748877991636
ITA,1965,-1.0058732368965897,-0.24284837358639,0.44676580069335464,-0.9009945369373366,-0.20201363381172152,0.21300803194137646,0.6178355393415779,-0.5026357668352708,0.19640667425760028,0.6953456098505114,-0.2726875029411835
ITA,1966,-0.9848424503104167,-0.2388716403575624,0.36047928805681595,-0.9644772476708431,-0.1539889293580139,0.7837254846477801,0.47017266546166425,-0.529491082405547,0.19129076402361814,0.583725501895162,-0.2585575232445364
ITA,1967,-0.9758600931644773,-0.2448306934673987,0.32671755401041147,-0.9967791638630911,-0.11536484934820489,1.0231015778608301,0.381291656901725,-0.5409245345214844,0.19262630717909307,0.5162416281651419,-0.24611556035490584
ITA,1968,-0.9349598382924124,-0.26993260184586987,0.3437761128234138,-1.0116254194159275,-0.10058672228439933,0.8794736765301648,0.3860510157033046,-0.5229695191766397,0.21244186732872805,0.5188336451232392,-0.23312961489551517
ITA,1969,-0.8879619682430975,-0.2935762415893199,0.3526360977364273,-1.0319867266272393,-0.0886907929745901,0.7795801512626227,0.3890639754921001,-0.5077806265762053,0.23024712482214132,0.520277963951581,-0.219181809904166
ITA,1970,-0.763833728253748,-0.33428436954240565,0.35279013004576665,-1.0753428534490774,-0.09589983436391385,0.619861706828631,0.4428160842003208,-0.46873719718070317,0.2733866215372103,0.559625459551969,-0.19678853470596902
ITA,1971,-0.6384209868892515,-0.36416277984231216,0.4304081676579694,-1.084004446042341,-0.1630699376714683,-0.0785091420686505,0.6646865499097339,-0.4307128068191195,0.2744606526304034,0.7252615747865743,-0.20360265156460966
ITA,1972,-0.5871944168471748,-0.3092285613140297,0.3408911996795457,-1.0965744264055632,-0.08616853657415598,0.30373667023398515,0.5393587469893394,-0.3972474367158156,0.26480271203933153,0.6071143819628922,-0.1875378446330786
ITA,1973,-0.5893414853395315,-0.18456798619541848,0.21938457719493412,-1.09464257634496,0.06220523689187978,1.0048415858541673,0.34645156588555315,-0.3400891381313154,0.2077783304679454,0.46966491357898515,-0.16172977997008975
ITA,1974,-0.3287806882984781,0.12356076703256219,0.233302296638662,-1.0474877030278957,0.17864187037230872,0.7198998705641272,0.5399476499772214,-0.06832493389706969,0.1454409174205244,0.5868631371372229,-0.1006076504648241
ITA,1975,-0.09651302285515427,-0.06447039940407938,0.531598260766911,-1.0484207599910513,-0.05305935063566256,-0.8478734629479547,1.1366089305278841,-0.2524654436208436,0.400156531021802,0.6514672771345823,-0.13100744258587993
ITA,1976,-0.19326526169812053,0.19612787177150315,0.3244562895440059,-1.0618469538700719,0.19287397369869913,1.0866597402209515,0.5958820785959053,-0.18285324236560438,0.27195114555934824,0.27226152964693123,-0.0915369029066374
ITA,1977,-0.007116664858229997,0.18862116325078093,0.4982628763807632,-1.0393324512418916,0.07762615836248189,0.1907096273996914,0.9052965547568422,-0.1063692191330799,0.3118094462992318,0.44438954238325984,-0.08540690245429389
ITA,1978,0.10767355808399996,0.23560133443318063,0.6645048533011482,-1.0332624115244595,0.05266208058844874,0.37658788595001036,1.068033883521397,-0.23645450294329926,0.4531323139998132,0.2126616950022048,-0.06094702375819729
ITA,1979,0.17772556272899648,0.39396897037155293,0.6247402932950339,-1.0259473466638267,0.18130148503926108,0.9511979546369065,1.0284227356524818,-0.2454634624852179,0.4678153063608637,0.015359383951079308,-0.016030783725196993
ITA,1980,0.3504816137986167,0.4394277289713492,0.9473267756545314,-0.952387440631194,0.049926941296070296,0.5111881966775548,1.3844448917857928,-0.23520016515636094,0.5670253745563133,0.03660824599326621,0.03339055801651584
ITA,1981,0.5194138174948632,0.5555763685807122,1.0538291231464534,-0.94858091290376,0.03432076921903956,0.01178684297767086,1.6464916825021034,-0.17131312994950512,0.6062703271470254,0.11180934749534492,0.044260649356656204
ITA,1982,0.5862549163558195,0.5376579046694324,1.2773625528507173,-0.9442718951647545,-0.10316162912362767,0.005749799581221156,1.7999751110377136,-0.22038177076126989,0.6750919372054898,0.07910060505728543,0.04654590210861776
ITA,1983,0.5556268955651477,0.4579405148238786,1.515170051744687,-0.9307463253195664,-0.2407111539049839,0.22830669021693684,1.838049878946217,-0.3391068481929327,0.7604208277521631,-0.05751523134545402,0.039155957141233814
ITA,1984,0.6276132183447795,0.5923814996016595,1.4423526466648877,-0.949765217831334,-0.1398082638513855,0.6656335597401916,1.8220279605780414,-0.32603438429706183,0.7711130119172769,-0.1709953803936044,0.059097137014253516
ITA,1985,0.6822166693958285,0.5974849018755659,1.4313491278504973,-0.9544958037599214,-0.12200790613834961,0.5636411403917803,1.891560031287699,-0.3575071129810314,0.822344286692256,-0.2153238781995715,0.06161834836953523
ITA,1986,0.6764610075069295,0.3435362280924067,1.7139897682357894,-0.9358350170770271,-0.36976199831365586,0.6610272377173247,1.9692713728402762,-0.5474743635839115,0.9492030084984909,-0.32752166322466775,0.07477685891126949
ITA,1987,0.7108788467669129,0.29757630478430314,1.6670328845980469,-0.9429828971481676,-0.3377819493433316,0.7201219088796345,1.9989212431533576,-0.6023824664490776,0.9738007771938827,-0.3518721021209576,0.10529824628600239
ITA,1988,0.6619437593975133,0.22465905424339325,1.6435112705624142,-0.9040831641487047,-0.3952942776883193,0.9745497333658089,1.7512444207170772,-0.42384934308974137,0.831159051710125,-0.22090469074850458,0.11875179046152554
ITA,1989,0.81106289007147,0.31614443321269686,1.7109347759781792,-0.8687495049750278,-0.3768779056439285,0.8419045884732111,1.8718901647003208,-0.3421946814286937,0.8788402615255713,-0.24728016932747024,0.15246915345108014
ITA,1990,0.8840316181739597,0.256101660885271,1.7536547069771142,-0.8266101723258894,-0.4363620762632783,0.5696553283287048,1.9565806105592416,-0.34495533796607836,0.8866703675355316,-0.1974730418634844,0.2061767353776462
ITA,1991,0.934507469796658,0.14839155240097385,1.8800708038093918,-0.7967712061320926,-0.5560320093216838,0.5034503078504169,1.9956018536878841,-0.37572385134308356,0.9530603795381409,-0.26878986989223036,0.219138260883853
ITA,1992,1.1019911561208888,0.2594910709178231,2.002136930125903,-0.7637484263849075,-0.5809442703403844,0.40827033249839473,2.2308113774091796,-0.42263820784695183,1.078091212626413,-0.3823229253517886,0.25630147816921145
ITA,1993,1.2590102072590053,0.4544802224725777,2.183857692579415,-0.7621401013886028,-0.5431883711513131,0.059208107038180385,2.3031180259268846,-0.39624349872730574,1.1289650984209454,-0.41439826125346385,0.21585254162756462
ITA,1994,1.2248604197968145,0.5645361798877849,1.9720880906505143,-0.7576484999564156,-0.36138967339582534,0.587866483469046,1.8689241170331867,-0.3655816573699318,0.9369183476707388,-0.4776242273405379,0.20612913311757394
ITA,1995,1.4077808245926215,0.8200941391041046,1.9088553735115474,-0.70682426033638,-0.1405079099724359,0.6922521771185224,1.877175605328113,-0.32269066172065186,0.9477504074839544,-0.6557198671196302,0.2389191246551701
ITA,1996,1.4640394342729017,0.6611922918900034,1.9539068292308026,-0.6762841207882788,-0.2887855570952772,0.35428296451320507,1.8844294140081865,-0.3782174677435159,0.9276046211523518,-0.5806093446427962,0.20975112839717905
ITA,1997,1.594457170503809,0.7765140826931336,1.9198142600131183,-0.5792706385009688,-0.39329768202429394,0.4983853354691598,1.7081294609373312,-0.2196488656326701,0.8325950165574173,-0.5756282940199099,0.15202003721662286
ITA,1998,1.6315496042323723,0.7607938873982811,1.609441142978403,-0.495076953630376,-0.46220514373194305,0.4087958463397131,1.4047489487401286,-0.1598511094422702,0.6428289602117236,-0.4455442317048489,0.019734911825636667
ITA,1999,1.8400081638562882,0.83525381647097,1.4568235012854924,-0.30813624639212445,-0.7614438928516485,0.37006098004559385,1.3571205921962592,-0.17739536600966166,0.6123152209823288,-0.462161793051969,-0.10326478762813246
ITA,2000,2.0299714490054015,1.1826951775040682,0.9577270716707652,-0.14516390440321247,-0.7790516749252788,0.7347507078561175,1.0829878549688472,-0.09867777461659467,0.45192381796286196,-0.5155788826893651,-0.25801334941288107
ITA,2001,2.241069749154769,1.1756214950354384,0.7944740469175439,-0.026702602643073406,-1.0344976594964495,0.3518498571092138,1.1935323139711882,-0.1083193077618121,0.4826454547886386,-0.5358565392522675,-0.36864017740119026
ITA,2002,2.3275431424629054,1.0271499525954217,0.7285698256322157,0.020570829337971677,-1.1738749253820115,-0.0005500997433823832,1.2346967321111182,-0.11575323662708632,0.5121641169803267,-0.44565555179716165,-0.4000265748262779
ITA,2003,2.4040665031957316,0.8998042658828915,0.7030209850153675,0.12653953517127664,-1.2415775245674272,-0.026007441396994603,1.1812826546415143,-0.17640915347923383,0.5656613074866157,-0.4734622199266596,-0.3726441644538046
ITA,2004,2.5697075052163605,0.9285594774051766,0.4343283290709241,0.2465429897035749,-1.3295928001346713,0.24065370468344063,1.0534603009567185,-0.1467961203725934,0.5001031807322844,-0.5028909757676779,-0.39228126527879653
ITA,2005,2.7567837527379506,1.0610511313263777,0.3299171989590637,0.3840610489839565,-1.3860770817473633,0.09631047225494513,1.033176135912274,-0.16189245786000128,0.49722979915168497,-0.5001340879865037,-0.4828911972015394
ITA,2006,3.0115378272997004,1.3310439170298711,0.2464663386547192,0.5740129893911776,-1.4909909657117681,0.3767965957404392,1.0732529693458375,-0.08458083947586509,0.49424927717272077,-0.5362743977419693,-0.5305459419847272
ITA,2007,3.1985303232068034,1.4486720378369238,0.11766660915827029,0.77668356028874,-1.600928510194293,0.3472713711569907,1.0696518560250474,-0.09163034302843641,0.467315891745434,-0.4592234767481453,-0.5872291007804618
ITA,2008,3.3444073308070887,1.4451688727512966,0.26489623327052947,0.8738459640538059,-1.671807728037012,-0.1689018936174034,1.1996317710679119,-0.16394278708285598,0.4766881026182283,-0.36559574886974694,-0.5545090024016391
ITA,2009,3.435023463247743,1.1547646810419399,0.7659714715940749,0.9031510962474985,-2.0655541929252283,-1.0451352568498424,1.4228425923457027,-0.5160930230035098,0.7265383283399948,-0.2692848566983049,-0.6326101001623511
ITA,2010,3.456084014883022,1.5750417499964455,0.49653466252291234,1.0104170479018044,-1.7766310221029258,0.36054792275070124,0.8625989178505091,-0.4701947674741033,0.5578420284230826,-0.4143793627895052,-0.6473400458941814
ITA,2011,3.549508532523525,1.700268117518508,0.4356277129161209,1.078399130322006,-1.7444663982399513,0.156179350962201,0.9059675335753055,-0.384923561832818,0.448954239258042,-0.30126858117871463,-0.6281652038623717
ITA,2012,3.7133488441979923,1.8616829374680737,0.9541018929166064,1.1368499651327377,-1.7893466821071127,-0.6252913695174014,1.0167202654883982,-0.46653992639735414,0.4286313831133622,-0.25109244222114524,-0.671136844988791
ITA,2013,3.6886074016366965,1.929409411997219,1.1134586566842481,1.1237267425430564,-1.7674653821992423,-0.43447472412779203,0.8354962773972188,-0.6250554166391387,0.30600816055742636,-0.3170322897077554,-0.6507552028662569
ITA,2014,3.577678404888828,1.9151903910341925,1.1365183274859905,0.970783166923688,-1.6164866871326682,-0.04527793416031486,0.7810764152019347,-0.6277550222760068,0.22768581746608751,-0.3482282733275484,-0.5605688729517108
ITA,2015,3.51407874148887,1.9700904298262074,1.039591218645861,0.9046271703723366,-1.5820645217211426,0.1005468488823365,0.7459349946862277,-0.5686256895848025,0.27788468504254976,-0.39773010579725165,-0.576657272374742
ITA,2016,3.5519673923088413,1.9038930331691237,0.9883809502707823,0.8613912369107454,-1.6738459748394698,0.2413570885538846,0.7598569150809175,-0.5548006907750369,0.27116147230136833,-0.40954952724380445,-0.5381900108697559
ITA,2017,3.5626470169732003,2.0090547099244676,0.8178700144746244,0.8395130641651825,-1.5890786064941824,0.29896430565537774,0.7784763241202363,-0.42727024322420626,0.18038005028921492,-0.4541291313101861,-0.4637642234992283
ITA,2018,3.7265131819971855,2.0860072895043977,0.5794006487629215,0.9158062748300134,-1.7055771672489637,0.12449566204632469,0.799425586699341,-0.3681946653774911,0.1398711868992482,-0.4428132248225863,-0.40046795937357627
ITA,2019,3.718035370235273,2.036738408464298,0.5797463183531641,0.8557625929034077,-1.7568631467418103,0.017864065257370342,0.90110150345397,-0.2972449301847565,0.1690164135186769,-0.44328529389134524,-0.36014092485535365
ITA,2020,3.9208255108156007,1.693284563244539,0.9232950155019848,0.9092300573741807,-2.047998166371351,-1.8233234720948301,1.366192750663348,-0.27491629769783266,0.41854268234837966,0.0873473332688015,-0.3940265706106383
KOR,1960,-5.562215814995117,-0.6397392398284923,-0.2742736820379988,1.2322849412806147,-1.5994392735218392,0.3079735963717221,0.3012257301978282,1.1353367629452167,-0.15536154957323672,-0.48086644532951045,0.3457918296946026
KOR,1961,-5.4324292501751925,-0.5188573080442691,-0.33178679514072185,1.280342141399301,-1.5610001549374077,0.33342553576561684,0.3397373011741575,1.2785244269430132,-0.15242480390418528,-0.3837141670828155,0.41767275546553667
KOR,1962,-5.165925997507544,-0.4873351410973138,-0.2633147605167211,1.2002561863415326,-1.530118849919122,-0.2541417712446225,0.5481915117878658,1.3286558905213426,-0.17746561897303084,-0.1474775114730446,0.3621753516709216
KOR,1963,-5.422594234612739,-0.5172781230766846,-0.45826866753769363,1.2283650499155552,-1.6582581668261942,0.7557268712208707,0.28499622512065215,1.3755358287482293,-0.22977285818796253,-0.5222322202550177,0.5529599056144446
KOR,1964,-5.4816773815079785,-0.6140534035325051,-0.5052913934128772,1.200627614493845,-1.7926613654217907,0.828470890905001,0.2703757513019465,1.375620559143441,-0.23076365532940418,-0.6585650423819742,0.6356575580483442
KOR,1965,-4.997581677919606,-0.43697616123217,-0.4355309859302377,0.9602467496441056,-1.4618957881053853,0.4715369289590192,0.40588139309316135,1.2715598695708497,-0.3046856739358297,-0.3464597068660405,0.3698173152580784
KOR,1966,-4.827548912231068,-0.14754584219776642,-0.6044740385619403,0.831097884314878,-1.1476552943012126,1.4759563812436742,0.18740942657955467,1.2788239390841476,-0.4496272426335344,-0.4089254278403247,0.3077809602175247
KOR,1967,-4.433915384909203,-0.0994422585192672,-0.5181246983050908,0.7054279499409676,-1.0277404398840762,0.947682750768679,0.3575500514428879,1.2551278553572798,-0.44684308309447435,-0.07738414155495822,0.1940567160258297
KOR,1968,-4.2245210142985155,0.09578236000448467,-0.6420965276495713,0.6196380914633041,-0.7810579737659994,1.8498427303201832,0.12667385788338478,1.230631671436877,-0.5003192871605681,-0.034998289152958155,0.16736007186322466
KOR,1969,-4.060830476336525,0.07929019463844529,-0.6706475701151459,0.5286685031501265,-0.7324877067174049,2.1816978988840163,0.029222158173333315,1.1533885670841042,-0.48890889467598136,0.025015138902635556,0.1524800270636001
KOR,1970,-3.7259725631256804,-0.03790682428996588,-0.5770419799183599,0.3864437353419705,-0.8409605876053587,1.303997382388887,0.3230505662782618,1.1392680480748858,-0.450941534694459,0.2802142745580313,0.13116878208102492
KOR,1971,-3.5920011805569367,0.08409553796811352,-0.6417107843432805,0.34672366037720864,-0.7654953819195223,1.4162126956366745,0.3184126416318924,1.2120373029471003,-0.5065473981867392,0.309820836104817,0.18170597121575524
KOR,1972,-3.3791151059629687,0.11044712637363896,-0.6077814821318165,0.2538957781349248,-0.7324427442660308,0.7302838388367568,0.5004482389448547,1.219866556578208,-0.5086437597523413,0.39561103203485193,0.16570282765904393
KOR,1973,-3.3274866381857535,0.6884436028092021,-1.1906522309545886,0.13479829385449374,-0.09454214879981825,2.2668025322524863,-0.10883596606902682,1.4821319040585992,-0.9027247069297141,0.3085493018948295,0.1782166515540498
KOR,1974,-2.934767598267725,0.8681972952958623,-0.9614249423236549,0.178096743599749,-0.12272339524204214,1.2288693710705318,0.34001282432520874,1.7332184309907874,-0.8973683766687415,0.6427245759365801,0.2512806405894014
KOR,1975,-2.7930605102810784,0.8176601792849884,-0.7215178741163245,0.12622647603500362,-0.27779198482736284,0.942155824839079,0.537839589995278,1.6753637006291766,-0.8347876589042725,0.554728363643645,0.28523626439780436
KOR,1976,-2.787346838485162,0.8658514188299128,-0.7366755994565808,-0.03248547319550734,-0.18269012066441748,2.084415435800385,0.24268902761825234,1.4672003242538296,-0.8645868130711744,0.15411309782129115,0.26572654403160917
KOR,1977,-2.6559457831564597,0.7950898175607928,-0.7830273678632871,-0.15792872264649896,-0.14327452339461627,1.8902473037679641,0.20945815615662333,1.4377274651674081,-0.9061791015037093,0.2292963325277898,0.24886616451078905
KOR,1978,-2.4290853196604134,0.7827054306300842,-0.6960142572675312,-0.22660057306983317,-0.12376927644128075,1.6465154893759775,0.2718701776766653,1.435553727820397,-0.9023321645917526,0.3826384442775852,0.23592262145190618
KOR,1979,-2.154557082590216,0.7688028113448613,-0.5820377035255623,-0.27840283586120707,-0.12166926456188483,1.2096798595319993,0.4323754047282579,1.4419421567525845,-0.8420770107450601,0.5153754363349496,0.24651030828366846
KOR,1980,-1.4284706030448786,1.1538463096059128,-0.4396486834414887,-0.3003537931942656,0.12369339271258274,-0.8607104417287177,1.0871483802184567,1.7609748218666417,-0.857556190821841,1.150915799031792,0.20838385996960027
KOR,1981,-1.539970989640793,1.2772730058000972,-0.724508743002524,-0.4020755294598057,0.2866686288684453,0.9621693380266085,0.5437861085351255,1.6439782408123886,-0.968023499875363,0.7222847597813921,0.2633424310502188
KOR,1982,-1.4585461035395628,0.9380458067731006,-0.6340507584441237,-0.5174476266919785,0.10158949419543634,1.2177300032743685,0.4127763076608055,1.3636896434701586,-0.8114025880145331,0.6036777268989706,0.22144348511158268
KOR,1983,-1.4827978143967444,0.7967246128715234,-0.8097026029468547,-0.6757890773244009,0.13788250155789467,2.2522567241684324,-0.05748610664091293,1.206280506922486,-0.8679720359241229,0.3667010841015845,0.18280782667741455
KOR,1984,-1.2772068340544462,0.6521361825559874,-0.8692592743514668,-0.7878538364904091,0.10329282637340424,1.6414956012052302,0.003846166047002622,1.1789839606769692,-0.8378998049540802,0.4498518721292952,0.16915397914912594
