country_code,year,PC1,PC2,PC3,PC4,PC5,PC6
CAN,1994,2.5855728447606765,0.9644788633528232,-0.40583420885341487,-0.286161398064383,1.2485411750069397,1.1154771140289081
CAN,1995,2.7128014580454303,1.2419756342992807,-0.4325121807623809,-0.2851257891985587,1.249435964100153,1.07738358597887
CAN,1996,2.7762055221345006,1.30242591512369,-0.4467653338790076,-0.2765395954559698,1.2694016381938502,1.0755835842282513
CAN,1997,2.9074534759545436,1.5475218043095726,-0.46677577466730946,-0.26446615495488585,1.2293046817722875,1.0654483712841494
CAN,1998,3.0059578842904178,1.77722707337927,-0.49270099318927335,-0.27810191624282116,1.1673369622391079,1.0176625253439515
CAN,1999,3.071053267762584,1.9046843366577364,-0.31664837492233433,-0.42159165995771014,1.293612262969932,1.0100271573112547
CAN,2000,3.1542141921161084,2.064652191989154,-0.17479201974473138,-0.5331553680541101,1.4096256935418308,0.9946586659937696
CAN,2001,3.17637102617027,1.7027493951971016,-0.6801254868647336,-0.12178837046806806,1.1220782621486325,1.0025345211838783
CAN,2002,3.082394449455411,1.5767817252404193,-0.3417405813717635,-0.3715298606211016,1.197260820831997,1.000105627572985
CAN,2003,3.0433739441923238,1.1930287518138105,-0.23092712456827078,-0.36960640258413985,1.3378342967559365,1.1096959698363968
CAN,2004,3.0882807337338622,1.2049978697832002,-0.1917278248808919,-0.35001073301320385,1.3836577857970822,1.1184380413945623
CAN,2005,3.0843038271073286,1.1927988145795387,0.017620581432480593,-0.45591525133608013,1.415305470364348,1.1029694191534825
CAN,2006,3.0832934210239995,1.0702166156841697,-0.05954090384506447,-0.3298507810636233,1.2846349315418,1.0773014188875263
CAN,2007,3.0021247670922446,1.004212588793696,0.40070015668838244,-0.6381527285564449,1.4224767461273928,1.0466182397760573
CAN,2008,3.218658740492872,0.9302924391122538,-0.48489080653091665,0.1065009122403454,1.0627061520354446,1.0861196625689988
CAN,2009,3.1475438567987553,0.3221742519119796,-1.050879279970826,0.5323017750646751,0.6457406720805291,1.1366170942511802
CAN,2010,3.051722230017595,0.5437153171949813,-0.07806909232381243,-0.1668424878215762,0.9771791810158292,1.0517210741286926
CAN,2011,3.1497303966377124,0.67489737575244,-0.04611135277214998,-0.13338079392740657,1.019672212667606,1.045288836819357
CAN,2012,3.1931231917213205,0.656653487585155,-0.2371401784073622,0.03532485883398671,0.8540179565283617,1.0280375962951105
CAN,2013,3.1818853421641937,0.6390216657814185,-0.14148063195775099,-0.03401385947102468,0.8880319466981094,1.0264674138728638
CAN,2014,3.233771907946604,0.7790845270704123,-0.08118244526925324,-0.10491730899458217,0.9734059519102927,1.04587342474341
CAN,2015,3.2997611295361953,0.8661475320788448,-0.46051826771300497,0.09868486986195708,0.7155130020478949,1.0410145376905033
CAN,2016,3.2740179567723597,0.820124714285855,-0.4095816011193441,0.047577120128758296,0.7367424271979267,1.0435619204036097
CAN,2017,3.217667646883293,0.8398891645712911,-0.07262233405006276,-0.18007986584855284,0.8612775262553856,1.0089336474656314
CAN,2018,3.282689232724078,0.9165483891966847,-0.15673353828592473,-0.09088966963203858,0.8207407255784414,0.9989512816587892
CAN,2019,3.2802122408592562,0.827406401580578,-0.23602669329538,-0.018627759239935957,0.7931238313901425,1.0031039256319207
CAN,2020,3.386635969983367,0.3339710655386653,-1.3465303247671452,0.8626683213811167,0.3723213951828095,1.1120534324969742
CHN,1960,-5.0570577089213105,-1.0814978401766884,-5.097309429705711,4.927419119774332,-1.3827306892200135,0.6974879508664026
CHN,1961,-5.036663903051988,-1.1893145528593725,-5.087037333850683,4.907576830551413,-1.3920207407979248,0.6960754797947607
CHN,1962,-5.604222545002959,-0.8139102650160196,-1.7221881591165915,2.1795928953761834,-0.16485509326041026,0.5094333953951886
CHN,1963,-5.9493359040565705,-0.53879080816477,0.7661945386837332,0.175102731246963,0.6874855532610455,0.4023492088830408
CHN,1964,-6.020273615326864,-0.43843965477592817,2.0414626929079667,-0.8348316152439074,1.0443445930591684,0.39193017437242594
CHN,1965,-5.811503841813609,-0.4823409621570037,1.9388528691358728,-0.694125263842415,0.8351023437670484,0.5174563583449295
CHN,1966,-5.440305139185073,-0.6520304556236625,1.0631746400682616,0.07337856990516753,0.3208362475754331,0.6975384786134237
CHN,1967,-4.774892670953749,-1.0492227145220645,-1.371722888688486,2.098086291789565,-0.7806664618080982,0.9701368006555126
CHN,1968,-4.648979154637758,-1.056535561801648,-1.0269397630414678,1.8693575246111318,-0.8209351491307668,1.0681586387809499
CHN,1969,-5.13114832824792,-0.7238851938011139,2.2989435721605145,-0.7700644579419836,0.2830319555515358,0.9803591823041602
CHN,1970,-5.029070453907579,-0.741286972617239,2.7447574915445845,-1.0865906730194133,0.28544451800046394,1.081123625933704
CHN,1971,-4.514234731595836,-1.0206044707411417,0.9253223916296592,0.41394558266012255,-0.5330889591320069,1.2868666991762165
CHN,1972,-4.260880227097565,-1.0591594531100759,0.4800866769223528,0.8005103579418631,-0.8175626049520708,1.4025449393681932
CHN,1973,-4.198202387379384,-0.8616238539975289,1.1327041564047522,0.29221767957040723,-0.6803617641461248,1.4332543780436418
CHN,1974,-3.857500961361147,-0.840513715819177,0.32781457157433364,0.9521045770104664,-1.0908001046398668,1.5461096990562286
CHN,1975,-3.9366038758551856,-0.7919773852877455,1.3625187774569236,0.13452104499141773,-0.7750334121343901,1.5613965599191302
CHN,1976,-3.5364125531613273,-1.0669268678343327,-0.18302588996991795,1.392570747133383,-1.4379049728009714,1.7212745858045893
CHN,1977,-3.708763906301141,-0.9366518661227209,1.2644956382917112,0.2401659571664921,-0.9546819089849896,1.703281674418574
CHN,1978,-3.6849412697724415,-0.8010295498665307,1.8560192404040328,-0.25398750350649746,-0.7835514484528283,1.7143446357316905
CHN,1979,-3.43740166779717,-0.8104912396149311,1.2941075717876647,0.1883462979440147,-1.0441855789227714,1.7504489646533454
CHN,1980,-3.3218734325710537,-0.7479629948218969,1.3392462187840408,0.13004514770710177,-1.0683731125913587,1.740565309622902
CHN,1981,-3.107995106235976,-0.6721452215492958,0.9165953510532058,0.43944512763311666,-1.2572717584709652,1.7408039418093422
CHN,1982,-3.0557671244523634,-0.32522736203469654,1.4983090760295814,-0.07988883251558984,-1.0343307511618725,1.6512541858956282
CHN,1983,-3.066904352419868,-0.4184714706112437,1.7872825839150472,-0.3090894704299306,-0.9536333868338056,1.6500804624650385
CHN,1984,-3.1051862801517376,-0.2730087090276446,2.469866288378904,-0.8679277759313428,-0.7101299510270931,1.6043692650793062
CHN,1985,-2.9454720372871415,-0.1939714618243315,2.2010450076660257,-0.6398450200880276,-0.8560475127925553,1.6233568531950202
CHN,1986,-2.7882155324503293,-0.36346925922883616,1.5080548777025495,-0.10706477037589744,-1.1007181969533089,1.6382165336985846
CHN,1987,-2.7383992859840016,-0.021033833392274662,1.8854811859549168,-0.4763661595884002,-0.9188907523544358,1.5459764905558293
CHN,1988,-2.5736735398523862,0.29795277823228744,1.790370369416884,-0.4221980790021678,-0.9488476267877737,1.50298746706757
CHN,1989,-2.426249845544564,-0.17590340700490642,0.7311125875343323,0.4433256677774685,-1.34244450414501,1.5614629305179601
CHN,1990,-2.409929621717095,-0.2786162563113315,0.678223298348146,0.4496510504556931,-1.2963807615135672,1.5090604587063123
CHN,1991,-2.493815976149077,-0.08318299219795618,1.4861924703690683,-0.2351554768112009,-0.9913232222372034,1.4046816124849006
CHN,1992,-2.495778436172562,0.2764948339406998,2.226790247545161,-0.8579616150529069,-0.7136488221067492,1.314620404789928
CHN,1993,-2.289491382206077,0.6518689663268092,2.1393547647816145,-0.8184156325888706,-0.7619982003143206,1.2900517282560386
CHN,1994,-2.212087506405493,0.5674264597901189,2.021276706605862,-0.725008431581444,-0.7656054726954984,1.2308411415489589
CHN,1995,-2.0941973277555928,0.40008555871148116,1.7320193057242914,-0.4514857273070264,-0.8655948027178362,1.2216738417538522
CHN,1996,-1.9885764801769743,0.31973935448435625,1.5955523488031784,-0.32238426377548196,-0.9234724404893441,1.195440199294685
CHN,1997,-1.8787106734687709,0.30956977749552017,1.501999468287248,-0.2539110962031547,-0.9582266403796845,1.142822841816812
CHN,1998,-1.789298857365908,0.11842084332509177,1.3114130952884622,-0.09558001939523622,-1.053899076254232,1.1413523755191475
CHN,1999,-1.6618594156318902,0.16468658658457408,1.2911222049030708,-0.08282583455643874,-1.0926038312516224,1.1247143376533595
CHN,2000,-1.4663869090758503,0.531547662427707,1.4112674094576725,-0.18726557338041347,-1.0651742194020697,1.059642202188966
CHN,2001,-1.3647745961011917,0.43722551216382083,1.4128515657454694,-0.1729914908345788,-1.0784720019882934,1.0336871134998828
CHN,2002,-1.1852007953497656,0.6835903906492699,1.5315107823477645,-0.2796377672204658,-1.0249919445675315,0.963237131491167
CHN,2003,-0.8956865745827991,1.2463820300622221,1.6487146278868248,-0.37688076662679665,-0.9472972084819768,0.8794840369725506
CHN,2004,-0.6062595286068163,1.6987800243733067,1.6617277844338765,-0.34816252249434065,-0.8966394769785043,0.7924255337737065
CHN,2005,-0.4661209674008752,1.8388544861351868,1.8905330278523715,-0.4725429607240395,-0.753179546825459,0.6914575449318928
CHN,2006,-0.33008487908004347,1.955765464889265,2.153560350683908,-0.5669255200596385,-0.6081539016049511,0.580860404228936
CHN,2007,-0.27022718480820324,1.7855318759419816,2.52982751525527,-0.6020590501863666,-0.4458772697749239,0.4618439950881384
CHN,2008,-0.06339610865963954,1.3581784862603148,2.0288583447881448,0.1834615662227528,-0.6718309449085377,0.3823213270784536
CHN,2009,-0.15511697685472992,0.5304622282432815,2.134565637925897,0.3145917967728259,-0.6476656171319194,0.40412587723489646
CHN,2010,0.09172940086317859,0.8658369165294918,2.460809248600414,0.370494298169348,-0.4966393289543359,0.24535154107456913
CHN,2011,0.3207936081526786,0.7992378190742286,2.5495727625552917,0.8285642551015525,-0.48122399006314553,0.08096989629378874
CHN,2012,0.47257176524714767,0.5585627189798829,2.4715879577408613,1.2380035840992176,-0.5224872808264192,-0.03222610114292861
CHN,2013,0.6000932404909283,0.41379799456640076,2.645336323713391,1.4648769603933114,-0.4798425923475787,-0.16944847890135026
CHN,2014,0.7154236990012445,0.24697394703767117,2.760476382554253,1.6888741031716077,-0.46883049461073534,-0.29453580693586967
CHN,2015,0.731686999493038,-0.1568402017796987,2.8282803151938105,1.8355039114498684,-0.4607295292487376,-0.3778649255477158
CHN,2016,0.7812842022002907,-0.3528035820591442,2.8354410209303946,1.8698233214840687,-0.4758357112683249,-0.4142036633759879
CHN,2017,0.9367087696359755,-0.34413673089836416,3.036442454837823,2.0806415984022752,-0.4446837860174519,-0.5840240965239206
CHN,2018,1.1115573854895082,-0.403277186037928,3.290023224670943,2.450404212748158,-0.41663748970847986,-0.8016523841277705
CHN,2019,1.1941850234320042,-0.5580985189280783,3.235421424589828,2.6087014826752837,-0.445491065637503,-0.8750666554650735
CHN,2020,1.3410028019218987,-0.7517193944471523,2.7408304371504655,3.1368649057941735,-0.6138066799682241,-0.9514418762244979
DEU,1960,-0.09768601623082214,-0.6936917614860537,-0.32185113512176305,-0.48186689290262036,-0.3891575932075983,-0.25566652165622833
DEU,1961,-0.06300603751471802,-0.7041884994446085,-0.32160910251515884,-0.48840763164806467,-0.3812742066074285,-0.2516672777545444
DEU,1962,-0.026604307652878727,-0.7116309123883753,-0.321407685442545,-0.48330919776510084,-0.34333479856000787,-0.21617259306181097
DEU,1963,0.012128288233145141,-0.7193158161407147,-0.32294803418980217,-0.4763280189660505,-0.29482448036643877,-0.1755082512889736
DEU,1964,0.03578775791067277,-0.724647572844541,-0.32089247420087835,-0.47551127686133476,-0.281049902575405,-0.1576736066119167
DEU,1965,0.05473007034838706,-0.729152179789176,-0.3185026018029632,-0.47597079354132854,-0.2745963981958176,-0.1458032449168189
DEU,1966,0.06790244383771818,-0.7326608648361707,-0.3157397693743979,-0.4780266463156302,-0.2770983684533485,-0.14134009223856767
DEU,1967,0.07827583737665837,-0.7356362136667081,-0.3133378347517037,-0.4804496691693687,-0.28161195997750976,-0.13976692545604577
DEU,1968,0.11237937659672612,-0.7421243241377887,-0.3189076674235919,-0.471505013367406,-0.2216748741814865,-0.0994447237914685
DEU,1969,0.15752959954212564,-0.7503049399851166,-0.32509000627585655,-0.46189432491574844,-0.15090659974972945,-0.04710285354886057
DEU,1970,0.32838559652164545,-0.7774858050484099,-0.3693962957876238,-0.39480878197940195,0.24447020491969082,0.20556333362868254
DEU,1971,0.33566059683665794,-0.8367902902116631,-0.3561184337797398,-0.3878215277572518,0.2487189283452527,0.22220340914183145
DEU,1972,0.3379637268105664,-0.8291086939366206,-0.16687963786085375,-0.5187291295846544,0.3540920384168484,0.24065527664829806
DEU,1973,0.3996544135387521,-0.7720865624292753,-0.08417866070896268,-0.5476878067704928,0.45947322183118544,0.27330494716410736
DEU,1974,0.6333585374502523,-0.5186219745792726,-0.690514915578581,-0.06407175207833574,0.18706806499405387,0.2608319618406928
DEU,1975,0.6769210341591211,-0.6169025472174263,-0.9299329503763795,0.15249735267832626,-0.004500692013749417,0.26130285173569096
DEU,1976,0.6372959406306765,-0.35420647737858674,-0.04446528636330312,-0.5485537998469312,0.4285473389539423,0.2857829693542425
DEU,1977,0.7206670315527492,-0.4127052072972314,-0.2648086051606454,-0.3356112783017731,0.32618115088683625,0.3125140440574084
DEU,1978,0.7756222799709565,-0.4932113060417433,-0.2812773481604673,-0.2588124742943235,0.34725877841319464,0.352834011608573
DEU,1979,0.8613178372245726,-0.34265831961845356,-0.08544336470895612,-0.3548813847360542,0.4531611853702461,0.390295568171354
DEU,1980,1.0199354910871603,-0.2272462878826217,-0.49045817003541975,-0.007056181750738284,0.21585810869148922,0.3887040967771998
DEU,1981,1.0945371582470285,-0.10268117272760408,-0.6483643276565482,0.04593383706338859,0.08250514975507267,0.3699458304023098
DEU,1982,1.136066977742193,-0.12119399253009193,-0.7795561968915826,0.1334697742944365,-0.03460518357188308,0.3508747939699557
DEU,1983,1.0954582068444576,-0.13909735053923292,-0.4601685190624954,-0.11607041090477951,0.058968730504587084,0.36246048579421836
DEU,1984,1.158378818188823,0.049548806046900845,-0.2813404757751749,-0.2724636356128871,0.16990553738068934,0.40658512650660084
DEU,1985,1.2466109902615692,0.13748318131235557,-0.3547615408617808,-0.20120023486947075,0.17611440551731547,0.45812228710642083
DEU,1986,1.1838463833502157,-0.20216092357806914,-0.2647082708286876,-0.13217611983297475,0.18034869260534875,0.45556203645630255
DEU,1987,1.2397520065107117,-0.31484074721324995,-0.34174590213480066,0.02964617802894871,0.1327335813310437,0.45256616961502877
DEU,1988,1.22741398931886,-0.22508858800342582,0.03538601663168943,-0.2399138937394884,0.25797025736155693,0.42461479977510486
DEU,1989,1.2821893367520292,-0.048359891244596644,0.06591821682278637,-0.2730572672308776,0.2034255680181976,0.3986567441186378
DEU,1990,1.2901699016875645,0.007137996114651952,0.3515868534941192,-0.36906323862648766,0.2483152159461884,0.32038911050888946
DEU,1991,1.339189644391281,0.128329558722027,0.34315441635372995,-0.3395193813143319,0.1894018072601474,0.27286648439479544
DEU,1992,1.4278914315368751,-0.13697752921485332,-0.05865129439597638,0.10290760729704054,-0.05997880735520092,0.28701493007362217
DEU,1993,1.4282081960975812,-0.47826282285302535,-0.49029422810397894,0.4380060666773048,-0.25003433853704893,0.3249594522145648
DEU,1994,1.4085473976702927,-0.33043588291703097,0.06138817979157276,0.03674239077082361,-0.08951273243127005,0.2746020415620291
DEU,1995,1.5167008955143007,-0.2643252608245384,-0.003913807552860683,0.2259052545789802,-0.12575710042081836,0.23433268164498594
DEU,1996,1.6144007059937346,-0.20057002770512897,-0.13826871536194235,0.2958052952931803,-0.14107773739192553,0.27596664272827126
DEU,1997,1.699539341009809,0.10800966751746725,-0.04699858391909343,0.09223454169412482,-0.13738571920512455,0.2739122722834471
DEU,1998,1.7798887773609902,0.22354555041528948,-0.0004356266717550406,0.05868448861377909,-0.163649302139748,0.26579871543359523
DEU,1999,1.8401755105299484,0.3329273286341269,-0.02395312963976014,0.05219730743662622,-0.2337316532445386,0.25130555239604385
DEU,2000,1.9873221691661733,0.876596804627555,0.05066088520376042,-0.1381121693218653,-0.20235535231032883,0.23191011958881322
DEU,2001,2.096009797986119,0.8620774657864757,-0.13123727530928997,0.007369111681414631,-0.24808623382083037,0.2699939822918688
DEU,2002,2.1107093252072953,0.7345826165443287,-0.39730986236804766,0.25028807895420996,-0.35659852938622394,0.21924764159494967
DEU,2003,2.192635604987014,0.7736443981408109,-0.39486960435392493,0.40713837334700737,-0.39638676267536316,0.16679656297987142
DEU,2004,2.2768044618428176,1.069260519727857,-0.06340309931243514,0.2360045891647441,-0.2777968250175139,0.08930448109306992
DEU,2005,2.415782227323224,1.353402398581006,-0.13903462515973575,0.29076034902856485,-0.3360952523412731,0.06165607634983301
DEU,2006,2.5053606426902113,1.821721356263894,0.3297654764761203,-0.05837398277939749,-0.12661398866399867,0.005238974328515244
DEU,2007,2.6166172742381035,1.9389421054600233,0.2919421104801767,0.11843966924837784,-0.2629147739112849,-0.09754644886548268
DEU,2008,2.7693459495854653,1.995356859029478,0.03575757885876023,0.4413403336441931,-0.3752300959519543,-0.10305209188275888
DEU,2009,2.7299285381361047,1.210177442236345,-0.9854327680732102,1.172922965338148,-0.8636620572286327,0.005645436344455912
DEU,2010,2.6614188415637803,1.9495972454140666,0.4865856335334028,-0.05098317976276357,-0.23223435451950827,-0.08836378426227419
DEU,2011,2.825906652226251,2.276288396669919,0.5049147592888271,0.04717607105330573,-0.3202463016443858,-0.17034174097693766
DEU,2012,2.953815134694006,2.2832257136161105,-0.07656501600278778,0.4272628055064708,-0.5304819154966091,-0.12027786350225483
DEU,2013,2.9456726352618006,2.1893670647452264,-0.03197452008509929,0.47847553757320105,-0.49921145547588225,-0.12093718620795697
DEU,2014,2.9226792385049016,2.1785636374678647,0.3035496688739605,0.2719894761707943,-0.48386773747647704,-0.16335221636133304
DEU,2015,2.9074927954322005,2.2780326697999005,0.06653851160293961,0.24089979310909537,-0.4922830494962062,-0.1267324884864379
DEU,2016,2.894681482372565,2.190213944170271,0.22200771028713778,0.17133951967297253,-0.4676998890761307,-0.11984561271918506
DEU,2017,2.9559804064781825,2.3657396569309777,0.3058142735213629,0.1740784313898027,-0.4497900168432971,-0.15857758838620864
DEU,2018,3.0325403798738435,2.417963029201722,0.14275731498259933,0.4117383976098025,-0.5198817133074277,-0.18828942883541022
DEU,2019,3.0426981799585304,2.3663374001263726,0.01773382882548829,0.4760821634430345,-0.5678484224100852,-0.16485745067549398
DEU,2020,3.081763541035865,1.8592890702568854,-0.8021661238098662,1.1398361202210723,-0.8770335109822962,-0.07677227208875895
EUU,1960,-0.4257075881734888,0.047275345068127056,0.028140481354015884,-0.25050407776652256,-0.7559377095200744,0.21562992360025432
EUU,1961,-0.3634841804769522,0.028457503551050374,0.03177949213060421,-0.2636154319517284,-0.7530306004667803,0.2213206479502195
EUU,1962,-0.33689538456579593,0.01818934703441528,0.012195379576217422,-0.26728217490423734,-0.695248725522997,0.21472933702532412
EUU,1963,-0.273081301514357,-0.0008649561453208959,0.00857121930008714,-0.2766614342350997,-0.6642037275238523,0.2262828205449418
EUU,1964,-0.2024161857544358,-0.021767431480028444,0.012036285285474669,-0.28970950707270904,-0.6547034230672254,0.2370769608319835
EUU,1965,-0.16251370634873208,-0.036189126665084996,0.004441298916592371,-0.3015903340557687,-0.6370898611944207,0.22497761240863884
EUU,1966,-0.1088384728232307,-0.053404308526042256,0.0028208546086446757,-0.314084720676964,-0.6258394121028324,0.22357635560447542
EUU,1967,-0.07321783779440352,-0.0661556611295694,-0.001000932695505094,-0.3118606534822699,-0.5918444369665365,0.20932080336890535
EUU,1968,-0.022195442667909165,-0.08118548820348159,-0.005644313205493021,-0.30567921190174724,-0.5344520193367196,0.21843764240256763
EUU,1969,0.017440623683885846,-0.09290658816964883,-0.012258635149182937,-0.2880850518133136,-0.45612629685272377,0.22395992704107578
EUU,1970,0.13041187574864607,-0.11819250520570934,-0.011679473018239083,-0.25689838097413137,-0.31045339871204775,0.3093691123823256
EUU,1971,0.15330120898948177,-0.15194883830413813,-0.00036167408022072376,-0.2452361637270688,-0.28941623588897597,0.28321083547842246
EUU,1972,0.1996070118754335,-0.14274752599766613,0.2074081558115914,-0.352687058703426,-0.1928657916454397,0.27760168339135316
EUU,1973,0.2746383102436512,0.013583671071853886,0.4320385979113897,-0.43665129632915767,-0.05744242317824749,0.24664674987479882
EUU,1974,0.5495448054702953,0.392303167437558,-0.015498346925034455,-0.03900126509020744,-0.2733826360690603,0.21292275814930756
EUU,1975,0.6007415832814523,0.04704569072020788,-0.5304527970632809,0.4676605405641133,-0.49173351040350755,0.2056333008632965
EUU,1976,0.5534437541156311,0.3065169232652487,0.3215483942683478,-0.1977198125722036,-0.11507218380011187,0.18056333905821798
EUU,1977,0.6612419904146764,0.25440354428031,0.05663725607730969,0.09737235902590043,-0.23032124516005928,0.16344528117745005
EUU,1978,0.696102768730668,0.15592933205545112,0.1647526842537147,0.172793291712805,-0.15412551778960384,0.12747305032697667
EUU,1979,0.8182615591843614,0.3487698903479744,0.36555859699618276,0.19620958302034755,-0.0742969986039026,0.07497161559748015
EUU,1980,0.9540041015874987,0.4702080139557326,0.14422777791951374,0.4953751707640268,-0.20433868100747912,0.02304879661259074
EUU,1981,1.0484131909835432,0.5963372546124694,-0.1745966130322298,0.5715588980156896,-0.36676697038991485,0.045809348679207725
EUU,1982,1.0531009533163425,0.5861930837476047,-0.13328842453679346,0.49484587455214646,-0.38945145904595857,0.04341129681951505
EUU,1983,1.0347419010219132,0.5806719564441144,-0.05272518049053234,0.392060319460274,-0.3423133734850009,0.03628889431209185
EUU,1984,1.0897989150235199,0.772912421086946,0.0796082425058704,0.2358396541904313,-0.269518024446679,0.04057514231833115
EUU,1985,1.1366613759117998,0.7910933610727581,0.06828186459341272,0.2728460933705188,-0.24305013180253965,0.05391101262486878
EUU,1986,1.095146728645331,0.3370230079614883,0.3422080808054693,0.4863508423896453,-0.179451023342831,-0.02460153919626529
EUU,1987,1.1785731445740757,0.280175064715862,0.5028973128908766,0.701892251107632,-0.14636152906169608,-0.10345195727009439
EUU,1988,1.2092250247045806,0.37398803215261583,0.8377673493374632,0.598656264333706,-0.044835926381870214,-0.17331077002436418
EUU,1989,1.2987027153082444,0.5392330152099281,0.8095404158625281,0.6521313477375348,-0.06670424584946257,-0.19471332559291768
EUU,1990,1.378659017518527,0.44786148530257686,0.9736425879466363,1.0183459041408793,-0.08759388853798028,-0.3590670155890555
EUU,1991,1.455430030829291,0.4181651705097426,0.7820459958782412,1.2561168877435267,-0.17890503587541343,-0.3840471171952211
EUU,1992,1.532191896649832,0.36470401412383124,0.8186952039008829,1.4828219012912154,-0.25355557558136865,-0.46752490773688593
EUU,1993,1.5311942358660506,0.23086328368861644,0.44460919327366316,1.5348518706042549,-0.37993600799278837,-0.37796472053385344
EUU,1994,1.5402594201064588,0.44748541958981486,1.01260399372296,1.2176502634170279,-0.21026213745557518,-0.46761859184024435
EUU,1995,1.705794199043729,0.6184528672032042,1.2091604621565157,1.4830477466973637,-0.14731352954868718,-0.5923055360659267
EUU,1996,1.8021884935471377,0.6363961236804099,1.1170949701435475,1.6110243552996066,-0.16935975229363245,-0.5698417489555083
EUU,1997,1.8540053009721758,0.9135230845379461,1.1008246783144482,1.3398552614315504,-0.18439085853786572,-0.5125547658586596
EUU,1998,1.9215313144886061,0.9933759064164555,1.20293732408199,1.3462484066380158,-0.1763259295883773,-0.5339710069627738
EUU,1999,1.9662401704925052,1.046594814608331,1.1917032679408428,1.3353242598648725,-0.2184170053212077,-0.5294990749855364
EUU,2000,2.0960412791558887,1.5581922138794535,1.189512592944618,1.0568615356432962,-0.21573551094074686,-0.4819166222730524
EUU,2001,2.192469360321042,1.4535512680946958,0.9605661667035168,1.2956975716727501,-0.29722528789711555,-0.4497349613456153
EUU,2002,2.2362165610950986,1.2637733634878499,0.9321259248611968,1.5727684330942175,-0.3346191679306044,-0.5158731507587693
EUU,2003,2.3630394574644775,1.165484102187745,1.2489599402268556,2.0342835380183795,-0.27046708593330265,-0.7150830301453722
EUU,2004,2.5246437239298207,1.3598828384729558,1.7815704031102158,2.1670812600837057,-0.15116042066115548,-0.8999378641988159
EUU,2005,2.6652459733894176,1.5407868249582652,1.761055660795741,2.363206451923357,-0.19200371538787753,-0.9694842529971158
EUU,2006,2.807298372498785,1.8453398979295796,2.1380986561234323,2.349563448680542,-0.10589686615945393,-1.0868464121547305
EUU,2007,2.999545074015945,1.9276263443147288,2.4563183615432123,2.8520280086960037,-0.10345030832683545,-1.3433192690124083
EUU,2008,3.219130927358613,1.922307747381576,2.354779485045788,3.5156888634022434,-0.22949508250970488,-1.5047253939478544
EUU,2009,3.0683060144259326,1.1673511228977806,1.3757858215799548,3.749282415597639,-0.6384831987484274,-1.269593572836254
EUU,2010,3.073507606465861,1.7915998632217658,2.315136059496368,2.8965149332420457,-0.2454773988385933,-1.3186380408314389
EUU,2011,3.303278943176628,2.107257783463087,2.470784559628307,3.210431008314045,-0.3120194100836756,-1.4956407614774394
EUU,2012,3.34951533603206,2.1704217602008815,1.863811716172647,3.257116286177096,-0.5073493308884112,-1.3770196652311175
EUU,2013,3.3873819472796414,2.12908763878505,2.108771620492078,3.3113937707213386,-0.4773788763277855,-1.4640475753921522
EUU,2014,3.406890682150361,2.2093798043955486,2.436107312360523,3.1715768560596898,-0.44213341377969273,-1.53921630171135
EUU,2015,3.292563587002567,2.33493852532061,2.1350049504965503,2.596477208970189,-0.3857786089962592,-1.2978310322675375
EUU,2016,3.3415794118073765,2.240421627804353,2.170505637272623,2.703739545069226,-0.41303953739707727,-1.3185209401347717
EUU,2017,3.442945111583425,2.4467300438951978,2.4306797026005547,2.799691538857026,-0.34576441451998585,-1.4501692525631975
EUU,2018,3.589426632034177,2.521785176868097,2.543374971009468,3.170979657970319,-0.3578168449907957,-1.5994325392168751
EUU,2019,3.5972337716832548,2.494776111008051,2.3987427527213034,3.1579759625736386,-0.40103509005765,-1.5620204512294797
EUU,2020,3.6839500849518774,1.9316450365898603,1.1505351576156126,4.0161690838612545,-0.8560958283198129,-1.411177336148634
FRA,1960,-0.6716735149938143,-0.7868975314867582,0.13896833838859918,-0.5624098833675631,-0.4859595011736441,0.1425257213345752
FRA,1961,-0.612794170053969,-0.839974139340756,0.1399228718926301,-0.5799269226364232,-0.4816656397398432,0.14200140266561603
FRA,1962,-0.6187318367049395,-0.9206854056944164,0.42474934613787185,-0.8244917957916317,-0.3389826427710418,0.13883067036934946
FRA,1963,-0.5041331597727052,-0.9594156432935034,0.3165162671777525,-0.7692361981007427,-0.3346072795342818,0.13356617337311588
FRA,1964,-0.4151487171562842,-0.9224354318789867,0.3601745971044019,-0.8419318411462196,-0.27363106349019434,0.10550987970952318
FRA,1965,-0.2969684349308518,-0.9942014695384344,0.07042285147909305,-0.650124098024091,-0.3553038427684928,0.0739284560942165
FRA,1966,-0.22714912895290032,-0.9683833634955538,0.11505588355953669,-0.7236227609660767,-0.3288135740251998,0.028881249390151995
FRA,1967,-0.12800012861250418,-1.0014367802164064,0.050269640783045084,-0.7013647694602931,-0.3041466272777409,0.021365133356502957
FRA,1968,-0.039259243781599645,-1.009636474524067,-0.029603015329030966,-0.6604033438248735,-0.28825402687688517,0.016805366130742915
FRA,1969,-0.013957506259370764,-0.8376226235466846,0.3575499905059657,-0.9826050801432412,-0.08387786350032995,0.015421918162510685
FRA,1970,0.16112501164281975,-0.7288673814968658,0.1762996349007862,-0.8461429858024383,0.004851364576191687,0.09204545171722259
FRA,1971,0.24932212565682071,-0.7242348368852711,0.054586854202935846,-0.7535179908511845,-0.022390113270859453,0.10417253204914398
