country_code,year,DT.DOD.DECT.CD,DT.DOD.DECT.GN.ZS,DT.ODA.ODAT.CD,DT.ODA.ODAT.GN.ZS,EG.ELC.ACCS.ZS,EG.FEC.RNEW.ZS,EG.USE.PCAP.KG.OE,EN.ATM.GHGT.KT.CE,EN.ATM.PM25.MC.ZS,EN.POP.SLUM.UR.ZS,FS.AST.PRVT.GD.ZS,FX.OWN.TOTL.ZS,GB.XPD.RSDV.GD.ZS,GC.TAX.TOTL.GD.ZS,GC.XPN.TOTL.GD.ZS,IC.BUS.EASE.XQ,IC.BUS.NREG,IT.CEL.SETS.P2,IT.NET.USER.ZS,NE.EXP.GNFS.ZS,NE.IMP.GNFS.ZS,NV.AGR.TOTL.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,SE.TER.ENRR,SE.XPD.TOTL.GD.ZS,SG.GEN.PARL.ZS,SH.DYN.MORT,SH.H2O.SMDW.ZS,SI.POV.GINI,SI.POV.NAHC,SL.TLF.TOTL.FE.ZS,SL.UEM.TOTL.MA.ZS,SP.DYN.LE00.IN,SP.DYN.LE00.MA.IN,SP.RUR.TOTL.ZS,SP.URB.TOTL.IN.ZS,TX.VAL.TECH.MF.ZS,per_allsp.adq_pop_tot,per_allsp.cov_pop_tot
IDN,1972,5814543795.7,54.7919090648387,494959991.455078,4.66413252620021,,,301.463065004681,733432.92,,,,,,12.4452234881683,10.4294478527607,,,,,16.5162138475022,18.8957055214724,,10997590361.4458,7.03764320785962,2.73901009559631,2.78820991516113,,155.2,,,,,,53.72,51.925,82.221,17.779,,,
IDN,1973,7270793342.0,46.3662928059069,597309997.558594,3.80908230230061,,,307.182723873561,409241.71,,,,,,13.8152634228685,11.3128202090799,,,,,20.0536026297865,19.4805579411852,,16273253012.0482,8.1039755351653,2.66157007217407,,,150.1,,,,,,54.288,52.534,81.72,18.28,,,
IDN,1974,9100920877.2,37.0249895993295,649929992.675781,2.64408970738316,,,310.419900306538,329453.15,,,,,,15.9693686963018,13.2330967500934,,,,,28.9979454613373,21.4204333208816,,25802409638.5542,7.6346729055067,2.57543992996216,,,145.2,,,,,,54.843,53.127,81.207,18.793,,,
IDN,1975,11497812015.2,39.4777111088792,668969970.703125,2.29690685575832,,,314.727588375119,329119.33,,,,,,16.5552699228792,13.2726913189638,,,,,22.547755586316,21.9735020763298,,30463855421.6867,4.97730086669512,2.57727003097534,,,140.5,,,,,,55.386,53.704,80.683,19.317,,,
IDN,1976,14010058797.7,38.672216575513,643380004.882813,1.77593336676556,,,320.926655486794,482736.65,,,,,,17.8900476507594,12.9180756075957,,,,,22.1740901420471,20.8324982058228,,37269156626.506,6.88656497352524,2.60879993438721,,,136.2,,,,,,55.92,54.267,80.147,19.853,,,
IDN,1977,16470538470.3,37.2856147389538,499950012.207031,1.13177499190451,,,347.979866877049,833788.53,,,,,,17.7215988890467,12.2720362743087,,,,,23.4909813946883,20.0792185453455,,45808915662.6506,8.76132560106353,2.30294990539551,,,132.0,,,,,,56.448,54.822,79.602,20.398,,,
IDN,1978,18045712413.7,36.4596077214148,625929992.675781,1.26463070400608,,,363.573642824806,502384.1,,,,,,17.8932559570914,12.402180603183,,,,,21.8671414754243,20.8476215598347,,51455719099.9207,6.76706985763171,2.43168997764587,,,128.1,,,,,,56.971,55.369,79.044,20.956,,,
IDN,1979,18623748316.7,37.9938855333322,716440002.441406,1.46159296084616,,,371.563203693214,696521.76,,,,,,20.2838996546491,13.2675938473836,,,,,30.0658227531897,23.5897131651751,,51400186379.3028,7.32430948559606,2.32768988609314,,,124.3,,,,,,57.488,55.91,78.476,21.524,,,
IDN,1980,20937697366.2,30.2238440593163,936909973.144531,1.35244198207068,,,377.788377684816,714214.48,,,,,,21.7798383565442,13.5436355914861,,,,,30.4741702735352,22.1798762039093,,72482337370.3464,9.88007752166418,3.34629011154175,,,120.6,,,,,,57.995,56.44,77.896,22.104,,,
IDN,1981,22761139319.3,27.5988445737076,964440002.441406,1.16942431372386,,,388.391921033759,637827.33,,,,,,21.9464341903122,13.7560849205027,,,,,27.6304440372406,25.5468562015289,,85518233450.7774,7.92715682412874,3.82792997360229,,,116.9,,,,,,58.489,56.957,77.185,22.815,,,
IDN,1982,25133280486.7,28.8229304326985,894750000.0,1.02610230360919,,,388.930203028474,2488671.33,,,,,,20.0561437871232,13.5596972125985,,,,,22.379034286615,26.2971931460309,,90158449307.2327,2.24644534036375,3.86066007614136,,,113.3,,,,,,58.966,57.458,76.394,23.606,,,
IDN,1983,30229383588.6,39.0776091082891,734669982.910156,0.949709951299913,,,387.182521114207,1105446.85,,,,,,18.822865330757,13.3789974164695,,,,,27.7454082629556,28.8138284014676,24.1049192918087,81052283404.6102,4.1929673681999,4.0865797996521,,,109.6,,,,,,59.423,57.941,75.585,24.415,,,
IDN,1984,32025253802.3,39.6396848337994,663469970.703125,0.821218801191029,,,393.593247163461,711331.59,,,,,,17.4843891433901,12.5840275320832,,,0.001083435,,27.3149786111737,22.795641366128,23.456098917004,84853699994.0467,6.97552780884124,5.36472988128662,,,106.0,,32.4,,,,59.863,58.405,74.756,25.244,,,
IDN,1985,36714642568.2,44.9114275438768,590859985.351563,0.722773355927405,,,398.985214500267,745108.85,,,,,,18.7508973741776,13.6495891082001,,,0.001229828,,23.7776707966994,20.9407015143453,23.767641320597,85289491750.3217,2.46214356422551,6.14904022216797,,,102.4,,,,,,60.287,58.853,73.911,26.089,,,
IDN,1986,42914295378.8,55.9616253180299,700179992.675781,0.913057293832706,,,431.259720790978,1117713.93,,,,,,14.620769821124,14.6529505323957,,,0.002691028,,20.4956024570461,20.5139357107403,24.2534416295532,79954072569.8502,5.87504510359864,6.40030002593994,,,98.8,,,,,,60.7,59.286,73.047,26.953,,,
IDN,1987,52526347016.8,72.6844622632666,1207170043.94531,1.67044750849365,,,436.73555828073,1760930.26,,,,,,15.083694595844,11.8902167895533,,,0.003681362,,24.5768000967818,22.3974477815104,23.3269453094893,75929617576.8794,4.92592736496611,7.59432983398438,,,95.2,,30.6,,,,61.107,59.708,72.165,27.835,,,
IDN,1988,54053879424.8,67.4038558865983,1560770019.53125,1.94624176077808,,,440.246843519121,813977.91,,,,,,15.0839380513536,11.2346662463196,,,0.005148136,,25.041659395038,22.2129020272362,24.1215919518553,84300174477.2008,5.7804984881177,6.86755990982056,,,91.5,,,,,,61.512,60.123,71.264,28.736,,,
IDN,1989,59380152209.8,66.0586017047131,1768359985.35156,1.9672463541381,,,456.771660547817,888790.51,,,,,,15.9572018252866,11.5788107404565,,,0.007254397,,26.0875546625977,22.9943290265198,23.4255287714725,94451427898.3379,7.45658692516847,7.93493986129761,0.871410012245178,,87.7,,,,,,61.915,60.533,70.349,29.651,,,
IDN,1990,69848505848.5,69.2097820136926,1592550048.82813,1.57798710776088,,58.5975311362571,543.775068917457,506470.0,97.6569578665325,50.7999992370605,,,,19.1370837619352,12.7210409964969,,,0.009975007,,27.3057589781449,25.5861024595444,21.5487236013603,106140727357.032,7.24213163856464,8.37944030761719,,,84.0,,31.2,,38.0065495690601,,62.32,60.941,69.416,30.584,,,
IDN,1991,79528197362.6,71.6253896554606,1791609985.35156,1.6135756570256,48.9,57.8287417363079,560.588431462948,523800.0,,,,,,17.1896969094773,11.2376247635746,,,0.01328769,,28.3512610672578,26.4883038133183,19.661807287925,116621996217.133,6.91198283591309,8.61680030822754,,,80.2,,,,37.6599113110103,2.4,62.727,61.352,68.387,31.613,,,
IDN,1992,87987351692.3,72.1827292070828,1919430053.71094,1.57465473314249,66.6965637207031,56.820768942766,574.565228278251,544380.0,,,,,,17.1229526962939,11.7102020320565,,,0.018933653,,30.3074635078275,27.1199706023253,19.5214104727292,128026966579.964,6.49750651682714,9.43188953399658,,,76.5,,,,37.9839469350962,2.59,63.131,61.765,67.297,32.703,,,
IDN,1993,89157126589.4,58.6589656180412,1876089965.82031,1.23433202718861,55.43,55.4330117013678,620.802493947326,560640.0,,,,,,14.3564203316314,10.7096397006694,,,0.027999828,,26.7548134217247,23.768572466506,17.8798444276384,158006700301.533,6.49640812045304,9.39566040039063,,,72.9,,32.0,,37.726858735807,2.63,63.529,62.176,66.192,33.808,,,
IDN,1994,107819781286.8,62.6316042166298,1505199951.17188,0.874357993343745,62.8,52.8137884773647,611.795034978233,577260.0,,,,,,15.9484191945104,9.98483333015017,,,0.040235675,0.001059744,26.5114278515733,25.3656731979016,17.286262325045,176892143931.505,7.53997109551439,10.536319732666,0.998549997806549,,69.5,,,,38.1123350038716,3.89,63.919,62.58,65.067,34.933,,,
IDN,1995,124399503875.8,63.4083656403461,1251750000.0,0.638036480993907,66.86,50.0981578077494,664.4369293251,608290.0,97.6600941703286,42.5999984741211,,,,14.9647722699912,9.71102986684022,,,0.106961074,0.026109477,26.3121650131426,27.6464250504,17.1383462031211,202132028723.115,8.22000739903493,11.3338003158569,1.00434994697571,,66.2,,,,38.0819127273819,4.04,64.291,62.965,63.924,36.076,,,
IDN,1996,129003514948.0,58.2997070519768,1057969970.70313,0.478121385968773,72.39,48.750379973486,678.317823865727,622660.0,,,,,,14.234801940785,10.3628081296661,,,0.281397471,0.056623989,25.8245519820943,26.4401916750537,16.6723873758844,227369679374.973,7.81818707670867,11.5426597595215,1.07854998111725,,63.1,,34.5,,38.0360705739557,4.23,64.637,63.317,62.765,37.235,,,
IDN,1997,136339703441.0,65.0972744894654,797580017.089844,0.380815595086564,80.3,47.0873749358569,691.002293566809,641020.0,,,,,,16.0118484144708,12.919618069772,,,0.45170293,0.194910264,27.8592432831317,28.134615525546,16.0921102228181,215748998609.635,4.69987885390397,13.3833599090576,1.07208001613617,11.4,60.1,,,,37.6718244763843,4.1,64.954,63.63,61.594,38.406,,,
IDN,1998,151484839252.8,168.197820298444,1265689941.40625,1.40533066126128,80.94,48.2996168755658,666.370628496115,647210.0,,,,,,15.0275881804252,13.4296657035522,,,0.518080989,0.255306646,52.968134566078,43.2180577941907,18.0828529531935,95445547872.715,-13.1267254923818,13.3583002090454,,11.4,57.3,,31.1,,38.2198379608905,5.31,65.244,63.901,60.407,39.593,,,
IDN,1999,151806502424.2,117.372155084583,2132459960.9375,1.64875296676962,83.73,45.0786776143905,688.373382969353,663050.0,,,,,,16.3158356093432,16.3291661347187,,,1.064624884,0.444415936,35.5141290838601,27.4297837763323,19.612676402133,140001351215.462,0.79112608199847,14.747260093689,,,54.7,,31.1,,38.0541586748537,6.03,65.513,64.137,59.208,40.792,,,
IDN,2000,144048996549.8,93.4911161187874,1645430053.71094,1.06792199807966,86.3,45.624698638916,735.913424135469,667880.0,97.1084722940437,34.4000015258789,,,0.06769,,,,,1.734793002,0.925563864,40.9773084738704,30.4595674435027,15.6787044387708,165021012077.81,4.9200677470169,14.8767995834351,,8.0,52.2,,28.6,19.1,38.1854481245068,5.69,65.772,64.349,57.998,42.002,,,
IDN,2001,132710089751.5,85.8981488426231,1458180053.71094,0.943823996559318,86.26,44.3289985656738,742.970692568006,681310.0,,,,,0.04756,11.5781845835748,,,,3.041097585,2.018613859,39.0321390955111,30.7610684301127,15.9949177621389,160446947784.909,3.64346644721492,14.1836099624634,2.46003007888794,8.0,49.9,,29.0,18.4,37.2971793454017,5.31,66.037,64.554,57.217,42.783,,,
IDN,2002,128444200507.9,67.6712950758861,1296010009.76563,0.682807596180706,87.6,44.657600402832,760.16772621768,682150.0,,,,,,11.8269595891699,15.7134455872859,,,5.382829775,2.134135733,32.6876208878375,26.3918408785348,16.3196689664379,195660611165.183,4.49947539085764,14.8034496307373,2.64568996429443,8.0,47.6,,31.7,18.2,36.3507679003434,5.89,66.321,64.771,56.432,43.568,,,
IDN,2003,134372632167.3,59.5235915692802,1738630004.88281,0.770168006918929,87.94,43.0,752.112878959136,703480.0,,,,,,12.3855320643093,16.2579278221086,,,8.395123044,2.38701978,30.4776547809661,23.1388389663355,15.1853482186248,234772463823.808,4.78036912167654,16.0132102966309,3.21799993515015,8.0,45.5,,31.9,17.4,36.523460287488,5.71,66.631,65.011,55.644,44.356,,,
IDN,2004,138041813871.8,56.3318184494941,97559997.5585938,0.039812082413722,89.01,41.4551010131836,791.090848617215,708910.0,,,,,,12.3307678952353,16.8539365479843,,,13.5864546,2.600285876,32.2166946182599,27.5446002184312,14.3357802955642,256836875295.452,5.03087394501685,16.5950794219971,2.74847006797791,11.2727272727273,49.6,,32.7,16.7,35.9379849429636,6.25,66.969,65.28,54.851,45.149,,,
IDN,2005,142131795440.2,52.2624367830087,2489000000.0,0.915215379852417,85.4211120605469,41.5732002258301,794.410007627929,703250.0,99.0002113108669,26.2999992370605,,,,,,,,20.73007286,3.602024763,34.0672676279992,29.9206682408643,13.1266186400506,285868618224.017,5.69257130383384,17.2262992858887,2.8728199005127,11.2727272727273,41.7,,33.0,16.0,35.718989750543,6.77,67.334,65.579,54.058,45.942,,,
IDN,2006,135970010956.9,38.9556675424794,1229969970.70313,0.352388743140811,90.62,40.0653991699219,802.354528572173,718590.0,,,,,,,,,23535.0,27.82291059,4.764813134,31.0347163143166,25.6224105005701,12.9738027192484,364570514304.85,5.50095178520348,17.280179977417,,11.2727272727273,40.0,,34.3,17.8,35.6169744541133,6.59,67.717,65.899,53.262,46.738,,,
IDN,2007,147827337604.3,35.6690596510526,737039978.027344,0.177839385918178,91.1,40.013801574707,788.072648620917,731410.0,,,,,,,,,24964.0,40.18813746,5.786274729,29.4357184851264,25.3935314930811,13.7166831034562,432216737774.861,6.34502222667214,17.7949295043945,3.04425001144409,11.6363636363636,38.3,,35.7,16.6,37.433885584832,6.95,68.105,66.228,52.465,47.535,,,
IDN,2008,157916194612.4,32.0905086784049,1145670043.94531,0.232814212488176,92.73,41.1221008300781,793.100056523183,725820.0,,,,,,13.3106178269489,18.4485650887534,,39302.0,59.70118703,7.917479385,29.8082841673732,28.7531154639229,14.4817402607761,510228634992.258,6.01370360009123,20.6682090759277,2.90190005302429,11.6363636363636,36.8,,35.2,15.4,37.8027048013651,6.66,68.485,66.554,51.665,48.335,,,
IDN,2009,179404705351.0,34.45488447984,902690002.441406,0.173362675713409,93.55,38.1792984008789,845.99724380826,744030.0,,,27.6587104878441,,0.08332,11.0577865188848,15.3672983977382,,29604.0,68.59298249,6.92,24.1591196686279,21.3530017000775,15.290148146172,539580085612.401,4.62887118256153,22.9891204833984,3.52513003349304,17.8571428571429,35.3,,35.1,14.1,37.8799464483509,5.74,68.853,66.872,50.866,49.134,,,41.6040097427849
IDN,2010,198278352695.5,26.9770755437552,1323760009.76563,0.180106266265445,94.15,34.8112983703613,877.075612944877,762400.0,96.4230587767447,23.0,27.2530411349395,,,10.5374850612964,14.0120971721833,,38106.0,87.36986824,10.92,24.2990309366408,22.4022429392329,13.929212707137,755094160363.071,6.22385418062366,24.0762596130371,2.81227993965149,18.0357142857143,33.9,,36.4,13.3,38.1455106857006,5.13,69.205,67.182,50.086,49.914,12.0932519957398,,
IDN,2011,219629383247.4,25.2959556544572,358109985.351563,0.0412455481818081,94.83,30.9190006256104,833.562770291426,822480.0,98.06412739208,,30.0821993577662,19.5819911956787,,11.1581278507445,15.0246573999141,,43906.0,101.9132298,12.28,26.3273530888836,23.8526600952268,13.5122870743946,892969107923.094,6.16978420771008,26.3031997680664,3.18944001197815,18.2142857142857,32.6,,39.7,12.5,37.9999556917363,4.9,69.542,67.485,49.405,50.595,10.6569835982695,,52.8032519405776
IDN,2012,252622872897.3,28.3221733653478,69010002.1362305,0.0077368815500721,96.0,28.7847995758057,853.21074500617,827220.0,99.5136026710893,,33.4341714348422,,,11.3805899447921,15.6134649232689,,47714.0,113.4883118,14.52,24.5943787881769,24.9885195110858,13.3739742350727,917869910105.749,6.03005065305615,30.4290008544922,3.40748000144959,18.5714285714286,31.3,,39.7,12.0,38.1055595268994,4.27,69.866,67.784,48.724,51.276,10.6964779565876,,55.0754214654009
IDN,2013,263643564688.9,29.7818362010023,69470001.2207031,0.007847505019437,96.4642583061542,29.7024993896484,863.821360815284,796880.0,94.2109778573132,,36.0581396070456,,0.0847,11.2853014633987,15.3750198771566,,51151.0,124.392499,14.94,23.9235763793605,24.7137962959288,13.3566991621949,912524136718.018,5.5572636889101,31.0637092590332,3.35904002189636,18.5714285714286,30.1,,40.0,11.4,37.9000099458751,4.38,70.179,68.081,48.045,51.955,9.60656428809573,,
IDN,2014,292565178479.7,33.9818069747088,-381940002.441406,-0.0443628032096247,97.01,28.3188991546631,883.921509289319,845070.0,94.4972203192688,21.7999992370605,36.4235451552096,36.0589904785156,,10.8355237532905,15.9053658966348,,57926.0,127.6154409,17.14,23.6659845969367,24.414190988586,13.3367549992146,890814755233.225,5.006668425755,30.8957595825195,3.28800988197327,16.9369369369369,28.9,,39.4,11.3,37.9205123242301,4.15,70.481,68.371,47.365,52.635,9.30597948535262,,66.0737919301497
IDN,2015,307749279474.2,36.9758143237091,-28459999.0844727,-0.0034194446973144,97.5373674369822,26.9519004821777,,852000.0,96.142372495414,,39.1187982955119,,,10.7534877772096,14.5013182937363,,57079.0,131.1804585,22.0627426,21.1601792598059,20.7774609817235,13.4926435578886,860854235065.079,4.87632230022123,33.2507209777832,3.58360004425049,17.1171171171171,27.8,,39.7,11.2,38.0616512623905,4.57,70.768,68.651,46.687,53.313,8.90308976315775,15.9433132062446,57.4129369031463
IDN,2016,318942189755.8,35.3576634886235,-108279998.779297,-0.0120038297922212,97.62,27.8348007202148,,866360.0,95.6935297519892,30.8999996185303,39.4024246939413,,0.24535,10.3363487033276,14.8729842077676,,58426.0,147.4150225,25.4473537,19.0889938536664,18.3323479486654,13.4787485470271,931877364177.742,5.03306918280177,35.4373588562012,,17.1171171171171,26.7,,38.6,10.9,38.3440746381945,4.57,71.035,68.914,46.011,53.989,8.00294797788485,,
IDN,2017,353564020104.9,35.9518379814348,280190002.441406,0.028490867279998,98.14,25.4328002929688,,912420.0,95.5671472610627,,38.7323495613041,48.8574523925781,0.2381,9.8772930803788,14.2990290989907,,,164.44059,32.33580625,20.1773044351106,19.17819263535,13.1566308462661,1015618742565.81,5.06978590134916,36.4444389343262,,19.8214285714286,25.7,,38.1,10.6,38.796021582504,4.06,71.282,69.156,45.341,54.659,8.4554467553433,3.16716991973935,54.07380642
IDN,2018,379588979497.0,37.4982580484949,962630004.882813,0.095195607851464,98.51,20.863899230957,,969580.0,,30.6000003814697,38.8054496665639,,0.22634,10.230143021132,14.8190963634313,,,119.3387219,39.90463864,21.0027464972455,22.071562457954,12.8084975586902,1042271531011.99,5.17429153955024,36.3110389709473,,19.8214285714286,24.8,,37.8,9.8,39.2350474012696,4.54,71.509,69.375,44.675,55.325,8.22259157905899,3.51800742619436,57.1256427
IDN,2019,402083881043.8,37.0342266902552,-629950012.207031,-0.0580561613679012,98.85,,,,,,37.7550092169971,,,9.75203683030881,14.4948002581832,73.0,,126.1069128,47.69064898,18.4463036035012,19.0024756869276,12.7127004560495,1119091259074.62,5.01815971508286,,,17.3913043478261,23.9,,38.2,9.4,39.5230442794957,3.8,71.716,69.572,44.015,55.985,8.09789291896394,4.27413985234138,44.5800271
IDN,2020,,,,,,,,,,,38.6883311144494,,,,,,,130.0613865,53.72649449,17.1683353704186,16.0222532818584,13.7039348025591,1058423838345.14,-2.06954349906437,,,20.3478260869565,,,,,,,,,43.359,56.641,,,
IND,1960,,,729630004.882813,1.97845999694098,,,,,,,7.84313262788227,,,,,,,,,4.4631564556351,6.83367665697623,41.3128390639122,37029883875.4573,,,,,241.4,,,,,,41.422,42.266,82.076,17.924,,,
IND,1961,,,616590026.855469,1.57992104038402,,,,,,,8.51617615457329,,,,,,,,,4.30358618999178,5.95757640480206,40.3874016121362,39232435784.0946,3.72274253269818,,,,238.1,,,,,,42.027,42.872,81.968,18.032,,,
IND,1962,,,677270019.53125,1.61505940471008,,,,,,,8.98048080708615,,,,,,,,,4.16897528315647,6.03181489594084,38.3713352032108,42161481858.7014,2.93112773666002,,,,234.9,,,,,,42.637,43.477,81.782,18.218,,,
IND,1963,,,977440002.441406,2.0284425606344,,,,,,,9.10745401050008,,,,,,,,,4.28050338493504,5.90683445823862,39.3197513062973,48421923458.7413,5.99435326095099,,,,231.7,,,,,,43.252,44.081,81.595,18.405,,,
IND,1964,,,1216010009.76563,2.1646513874356,,,,,,,8.53679190856911,,,,,,,,,3.7255511726421,5.68499774747481,41.1877383326384,56480289940.8261,7.45295012233009,,,,228.8,,,,,,43.873,44.685,81.405,18.595,,,
IND,1965,,,1284199951.17188,2.16887340420715,,,,,,,9.27009162162394,,,,,,,,,3.30747278093695,5.21156158872582,38.9521434757491,59554854574.7942,-2.63577010985357,,,,226.1,,,,,,44.5,45.29,81.215,18.785,,,
IND,1966,,,1249699951.17188,2.74436821346201,,,,,,,9.51540771803201,,,,,,,,,4.14255065956876,6.67168685172654,40.0254476136132,45865462033.91,-0.0553287698314762,,,,223.5,,,,,,45.136,45.898,81.023,18.977,,,
IND,1967,,,1382119995.11719,2.77584623618855,,,,,,,9.11672870414209,,,,,,,,,4.0344449953861,5.94661767283014,42.7676217441188,50134942203.4467,7.82596303033039,,,,221.1,,,,,,45.779,46.509,80.829,19.171,,,
IND,1968,,,924409973.144531,1.7525869439985,,,,,,,9.8206434282478,,,,,,,,,4.0387710057858,4.94297346976769,41.6335506393159,53085455870.8227,3.38792917600293,,,,218.4,,,,,,46.428,47.123,80.634,19.366,,,
IND,1969,,,905260009.765625,1.55846451410466,,,,,,,10.4001286355748,,,,,,,,,3.71384282051234,4.0309338230008,41.3583433053687,58447995016.8493,6.53970029627997,,,,215.8,,,,,,47.081,47.737,80.438,19.562,,,
IND,1970,8425121119.4,13.579308317742,824659973.144531,1.32915739417025,,,,746498.11,,,11.2365497015033,,,,,,,,,3.78282506203901,3.87894427592481,39.92780620156,62422483054.5173,5.15722973608288,,,,213.0,,,,,,47.737,48.35,80.24,19.76,,,
IND,1971,9328742281.7,13.9318252853816,1002400024.41406,1.49701445108997,,,267.347562084325,754018.475,,,12.4934379259205,,,,,,,,,3.66720521708832,4.00240134139237,38.0997785048326,67350988020.9041,1.64293038388746,4.92460012435913,,,209.9,,,,,,48.398,48.958,80.009,19.991,,,
IND,1972,10029268976.8,14.1113138586221,613900024.414063,0.863765439172281,,,267.308741782678,767242.36,,,12.9223576802102,,,,,,,,,4.02748926158673,3.70891033572639,38.0177222720281,71463193830.4064,-0.553301312377599,,,,206.6,,,,,,49.061,49.558,79.679,20.321,,,
IND,1973,10965917520.3,12.8856255776567,778710021.972656,0.915032030665318,,,268.60274134544,773571.615,,,13.093863834094,,,,,,,,,4.20876319232271,4.72333282643708,41.1620452004123,85515269585.522,3.29552113522355,4.98321008682251,,,202.9,,,,,,49.722,50.146,79.347,20.653,,,
IND,1974,12696953185.8,12.8043772650961,1230400024.41406,1.24080996984383,,,272.713551754818,796885.36,,,12.9137997938418,,,8.18112088552086,8.73291191537275,,,,,4.83132100338351,6.02056925037022,38.1996932775489,99525899115.7756,1.18533626034041,,,,199.0,,,,,,50.374,50.719,79.009,20.991,,,
IND,1975,13865614018.8,14.1229173890533,1605189941.40625,1.63497735516669,,,275.907783449571,827298.045,,,14.9337333298857,,,9.02450290810672,10.1123721143245,,,,,5.64706215784259,6.64691605611397,35.2695013495212,98472796457.114,9.14991201480568,,,,194.5,,,,,,51.012,51.275,78.668,21.332,,,
IND,1976,14586390285.7,14.2366681695555,1744609985.35156,1.70278135715956,,,280.447908915716,852598.24,,,17.8877016986059,,,9.18183799057709,10.6293661862446,,,,,6.68651286170258,6.11469021104386,33.4429712884776,102717164465.894,1.66310363661293,4.96716022491455,,,189.6,,,,,,51.63,51.812,78.323,21.677,,,
IND,1977,15414657569.6,12.7167688924553,988809997.558594,0.815747489733447,,,281.947670825747,871680.045,,,18.0417851882955,,,8.59709420647853,10.5053165032313,,,,,6.38317181382281,6.26492932389808,34.9477259662017,121487322474.298,7.2547645858358,4.83135986328125,,,184.4,,,,,,52.222,52.33,77.974,22.026,,,
IND,1978,16520249175.3,12.0488845912931,1131150024.41406,0.824993373585475,,,279.380856457616,875174.32,,,19.6954206980837,,,9.30227453062782,11.2699438975205,,,,,6.31482523475021,6.5881866082292,33.160038281816,137300295308.038,5.71253208900177,4.9843602180481,,,178.9,,,,,,52.786,52.828,77.621,22.379,,,
IND,1979,18190384895.1,11.875084806451,1363189941.40625,0.889920485732041,,,285.537779387628,905452.595,,,20.9567362384974,,,9.68904892322302,12.3144477460542,,,,,6.74963815734046,8.16916637412405,31.280959448738,152991653792.864,-5.23818270278925,4.95850992202759,,,173.3,,,,,,53.319,53.305,77.264,22.736,,,
IND,1980,20723360696.4,11.0961065450917,2185959960.9375,1.17044937764755,,,286.163833111389,929414.77,,,20.5434589535461,,,9.0260717385052,11.702478124128,,,,,6.13955113205993,9.2450257161908,33.0574847297758,186325345089.754,6.73582152799834,4.96351003646851,,,167.9,,,,,,53.814,53.758,76.902,23.098,,,
IND,1981,22480074709.1,11.6154843127847,1972469970.70313,1.01917784075987,,,293.741758467434,979738.35,,,21.2254624471453,,,9.21369031468096,11.3760338673946,,,,,5.93602662650719,8.57123813494003,31.715142387441,193490610032.1,6.00620362381754,5.24741983413696,,,162.8,,,,,,54.268,54.182,76.583,23.417,,,
IND,1982,26942860601.2,13.4676142638651,1635750000.0,0.817643321479243,,,298.083940563392,1011305.49,,,22.6878989177951,,,9.26912135171453,11.9598728187449,,,,,5.98329984870626,8.14262790099815,30.5704700827392,200715145360.918,3.47573324031229,4.9403600692749,,,158.0,,,,,,54.686,54.577,76.353,23.647,,,
IND,1983,30649492455.0,14.1016505674212,1830510009.76563,0.842206850758818,,,300.702227468504,1059291.57,,,22.8926687644685,,,9.26849740605286,12.077792698631,,,,,5.83762942419484,7.85296446248906,31.32414521668,218262273410.099,7.28889290124583,5.55459022521973,,,153.6,,32.1,,,,55.074,54.949,76.121,23.879,,,
IND,1984,32763961315.2,15.5308683631606,1665939941.40625,0.789693702846263,,,306.066707101264,1117754.1,,,24.2825746449059,,,9.30653986452717,13.1429596851194,,,,,6.28340139298242,7.7259745513612,30.1467925285446,212158234164.06,3.82073785597366,5.85675001144409,,,149.5,,,,,,55.441,55.302,75.887,24.113,,,
IND,1985,38934813159.4,16.8298242293943,1587010009.76563,0.685995317488676,,,314.898045822356,1140356.79,,,24.5636651595182,,,10.0754185427955,14.3789451249266,,,,,5.25455499627934,7.64548119785037,28.6352843497391,232511877842.041,5.25429922330882,5.82862997055054,,,145.6,,,,,,55.801,55.647,75.652,24.348,,,
IND,1986,44909442697.3,18.1397801863604,1989939941.40625,0.803774684189933,,,318.867320406708,1199500.61,,,25.8010010959578,,,10.4273088591227,15.338638235911,,,,,5.19622166028455,7.02305023891085,27.4687606025091,248985994044.2,4.77656417048958,5.98726987838745,,,141.7,,,,,,56.169,55.994,75.415,24.585,,,
IND,1987,53424896488.5,19.2859862568521,1695479980.46875,0.612055534990635,,,323.883124469127,1202058.62,,,25.3823595128301,,,10.4083099657401,15.7672189200633,,,,,5.60458088400527,6.98023315167344,26.8840702791725,279033584092.159,3.96535563390586,6.33130979537964,,,137.8,,32.6,,,,56.553,56.352,75.177,24.823,,,
IND,1988,59288500301.3,20.2016596316478,1947650024.41406,0.663632284082595,,,334.256824699091,1305250.63,,,25.2751174407877,,,10.3567380103292,15.5195025033347,,,,,6.03521975491727,7.45523036139782,27.9822289098659,296588994812.059,9.62778291984819,5.53362989425659,,,133.8,,,,,,56.963,56.727,74.937,25.063,,,
IND,1989,73721064976.0,25.1949216518246,1766109985.35156,0.603585999794275,,,342.700995958103,1365390.78,,,26.5898140096385,,,10.4683445141696,15.9715336419757,,,,,7.0161302779135,8.15200181269201,26.917943145353,296042354986.126,5.94734332826501,5.74981021881104,,,130.0,,,,,,57.4,57.122,74.695,25.305,,,
