country_code,year,SP.URB.TOTL.IN.ZS,SP.RUR.TOTL.ZS,SP.DYN.LE00.MA.IN,SP.DYN.LE00.IN,NY.GDP.MKTP.CD,NE.IMP.GNFS.ZS,NE.EXP.GNFS.ZS,NY.GDP.MKTP.KD.ZG,SH.DYN.MORT,EG.USE.PCAP.KG.OE,EN.ATM.GHGT.KT.CE,NV.AGR.TOTL.ZS,FS.AST.PRVT.GD.ZS,SE.TER.ENRR,GC.TAX.TOTL.GD.ZS
IDN,1992,32.703,67.297,61.765,63.131,128026966579.964,27.1199706023253,30.3074635078275,6.49750651682714,76.5,574.565228278251,544380.0,19.5214104727292,,9.43188953399658,17.1229526962939
IDN,1993,33.808,66.192,62.176,63.529,158006700301.533,23.768572466506,26.7548134217247,6.49640812045304,72.9,620.802493947326,560640.0,17.8798444276384,,9.39566040039063,14.3564203316314
IDN,1994,34.933,65.067,62.58,63.919,176892143931.505,25.3656731979016,26.5114278515733,7.53997109551439,69.5,611.795034978233,577260.0,17.286262325045,,10.536319732666,15.9484191945104
IDN,1995,36.076,63.924,62.965,64.291,202132028723.115,27.6464250504,26.3121650131426,8.22000739903493,66.2,664.4369293251,608290.0,17.1383462031211,,11.3338003158569,14.9647722699912
IDN,1996,37.235,62.765,63.317,64.637,227369679374.973,26.4401916750537,25.8245519820943,7.81818707670867,63.1,678.317823865727,622660.0,16.6723873758844,,11.5426597595215,14.234801940785
IDN,1997,38.406,61.594,63.63,64.954,215748998609.635,28.134615525546,27.8592432831317,4.69987885390397,60.1,691.002293566809,641020.0,16.0921102228181,,13.3833599090576,16.0118484144708
IDN,1998,39.593,60.407,63.901,65.244,95445547872.715,43.2180577941907,52.968134566078,-13.1267254923818,57.3,666.370628496115,647210.0,18.0828529531935,,13.3583002090454,15.0275881804252
IDN,1999,40.792,59.208,64.137,65.513,140001351215.462,27.4297837763323,35.5141290838601,0.79112608199847,54.7,688.373382969353,663050.0,19.612676402133,,14.747260093689,16.3158356093432
IDN,2000,42.002,57.998,64.349,65.772,165021012077.81,30.4595674435027,40.9773084738704,4.9200677470169,52.2,735.913424135469,667880.0,15.6787044387708,,14.8767995834351,
IDN,2001,42.783,57.217,64.554,66.037,160446947784.909,30.7610684301127,39.0321390955111,3.64346644721492,49.9,742.970692568006,681310.0,15.9949177621389,,14.1836099624634,11.5781845835748
IDN,2002,43.568,56.432,64.771,66.321,195660611165.183,26.3918408785348,32.6876208878375,4.49947539085764,47.6,760.16772621768,682150.0,16.3196689664379,,14.8034496307373,11.8269595891699
IDN,2003,44.356,55.644,65.011,66.631,234772463823.808,23.1388389663355,30.4776547809661,4.78036912167654,45.5,752.112878959136,703480.0,15.1853482186248,,16.0132102966309,12.3855320643093
IDN,2004,45.149,54.851,65.28,66.969,256836875295.452,27.5446002184312,32.2166946182599,5.03087394501685,49.6,791.090848617215,708910.0,14.3357802955642,,16.5950794219971,12.3307678952353
IDN,2005,45.942,54.058,65.579,67.334,285868618224.017,29.9206682408643,34.0672676279992,5.69257130383384,41.7,794.410007627929,703250.0,13.1266186400506,,17.2262992858887,
IDN,2006,46.738,53.262,65.899,67.717,364570514304.85,25.6224105005701,31.0347163143166,5.50095178520348,40.0,802.354528572173,718590.0,12.9738027192484,,17.280179977417,
IDN,2007,47.535,52.465,66.228,68.105,432216737774.861,25.3935314930811,29.4357184851264,6.34502222667214,38.3,788.072648620917,731410.0,13.7166831034562,,17.7949295043945,
IDN,2008,48.335,51.665,66.554,68.485,510228634992.258,28.7531154639229,29.8082841673732,6.01370360009123,36.8,793.100056523183,725820.0,14.4817402607761,,20.6682090759277,13.3106178269489
IDN,2009,49.134,50.866,66.872,68.853,539580085612.401,21.3530017000775,24.1591196686279,4.62887118256153,35.3,845.99724380826,744030.0,15.290148146172,27.6587104878441,22.9891204833984,11.0577865188848
IDN,2010,49.914,50.086,67.182,69.205,755094160363.071,22.4022429392329,24.2990309366408,6.22385418062366,33.9,877.075612944877,762400.0,13.929212707137,27.2530411349395,24.0762596130371,10.5374850612964
IDN,2011,50.595,49.405,67.485,69.542,892969107923.094,23.8526600952268,26.3273530888836,6.16978420771008,32.6,833.562770291426,822480.0,13.5122870743946,30.0821993577662,26.3031997680664,11.1581278507445
IDN,2012,51.276,48.724,67.784,69.866,917869910105.749,24.9885195110858,24.5943787881769,6.03005065305615,31.3,853.21074500617,827220.0,13.3739742350727,33.4341714348422,30.4290008544922,11.3805899447921
IDN,2013,51.955,48.045,68.081,70.179,912524136718.018,24.7137962959288,23.9235763793605,5.5572636889101,30.1,863.821360815284,796880.0,13.3566991621949,36.0581396070456,31.0637092590332,11.2853014633987
IDN,2014,52.635,47.365,68.371,70.481,890814755233.225,24.414190988586,23.6659845969367,5.006668425755,28.9,883.921509289319,845070.0,13.3367549992146,36.4235451552096,30.8957595825195,10.8355237532905
IDN,2015,53.313,46.687,68.651,70.768,860854235065.079,20.7774609817235,21.1601792598059,4.87632230022123,27.8,,852000.0,13.4926435578886,39.1187982955119,33.2507209777832,10.7534877772096
IDN,2016,53.989,46.011,68.914,71.035,931877364177.742,18.3323479486654,19.0889938536664,5.03306918280177,26.7,,866360.0,13.4787485470271,39.4024246939413,35.4373588562012,10.3363487033276
IDN,2017,54.659,45.341,69.156,71.282,1015618742565.81,19.17819263535,20.1773044351106,5.06978590134916,25.7,,912420.0,13.1566308462661,38.7323495613041,36.4444389343262,9.8772930803788
IDN,2018,55.325,44.675,69.375,71.509,1042271531011.99,22.071562457954,21.0027464972455,5.17429153955024,24.8,,969580.0,12.8084975586902,38.8054496665639,36.3110389709473,10.230143021132
IDN,2019,55.985,44.015,69.572,71.716,1119091259074.62,19.0024756869276,18.4463036035012,5.01815971508286,23.9,,,12.7127004560495,37.7550092169971,,9.75203683030881
IDN,2020,56.641,43.359,,,1058423838345.14,16.0222532818584,17.1683353704186,-2.06954349906437,,,,13.7039348025591,38.6883311144494,,
IND,1960,17.924,82.076,42.266,41.422,37029883875.4573,6.83367665697623,4.4631564556351,,241.4,,,41.3128390639122,7.84313262788227,,
IND,1961,18.032,81.968,42.872,42.027,39232435784.0946,5.95757640480206,4.30358618999178,3.72274253269818,238.1,,,40.3874016121362,8.51617615457329,,
IND,1962,18.218,81.782,43.477,42.637,42161481858.7014,6.03181489594084,4.16897528315647,2.93112773666002,234.9,,,38.3713352032108,8.98048080708615,,
IND,1963,18.405,81.595,44.081,43.252,48421923458.7413,5.90683445823862,4.28050338493504,5.99435326095099,231.7,,,39.3197513062973,9.10745401050008,,
IND,1964,18.595,81.405,44.685,43.873,56480289940.8261,5.68499774747481,3.7255511726421,7.45295012233009,228.8,,,41.1877383326384,8.53679190856911,,
IND,1965,18.785,81.215,45.29,44.5,59554854574.7942,5.21156158872582,3.30747278093695,-2.63577010985357,226.1,,,38.9521434757491,9.27009162162394,,
IND,1966,18.977,81.023,45.898,45.136,45865462033.91,6.67168685172654,4.14255065956876,-0.0553287698314762,223.5,,,40.0254476136132,9.51540771803201,,
IND,1967,19.171,80.829,46.509,45.779,50134942203.4467,5.94661767283014,4.0344449953861,7.82596303033039,221.1,,,42.7676217441188,9.11672870414209,,
IND,1968,19.366,80.634,47.123,46.428,53085455870.8227,4.94297346976769,4.0387710057858,3.38792917600293,218.4,,,41.6335506393159,9.8206434282478,,
IND,1969,19.562,80.438,47.737,47.081,58447995016.8493,4.0309338230008,3.71384282051234,6.53970029627997,215.8,,,41.3583433053687,10.4001286355748,,
IND,1970,19.76,80.24,48.35,47.737,62422483054.5173,3.87894427592481,3.78282506203901,5.15722973608288,213.0,,746498.11,39.92780620156,11.2365497015033,,
IND,1971,19.991,80.009,48.958,48.398,67350988020.9041,4.00240134139237,3.66720521708832,1.64293038388746,209.9,267.347562084325,754018.475,38.0997785048326,12.4934379259205,4.92460012435913,
IND,1972,20.321,79.679,49.558,49.061,71463193830.4064,3.70891033572639,4.02748926158673,-0.553301312377599,206.6,267.308741782678,767242.36,38.0177222720281,12.9223576802102,,
IND,1973,20.653,79.347,50.146,49.722,85515269585.522,4.72333282643708,4.20876319232271,3.29552113522355,202.9,268.60274134544,773571.615,41.1620452004123,13.093863834094,4.98321008682251,
IND,1974,20.991,79.009,50.719,50.374,99525899115.7756,6.02056925037022,4.83132100338351,1.18533626034041,199.0,272.713551754818,796885.36,38.1996932775489,12.9137997938418,,8.18112088552086
IND,1975,21.332,78.668,51.275,51.012,98472796457.114,6.64691605611397,5.64706215784259,9.14991201480568,194.5,275.907783449571,827298.045,35.2695013495212,14.9337333298857,,9.02450290810672
IND,1976,21.677,78.323,51.812,51.63,102717164465.894,6.11469021104386,6.68651286170258,1.66310363661293,189.6,280.447908915716,852598.24,33.4429712884776,17.8877016986059,4.96716022491455,9.18183799057709
IND,1977,22.026,77.974,52.33,52.222,121487322474.298,6.26492932389808,6.38317181382281,7.2547645858358,184.4,281.947670825747,871680.045,34.9477259662017,18.0417851882955,4.83135986328125,8.59709420647853
IND,1978,22.379,77.621,52.828,52.786,137300295308.038,6.5881866082292,6.31482523475021,5.71253208900177,178.9,279.380856457616,875174.32,33.160038281816,19.6954206980837,4.9843602180481,9.30227453062782
IND,1979,22.736,77.264,53.305,53.319,152991653792.864,8.16916637412405,6.74963815734046,-5.23818270278925,173.3,285.537779387628,905452.595,31.280959448738,20.9567362384974,4.95850992202759,9.68904892322302
IND,1980,23.098,76.902,53.758,53.814,186325345089.754,9.2450257161908,6.13955113205993,6.73582152799834,167.9,286.163833111389,929414.77,33.0574847297758,20.5434589535461,4.96351003646851,9.0260717385052
IND,1981,23.417,76.583,54.182,54.268,193490610032.1,8.57123813494003,5.93602662650719,6.00620362381754,162.8,293.741758467434,979738.35,31.715142387441,21.2254624471453,5.24741983413696,9.21369031468096
IND,1982,23.647,76.353,54.577,54.686,200715145360.918,8.14262790099815,5.98329984870626,3.47573324031229,158.0,298.083940563392,1011305.49,30.5704700827392,22.6878989177951,4.9403600692749,9.26912135171453
IND,1983,23.879,76.121,54.949,55.074,218262273410.099,7.85296446248906,5.83762942419484,7.28889290124583,153.6,300.702227468504,1059291.57,31.32414521668,22.8926687644685,5.55459022521973,9.26849740605286
IND,1984,24.113,75.887,55.302,55.441,212158234164.06,7.7259745513612,6.28340139298242,3.82073785597366,149.5,306.066707101264,1117754.1,30.1467925285446,24.2825746449059,5.85675001144409,9.30653986452717
IND,1985,24.348,75.652,55.647,55.801,232511877842.041,7.64548119785037,5.25455499627934,5.25429922330882,145.6,314.898045822356,1140356.79,28.6352843497391,24.5636651595182,5.82862997055054,10.0754185427955
IND,1986,24.585,75.415,55.994,56.169,248985994044.2,7.02305023891085,5.19622166028455,4.77656417048958,141.7,318.867320406708,1199500.61,27.4687606025091,25.8010010959578,5.98726987838745,10.4273088591227
IND,1987,24.823,75.177,56.352,56.553,279033584092.159,6.98023315167344,5.60458088400527,3.96535563390586,137.8,323.883124469127,1202058.62,26.8840702791725,25.3823595128301,6.33130979537964,10.4083099657401
IND,1988,25.063,74.937,56.727,56.963,296588994812.059,7.45523036139782,6.03521975491727,9.62778291984819,133.8,334.256824699091,1305250.63,27.9822289098659,25.2751174407877,5.53362989425659,10.3567380103292
IND,1989,25.305,74.695,57.122,57.4,296042354986.126,8.15200181269201,7.0161302779135,5.94734332826501,130.0,342.700995958103,1365390.78,26.917943145353,26.5898140096385,5.74981021881104,10.4683445141696
IND,1990,25.547,74.453,57.536,57.865,320979026419.633,8.45291127606256,7.05335023415339,5.53345456306511,126.2,350.075733460848,1226440.0,26.8964382499641,24.9164565697498,5.94715023040771,9.99359139611536
IND,1991,25.778,74.222,57.967,58.353,270105341879.226,8.49348578059959,8.49424077053547,1.05683143294308,122.7,357.366762834635,1281480.0,27.3332181443779,23.8217444526828,6.02975988388062,10.1709224201253
IND,1992,25.984,74.016,58.405,58.851,288208430383.964,9.59017211680717,8.84292692502088,5.48239602167047,119.4,363.078344788493,1313710.0,26.669771971317,24.6982402507395,,9.80522844222105
IND,1993,26.191,73.809,58.843,59.349,279296022987.919,9.81732233160511,9.83421745486326,4.75077621965234,116.1,364.514499446781,1345440.0,26.881800844094,23.8320553867162,,8.53523362003571
IND,1994,26.399,73.601,59.277,59.84,327275583539.559,10.1900594601826,9.88808491615672,6.65892406734025,112.8,371.225914127569,1391780.0,26.3886188842791,23.6473414039551,,8.98177201621707
IND,1995,26.607,73.393,59.703,60.32,360281952716.797,12.0234806709882,10.8439680348823,7.57449184032379,109.5,385.09185736623,1457390.0,24.4568552670561,22.5107747019848,5.53655004501343,9.22682469075296
IND,1996,26.817,73.183,60.121,60.783,392897054348.071,11.5443185997804,10.3851692716063,7.5495222488198,106.1,389.426516032456,1509060.0,25.4170307460273,23.4024420368578,6.26905012130737,9.23146869089268
IND,1997,27.028,72.972,60.531,61.233,415867753863.874,11.9286695483601,10.6907173181022,4.0498208490926,102.6,397.378185506455,1567730.0,24.3453570949732,23.5553253456166,6.5457501411438,9.00857773246063
IND,1998,27.24,72.76,60.936,61.669,421351477504.743,12.681000899683,11.018469179248,6.18441582090618,99.0,399.498829204299,1601880.0,24.3788210472195,23.6777468577409,,8.11314351093247
IND,1999,27.453,72.547,61.335,62.093,458820417337.807,13.363533431492,11.4520646128009,8.84575556105509,95.4,414.96249255415,1678280.0,22.9889609802859,25.4228622073471,,8.63830002757078
IND,2000,27.667,72.333,61.729,62.505,468394937262.37,13.9036865989046,12.9972363111656,3.84099115681285,91.8,417.287588979865,1717560.0,21.6089574707079,28.339551157121,9.50872039794922,8.81014349623956
IND,2001,27.918,72.082,62.121,62.907,485441014538.638,13.4348751195257,12.5583796339108,4.82396626390641,88.2,416.014440832226,1741320.0,21.6205046124833,28.6194154254102,9.69449996948242,8.07945444456957
IND,2002,28.244,71.756,62.511,63.304,514937948870.08,15.244279010869,14.2643839244292,3.8039753213758,84.6,421.270490829666,1763940.0,19.5366997010537,32.306489073813,10.176420211792,8.67627393097178
IND,2003,28.572,71.428,62.902,63.699,607699285433.872,15.6445222747906,14.9479138582269,7.86038147553259,81.2,424.294344834093,1808910.0,19.5806067890042,31.6262656187623,10.6253700256348,9.10808432217665
IND,2004,28.903,71.097,63.293,64.095,709148514804.659,19.6446890963991,17.8591249630479,7.92293661286503,77.8,439.703004540807,1894780.0,17.8146906484855,36.1918038545968,10.9332103729248,9.57081708050975
IND,2005,29.235,70.765,63.689,64.5,820381595512.902,22.396422920159,19.6052466949414,7.92343062149763,74.5,449.76585702652,1969680.0,17.6202069547056,40.0679804782779,10.6796398162842,10.0809315264093
IND,2006,29.569,70.431,64.091,64.918,940259888792.141,24.4565390769537,21.2679414220966,8.06073257303272,71.2,466.138261080584,2065570.0,16.8094420943591,43.6277524332218,11.4863595962524,11.1293370539256
IND,2007,29.906,70.094,64.499,65.35,1216735441524.86,24.8865689304956,20.7996997489457,7.66081506504928,67.9,485.099628652313,2209240.0,16.750119759587,45.627764745807,13.1266803741455,12.1083469904396
IND,2008,30.246,69.754,64.91,65.794,1198895582137.51,29.2708631790835,24.0973572601391,3.08669805953289,64.7,501.559636179128,2309340.0,16.7909423598037,49.559366687116,15.0472097396851,10.9771721522223
IND,2009,30.587,69.413,65.32,66.244,1341886602798.69,25.8723502686493,20.4005193744525,7.86188883303498,61.4,544.626597293667,2452660.0,16.744270156395,48.1244479114314,16.0309295654297,9.80972540643427
IND,2010,30.93,69.07,65.723,66.693,1675615335600.56,26.8542732486568,22.4009332488238,8.49758470158106,58.2,561.653405869891,2564130.0,17.0265090139755,50.5553749785886,17.8338794708252,10.3880397905448
IND,2011,31.276,68.724,66.115,67.13,1823049927772.05,31.0834686939485,24.5404113195634,5.2413150014405,55.1,577.994426290311,2671200.0,17.1919735574898,51.2892331325282,22.7646503448486,10.1773871997575
IND,2012,31.634,68.366,66.488,67.545,1827637859136.23,31.259291067324,24.5344306614108,5.45638875293319,52.0,599.155619780044,2814000.0,16.8453770659702,51.8885076473311,24.2679805755615,10.836771720966
IND,2013,32.003,67.997,66.84,67.931,1856722121394.42,28.4132706461605,25.4308613005206,6.38610640092348,49.1,605.794037758373,2875980.0,17.148423543466,52.3857095169752,23.7948303222656,11.0016256942924
IND,2014,32.384,67.616,67.167,68.286,2039127446299.3,25.9542227389401,22.9679630081088,7.41022760516408,46.2,636.57183398644,3048790.0,16.7919345145807,51.8821873589436,25.4321308135986,9.98465419070944
IND,2015,32.777,67.223,67.468,68.607,2103587813812.2,22.1097247094659,19.8131891564097,7.99625378566586,43.5,,3063650.0,16.17450810661,51.8675240772184,26.7689895629883,10.5697090519745
IND,2016,33.182,66.818,67.745,68.897,2294797980509.51,20.9242508026768,19.1582349105904,8.25630550178155,40.9,,3103110.0,16.3638005613987,49.1012254191341,26.8292198181152,11.1477384183739
IND,2017,33.6,66.4,68.0,69.165,2651472946375.05,21.9507321152231,18.7917648392972,6.79538341898569,38.5,,3229920.0,16.5583314047008,48.794021399068,27.4421291351318,11.3874439798125
IND,2018,34.03,65.97,68.239,69.416,2701111782774.57,23.6574164799281,19.9412406764114,6.53298901141864,36.3,,3374990.0,15.9701574808791,50.3720419689919,28.0605506896973,12.0255158685137
IND,2019,34.472,65.528,68.464,69.656,2870504096717.48,20.9573845344725,18.4293865080003,4.04155418650819,34.3,,,16.6774623971688,50.1255537826717,28.5729007720947,
IND,2020,34.926,65.074,,,2622983732006.45,18.3932965777645,18.0765867880475,-7.9646104111382,,,,18.3189877325451,55.2509137556869,,
ITA,1960,59.361,40.639,66.68,69.1239024390244,40385288344.1911,,,,51.9,794.816044717399,,,,,
ITA,1961,59.856,40.144,67.17,69.760243902439,44842760293.1924,,,8.20724591384771,49.8,890.688346111265,,,,,
ITA,1962,60.355,39.645,66.54,69.149756097561,50383891898.9911,,,6.20365045787146,47.6,1007.04834663111,,,,,
ITA,1963,60.853,39.147,66.57,69.2480487804878,57710743059.8341,,,5.60972797819814,45.4,1119.72317177866,,,,,
ITA,1964,61.35,38.65,67.58,70.3117073170732,63175417019.0094,,,2.79770227911507,43.2,1221.73080588714,,,,,
ITA,1965,61.843,38.157,67.44,70.1717073170732,67978153850.5191,,,3.26802371964163,41.1,1316.46285381488,,,,,
ITA,1966,62.334,37.666,68.17,70.9260975609756,73654870011.2757,,,5.98479422519729,39.3,1431.0744873284,,,,,
ITA,1967,62.822,37.178,68.22,70.9565853658537,81133120065.4202,,,7.17861246556171,37.8,1551.51917278665,,,,,
ITA,1968,63.309,36.691,67.98,70.78,87942231678.3505,,,6.54455465470546,36.4,1698.42756042697,,,,,
ITA,1969,63.792,36.208,67.89,70.8119512195122,97085082807.3751,,,6.09805999558601,35.1,1832.49991828227,,,,,
ITA,1970,64.272,35.728,68.71,71.5587804878049,113395315985.13,14.9353098163458,15.1635361898074,5.26869297920993,33.5,2026.21747487312,388249.306,,,,
ITA,1971,64.75,35.25,68.88,71.8068292682927,124672365792.759,14.816034917589,15.5800549485185,1.81810793366802,31.8,1949.14872333929,398701.797,,,16.8690490722656,
ITA,1972,65.039,34.961,69.09,72.0753658536586,145260039840.637,15.509281289835,16.3135265683258,3.69048582478699,29.8,2050.73787711576,416781.6244,,,19.515380859375,
ITA,1973,65.241,34.759,69.08,72.0263414634146,175492055795.417,17.9592199627794,16.1054466808494,7.12586230436492,27.6,2175.58754564221,442434.685,,,20.3518905639648,12.5506064689961
ITA,1974,65.442,34.558,69.71,72.7343902439025,199564489431.378,22.278876634491,18.5240181835671,5.50014110132227,25.3,2212.20669215371,444569.749,,,21.6620807647705,13.4981706996142
ITA,1975,65.643,34.357,69.54,72.6473170731708,227695851126.928,18.6681922739827,18.7322553299409,-2.09016291535852,23.1,2106.07874846993,425696.331,,,23.9639492034912,12.7138236197693
ITA,1976,65.844,34.156,69.87,72.9919512195122,224717278436.846,21.1474482764303,20.0447036610309,7.12538513712093,21.1,2264.05718699758,454591.3069,,,25.1782093048096,14.0733844475003
ITA,1977,66.044,33.956,70.15,73.3646341463415,257596313364.055,20.4298819695325,21.3796748931565,2.56050084476698,19.5,2204.17980666785,446956.652,,,26.1759395599365,14.90944062829
ITA,1978,66.243,33.757,70.42,73.6931707317073,315058323066.393,19.5894312829736,21.6787568559513,3.24013975184891,18.2,2247.56551683966,457629.696,,,26.6822204589844,15.6219819198489
ITA,1979,66.442,33.558,70.71,74.0026829268293,393677161500.816,21.3251900067763,22.3852291823083,5.95915942625737,17.0,2340.04203541587,475665.266,,,27.2181701660156,15.7798498188031
ITA,1980,66.64,33.36,70.67,73.9431707317073,477256775943.929,22.7865568593197,20.1860994596673,3.4300164144226,16.1,2318.42730013811,477727.329,,,26.8938999176025,17.3682515016408
ITA,1981,66.837,33.163,71.11,74.3539024390244,430702851303.015,23.6166875243835,21.6653504736294,0.844227607248143,15.2,2265.93108965354,466863.848,,,26.77952003479,17.7843394527004
ITA,1982,66.886,33.114,71.6,74.8146341463415,427272645669.291,22.3883172261152,21.1199718674431,0.413585694627969,14.3,2206.54273410646,456718.484,,,,19.388292337816
ITA,1983,66.866,33.134,71.45,74.640243902439,443042373788.883,19.8567788592689,20.3329150217345,1.16920349453939,13.5,2203.86418771745,451604.575,,,24.7371196746826,21.1283365413518
ITA,1984,66.846,33.154,72.17,75.389512195122,437887689001.543,21.431051335072,21.0046160323199,3.22585231527985,12.7,2253.71892374528,460419.075,,,24.8430099487305,20.9558344369269
ITA,1985,66.826,33.174,72.3,75.4707317073171,452217492140.757,21.524562096082,21.1125929250833,2.79808576720868,12.0,2284.81129783538,462915.588,,,25.794059753418,20.3961087234983
ITA,1986,66.806,33.194,72.6,75.7707317073171,640386352773.087,17.4594258211521,18.7039210907257,2.85997186384608,11.4,2311.54807247948,464970.255,,,25.6077098846436,22.1763905904046
ITA,1987,66.786,33.214,73.0,76.219512195122,805713128174.485,17.5785578982814,17.9840507762566,3.19196062848015,10.8,2407.25635314456,470135.089,,,24.8379192352295,21.4923386549272
ITA,1988,66.766,33.234,73.2,76.3707317073171,891608957155.608,17.5331135043533,17.5779880673683,4.19437730753005,10.4,2462.79677752614,497868.0,,,26.4842090606689,23.2404059156401
ITA,1989,66.746,33.254,73.6,76.819512195122,928661332204.347,18.5361108592725,18.5166585208752,3.38838345408922,10.0,2566.10892465158,517577.285,,,28.0650196075439,23.9476734943362
ITA,1990,66.726,33.274,73.8,76.9707317073171,1181222653522.95,18.0623118997233,18.2594374997197,1.98577494287171,9.7,2583.88807748482,491250.0,3.18236867675993,,29.5391807556152,24.1777296606365
ITA,1991,66.706,33.294,73.8,77.0195121951219,1246220156079.29,16.8424279475727,17.0360093491459,1.53844755776618,9.3,2645.67323732766,488850.0,3.23918862756617,,31.7643795013428,24.8085232753372
ITA,1992,66.742,33.258,74.2,77.419512195122,1320161644933.23,17.4345216672251,17.4791899576077,0.834275453554895,8.9,2627.34000777188,485620.0,3.11791057575114,,33.8049697875977,25.4978052359135
ITA,1993,66.802,33.198,74.6,77.7219512195122,1064958075550.63,17.360133115033,20.399096084404,-0.852805763831867,8.5,2611.99043754026,479320.0,2.99856799968214,,35.9851608276367,26.2749378403874
ITA,1994,66.862,33.138,74.8,77.9219512195122,1099216688280.5,18.5839403598181,21.8710884743664,2.15102363802566,8.0,2578.46597846012,474030.0,2.99160111240598,,40.0616607666016,25.0940032697273
ITA,1995,66.922,33.078,75.0,78.1707317073171,1174662070605.02,21.0120646415781,24.6724895248457,2.88683675924553,7.5,2799.37576154289,499020.0,2.97770832119057,,41.478889465332,24.3630312862259
ITA,1996,66.982,33.018,75.4,78.5219512195122,1312426527795.21,19.1740161111386,23.7046822237544,1.26678480191715,7.0,2796.15473585155,495260.0,2.97458763384875,,42.3377914428711,24.2906235146973
ITA,1997,67.042,32.958,75.8,78.8243902439024,1241879604365.62,20.4387154276353,24.149790549301,1.83021223388438,6.6,2834.4029460732,499040.0,2.86191157417083,,46.8524589538574,25.7756322038586
ITA,1998,67.102,32.898,76.0,78.9756097560976,1270052525928.4,21.0297859404713,24.0629522904606,1.81061516197623,6.2,2912.94736525428,510330.0,2.76885727705195,,48.3126487731934,24.6443778103309
ITA,1999,67.162,32.838,76.4,79.4243902439024,1252023758789.69,21.4200491086453,23.2007416928655,1.6257275993546,5.9,2957.31148591361,517560.0,2.72223236277597,,48.5550804138184,24.9930753491364
ITA,2000,67.222,32.778,76.9,79.7780487804878,1143829832319.88,24.7778577250385,25.6277321000853,3.78695514323979,5.6,3012.19499987601,522470.0,2.56361411951499,,49.8112716674805,23.8097405190071
ITA,2001,67.282,32.718,77.2,80.1268292682927,1167012796420.58,24.3857929628241,25.6490116681011,1.95137155605238,5.3,3020.62119454278,520660.0,2.48963145584114,60.3499247921187,52.877311706543,23.4057500716183
ITA,2002,67.382,32.618,77.4,80.2292682926829,1270712309429.7,23.6504569605133,24.4074673383008,0.253942998968455,5.0,3037.2669647055,528940.0,2.37138225861722,62.0622576826703,55.5517883300781,22.8913877183109
ITA,2003,67.501,32.499,77.3,79.9829268292683,1574145823927.77,22.846651865801,23.3021929123911,0.138626890776507,4.8,3168.52902114021,547470.0,2.357959442263,65.3333650726913,58.6772193908691,22.7635726624321
ITA,2004,67.62,32.38,78.0,80.7804878048781,1803226967966.23,23.4205019696086,24.0098284192385,1.42359415817907,4.6,3169.93264162306,558590.0,2.34703257342223,67.7279578384639,62.2429809570313,22.2158492727837
ITA,2005,67.738,32.262,78.1,80.7829268292683,1857524312896.41,24.6999183803436,24.6010923817882,0.817848973650598,4.5,3214.67412061146,559870.0,2.03359548344901,70.8506286641726,64.4384307861328,21.9593096119247
ITA,2006,67.856,32.144,78.6,81.2829268292683,1947919708944.93,26.9946907515411,26.1734884330826,1.79063968081796,4.3,3175.79987086883,547470.0,1.94583994660095,75.7718813607484,66.1078033447266,23.3278211677977
ITA,2007,67.974,32.026,78.8,81.4341463414634,2210292636189.43,27.7004133784664,27.3610422532316,1.48707298036786,4.2,3149.57655346296,540720.0,1.89628717350167,81.7998788486635,66.6829681396484,23.7633479184746
ITA,2008,68.092,31.908,78.9,81.4853658536585,2398856598798.89,27.6301011040243,26.8627746947944,-0.962012840579291,4.1,3087.5663310273,525850.0,1.87462363361677,83.688740436737,66.3435974121094,23.4899640312502
ITA,2009,68.209,31.791,79.1,81.6365853658537,2191241872742.43,23.0196000534853,22.3991617339964,-5.2809372082931,4.1,2869.92071205584,476970.0,1.80273854103193,87.5648650291941,66.5499725341797,23.7429449463464
ITA,2010,68.327,31.673,79.5,82.0365853658537,2134017843247.16,26.932138522965,25.0740498513169,1.71329583916922,4.0,2930.58852412547,485460.0,1.77551453832278,93.0509631042264,65.774299621582,23.680622988167
ITA,2011,68.444,31.556,79.7,82.1878048780488,2291991045770.29,28.2730589939396,26.8724634660876,0.707333347034435,3.9,2828.40489139601,474590.0,1.88342627816685,94.0603211221456,65.563117980957,23.6475892912704
ITA,2012,68.684,31.316,79.8,82.2390243902439,2087077032435.15,27.2754780086443,28.3792428359574,-2.98090576823772,3.8,2709.29772810307,456710.0,1.9707531347602,93.75903241076,64.1335525512695,24.9468297858102
ITA,2013,68.979,31.021,80.3,82.690243902439,2141315327318.21,26.2343363170751,28.6332430796987,-1.84106545088248,3.7,2579.47254262663,424930.0,2.14458980749233,90.8424628149424,62.2961616516113,25.1389039339171
ITA,2014,69.272,30.728,80.7,83.090243902439,2159133919743.77,26.2132869642331,29.1088281864091,-0.0045475423638379,3.6,2414.48400158318,405240.0,1.99786088974992,88.6112226724549,61.702751159668,24.8410721949095
ITA,2015,69.565,30.435,80.3,82.5439024390244,1835899237320.04,26.7021937892476,29.7159823723612,0.778304350716581,3.5,2481.75464546017,416150.0,2.06523676190304,87.345191816861,60.9394607543945,24.739527170909
ITA,2016,69.855,30.145,81.0,83.2439024390244,1875797463583.87,26.0397120675783,29.3278907466434,1.29346273155907,3.4,,411450.0,1.9283733073049,84.9436379620363,60.937328338623,25.0703095459877
