country_code,year,SP.URB.TOTL.IN.ZS,SP.RUR.TOTL.ZS,SP.DYN.LE00.MA.IN,SP.DYN.LE00.IN,NY.GDP.MKTP.CD,NE.IMP.GNFS.ZS,NE.EXP.GNFS.ZS,NY.GDP.MKTP.KD.ZG,SH.DYN.MORT,EG.USE.PCAP.KG.OE,EN.ATM.GHGT.KT.CE,NV.AGR.TOTL.ZS,FS.AST.PRVT.GD.ZS,SE.TER.ENRR,GC.TAX.TOTL.GD.ZS,GC.XPN.TOTL.GD.ZS,IT.CEL.SETS.P2,SL.TLF.TOTL.FE.ZS,SL.UEM.TOTL.MA.ZS,IT.NET.USER.ZS,EG.FEC.RNEW.ZS,EG.ELC.ACCS.ZS,DT.ODA.ODAT.CD,DT.ODA.ODAT.GN.ZS,SE.XPD.TOTL.GD.ZS,SG.GEN.PARL.ZS,DT.DOD.DECT.CD,DT.DOD.DECT.GN.ZS,GB.XPD.RSDV.GD.ZS,SI.POV.GINI
ITA,2013,68.979,31.021,80.3,82.690243902439,2141315327318.21,26.2343363170751,28.6332430796987,-1.84106545088248,3.7,2579.47254262663,424930.0,2.14458980749233,90.8424628149424,62.2961616516113,25.1389039339171,43.7106452805216,160.9908765,42.2348290125981,11.48,58.4593,16.3194999694824,100.0,,,4.14367008209229,31.4285714285714,,,1.30768,34.9
ITA,2014,69.272,30.728,80.7,83.090243902439,2159133919743.77,26.2132869642331,29.1088281864091,-0.0045475423638379,3.6,2414.48400158318,405240.0,1.99786088974992,88.6112226724549,61.702751159668,24.8410721949095,43.645112195755,148.8415405,42.4408762264188,11.86,55.63846022,17.1315994262695,100.0,,,4.06127977371216,31.4285714285714,,,1.34301,34.7
ITA,2015,69.565,30.435,80.3,82.5439024390244,1835899237320.04,26.7021937892476,29.7159823723612,0.778304350716581,3.5,2481.75464546017,416150.0,2.06523676190304,87.345191816861,60.9394607543945,24.739527170909,43.6172905509694,144.756385,42.1307631857279,11.32,58.14173496,16.570499420166,100.0,,,4.07362985610962,30.952380952381,,,1.34115,35.4
ITA,2016,69.855,30.145,81.0,83.2439024390244,1875797463583.87,26.0397120675783,29.3278907466434,1.29346273155907,3.4,2481.75464546017,411450.0,1.9283733073049,84.9436379620363,60.937328338623,25.0703095459877,43.2719490445379,141.6939815,42.3249069618659,10.89,61.32425277,16.0921993255615,100.0,,,3.81578993797302,30.952380952381,,,1.37124,35.2
ITA,2017,70.144,29.856,80.8,82.9463414634147,1956950469673.29,27.8704426276557,30.733733319636,1.66785904106857,3.3,2481.75464546017,405770.0,1.97268467311393,80.7825530544639,61.9329986572266,24.683679444024,42.9010761762919,138.2337679,42.5276385082958,10.34,63.077347,16.4314994812012,100.0,,,4.04493999481201,30.952380952381,,,1.37744,35.9
ITA,2018,70.438,29.562,81.2,83.3463414634146,2091117091124.1,28.947142186469,31.3504623226266,0.941737193371978,3.2,2481.75464546017,399600.0,1.94522823000827,76.7090290008404,64.291618347168,24.2343793138037,42.5232840618574,137.466947,42.5713546957996,9.75,74.38718292,17.0743007659912,100.0,,,4.04493999481201,35.7142857142857,,,1.39909,35.9
ITA,2019,70.736,29.264,81.1,83.1975609756098,2004913357800.0,28.4122904070289,31.6957979922851,0.287449937139201,3.1,2481.75464546017,399600.0,1.90912433488196,74.2819349487406,64.291618347168,24.6465336807484,42.4770993357404,131.2645046,42.6925099694972,9.1,76.1,17.0743007659912,100.0,,,4.04493999481201,35.7142857142857,,,1.39909,35.9
ITA,2020,71.039,28.961,81.1,83.1975609756098,1886445268340.71,25.8283129840132,29.4897132462688,-8.87114634766792,3.1,2481.75464546017,399600.0,1.99068791021333,83.579332922377,64.291618347168,24.6465336807484,42.4770993357404,128.6710064,42.6925099694972,9.1,76.1,17.0743007659912,100.0,,,4.04493999481201,35.7142857142857,,,1.39909,35.9
JPN,1960,63.272,36.728,65.31,67.6660975609756,44307342950.4,9.20592189457562,10.3602229316695,12.0435364080116,39.7,867.20309818057,941132.584,1.94184804053614,108.269858381607,,13.13318921543,,0.011180563,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,3.65630006790161,4.6,,,2.69206,34.8
JPN,1961,64.213,35.787,65.91,68.31,53508617739.3778,9.20592189457562,10.3602229316695,12.0435364080116,36.2,971.998192546914,941132.584,1.94184804053614,108.269858381607,,13.13318921543,,0.011180563,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,3.65630006790161,4.6,,,2.69206,34.8
JPN,1962,65.144,34.856,66.19,68.5948780487805,60723018683.7333,9.20592189457562,10.3602229316695,8.90897299558067,32.9,1013.25762379784,941132.584,1.94184804053614,108.269858381607,,13.13318921543,,0.011180563,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,3.65630006790161,4.6,,,2.69206,34.8
JPN,1963,66.064,33.936,67.18,69.6580487804878,69498131797.3333,9.20592189457562,10.3602229316695,8.47364238279391,29.8,1147.29273201251,941132.584,1.94184804053614,108.269858381607,,13.13318921543,,0.011180563,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,3.65630006790161,4.6,,,2.69206,34.8
JPN,1964,66.972,33.028,67.63,70.1324390243903,81749006381.5111,9.20592189457562,10.3602229316695,11.6767081963977,27.0,1272.48055271767,941132.584,1.94184804053614,108.269858381607,,13.13318921543,,0.011180563,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,3.65630006790161,4.6,,,2.69206,34.8
JPN,1965,67.866,32.134,67.68,70.2019512195122,90950278257.7778,9.20592189457562,10.3602229316695,5.81970787298265,24.6,1374.52865689317,941132.584,1.94184804053614,108.269858381607,,13.13318921543,,0.011180563,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,3.65630006790161,4.6,,,2.69206,34.8
JPN,1966,68.704,31.296,68.45,70.9865853658537,105628070343.111,9.20592189457562,10.3602229316695,10.6385615591629,22.6,1491.02770836916,941132.584,1.94184804053614,108.269858381607,,13.13318921543,,0.011180563,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,3.65630006790161,4.6,,,2.69206,34.8
JPN,1967,69.516,30.484,68.74,71.2765853658537,123781880217.6,9.20592189457562,10.3602229316695,11.0821423246929,21.0,1735.12322910722,941132.584,1.94184804053614,108.269858381607,,13.13318921543,,0.011180563,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,3.65630006790161,4.6,,,2.69206,34.8
JPN,1968,70.316,29.684,69.06,71.6112195121951,146601072685.511,9.20592189457562,10.3602229316695,12.8824681383234,19.6,1939.41636059439,941132.584,1.94184804053614,108.269858381607,,13.13318921543,,0.011180563,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,3.65630006790161,4.6,,,2.69206,34.8
JPN,1969,71.102,28.898,69.19,71.8387804878049,172204199480.889,9.20592189457562,10.3602229316695,12.4778945144976,18.5,2214.06141715337,941132.584,1.94184804053614,108.269858381607,,13.13318921543,,0.011180563,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,3.65630006790161,4.6,,,2.69206,34.8
JPN,1970,71.877,28.123,69.36,71.950243902439,212609187919.444,9.20592189457562,10.3602229316695,0.399050644662566,17.5,2480.75269576318,941132.584,1.94184804053614,108.269858381607,,13.13318921543,,0.011180563,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,3.65630006790161,4.6,,,2.69206,34.8
JPN,1971,72.666,27.334,70.4,72.8829268292683,240151807460.241,8.68908892795979,11.2290280099129,4.69899204241511,16.5,2531.08853609847,960481.941,1.94184804053614,119.874061537084,,13.13318921543,,0.011180563,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,3.65630006790161,4.6,,,2.69206,34.8
JPN,1972,73.452,26.548,71.17,73.5065853658537,318031297492.352,7.99805850002055,10.1471057362053,8.41354725507968,15.7,2667.04674963615,1009126.08,1.94184804053614,129.317716342602,,13.13318921543,,0.011180563,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,4.01131010055542,4.6,,,2.69206,34.8
JPN,1973,74.22,25.78,71.66,73.7575609756097,432082670450.719,9.67583298991118,9.6222984925392,8.03259997480662,14.8,2947.08399643077,1127133.34,1.94184804053614,128.087801618485,,13.13318921543,,0.011180563,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,4.04297018051147,4.6,,,2.69206,34.8
JPN,1974,74.975,25.025,72.55,74.3939024390244,479625998613.406,13.865798165836,13.0385566169683,-1.2252398273517,14.1,2924.24571086218,1124069.401,1.94184804053614,122.558039748824,,13.13318921543,,0.011180563,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,4.04003000259399,4.6,,,2.69206,34.8
JPN,1975,75.716,24.284,73.35,75.0573170731707,521541905673.251,12.3293248927299,12.2686467167852,3.09157591621214,13.3,2734.1232645891,1067710.651,1.94184804053614,125.918101004032,,13.13318921543,,0.011180563,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,4.66899013519287,4.6,,,2.69206,34.8
JPN,1976,75.944,24.056,73.73,75.4568292682927,586161858999.671,12.3294351619248,12.9968270673906,3.97498409101011,12.5,2876.698816227,1101910.151,1.94184804053614,126.566087063876,,13.13318921543,,0.011180563,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,4.85082006454468,4.6,,,2.69206,34.8
JPN,1977,76.002,23.998,74.03,75.8982926829268,721411786536.814,11.0747877547208,12.5542989371718,4.39033795005732,11.8,2899.6750210763,1133256.77,1.94184804053614,124.487962646395,,13.13318921543,,0.011180563,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,4.84027004241943,4.6,,,2.69206,34.8
JPN,1978,76.06,23.94,73.97,76.0382926829268,1013612173518.84,9.06720827028436,10.6600990066647,5.27194150307386,11.1,2897.96048314812,1131050.16,1.94184804053614,123.738979316727,,13.13318921543,,0.011180563,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,4.89441013336182,4.6,,,2.69206,34.8
JPN,1979,76.118,23.882,74.04,76.3375609756098,1055012119526.33,12.0544257313322,11.0896497462881,5.48404183248606,10.5,3043.52750884459,1159212.2,1.94184804053614,125.208829955484,,13.13318921543,,0.011180563,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,5.05744981765747,4.6,,,2.69206,34.8
JPN,1980,76.175,23.825,73.56,76.0917073170732,1105385973763.87,14.1006822241489,13.1270794590245,2.81759120723146,9.9,2949.50393383958,1136091.34,1.94184804053614,127.208730107115,,13.13318921543,,0.011180563,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,5.0687198638916,4.6,,,2.69206,34.8
JPN,1981,76.273,23.727,73.79,76.4143902439025,1218988935129.81,13.5077950546571,14.1210434671338,4.20933646563483,9.3,2864.05217531722,1105577.59,1.94184804053614,130.23066189985,,13.13318921543,,0.011180563,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,5.06440019607544,4.6,,,2.69206,34.8
JPN,1982,76.383,23.617,74.24,76.9229268292683,1134518001884.56,13.3725078030448,13.9207026632977,3.31245673720389,8.8,2839.86520087779,1063683.99,1.94184804053614,135.39008146308,,13.13318921543,,0.016557802,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,5.04606008529663,4.6,,,2.69206,34.8
JPN,1983,76.493,23.507,74.22,76.9614634146342,1243323592058.83,11.7627975790364,13.2973184573587,3.52304498510716,8.3,2822.74098753636,1070491.43,1.94184804053614,140.000521496668,,13.13318921543,,0.022584517,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,4.82426977157593,4.6,,,2.69206,34.8
JPN,1984,76.603,23.397,74.58,77.3653658536585,1318381627003.76,11.9473611770638,14.3932225711195,4.50199481591629,7.9,3016.18168266949,1137483.61,1.94184804053614,142.639854406245,,13.13318921543,,0.033329684,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,5.017332315444948,4.6,,,2.69206,34.8
JPN,1985,76.712,23.288,74.87,77.650487804878,1398892744820.69,10.7028463885209,13.8931510461931,5.23338094710242,7.5,3003.17387886161,1112813.49,1.94184804053614,146.174847011861,,13.13318921543,,0.050704164,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,5.210394859313965,4.6,,,2.69206,34.8
JPN,1986,76.835,23.165,75.25,78.0646341463415,2078953333673.55,7.23875450698854,10.9123355049083,3.32652561629175,7.1,3020.80912398545,1111249.55,1.94184804053614,151.930612356741,,13.13318921543,,0.07765218,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,5.4034574031829825,4.6,,,2.69206,34.8
JPN,1987,76.962,23.038,75.63,78.4836585365854,2532808573157.03,7.168959032765,9.93740498898425,4.73066586024558,6.8,3044.66371478426,1111018.94,1.94184804053614,167.71346547502,,13.13318921543,,0.122507256,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,5.596519947052,4.6,,,2.69206,34.8
JPN,1988,77.088,22.912,75.57,78.3992682926829,3071683013178.91,7.61088645655665,9.5745010560373,6.78502010941374,6.6,3243.60457830932,1186749.6,1.94184804053614,176.537579634662,,13.13318921543,,0.19653593,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,5.55604982376099,4.6,,,2.69206,34.8
JPN,1989,77.213,22.787,75.94,78.8180487804878,3054914166263.18,8.76042246483375,10.1117898476141,4.85803768641544,6.4,3352.00593163185,1216856.651,1.94184804053614,185.154604343755,,13.13318921543,,0.394618604,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,5.3671498298645,4.6,,,2.69206,34.8
JPN,1990,77.339,22.661,75.91,78.8368292682927,3132817652848.04,9.44298883288122,10.21975999127,4.89271306580787,6.3,3552.8585820956,1185030.0,1.94184804053614,190.156269117532,,13.13318921543,,0.697222061,40.4374214485979,2.02,0.020293683,4.55066402367469,100.0,,,4.882622361183165,4.6,,,2.69206,34.8
JPN,1991,77.473,22.527,76.13,79.1007317073171,3584420077100.84,8.28787019613317,9.7860723121728,3.41749676156724,6.2,3574.00592914072,1199520.0,1.94184804053614,189.971158470185,,13.13318921543,,1.103106152,40.5933080988842,2.02,0.040438041,4.73056921825984,100.0,,,4.39809489250183,4.6,,,2.69206,34.8
